H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000004864chr7:96314055-96314828	0.16	0.1	0.32	0.13	0.15	0.45	0.39	0.26	0.09	0.36	0.55	0.37
ENSG00000004866chr7:116970138-116970637	0.58	0.3	0.28	0.33	0.3	0.87	0.2	0.41	0.62	0.54	0.79	0.53
ENSG00000004897chr17:47204570-47206244	19.76	13.09	11.77	9.84	6.02	5.49	4.39	2.38	2.47	5.21	6.13	6.09
ENSG00000004961chrX:11138665-11139659	0.42	0.74	0.48	0.28	0.29	0.58	0.21	0.23	0.23	0.35	0.4	0.35
ENSG00000004975chr17:7213829-7215354	7.54	17.24	16.08	13.63	10.03	14.31	7.57	11.37	7.9	13.76	9.31	5.11
ENSG00000005007chr19:18846705-18847629	5.65	3.97	3.6	4.73	2.8	3.9	2.4	3.76	3.2	2.62	3.66	2.51
ENSG00000005022chrX:119481940-119483357	10.59	8.07	10.4	9.5	8.3	13	9.32	9.75	10.39	5.07	8.26	9.2
ENSG00000005059chr4:109547806-109549072	0.16	0.58	0.31	0.19	0.34	0.78	0.5	0.35	0.58	3.9	2.91	0.41
ENSG00000005073chr7:27192237-27194080	0.08	0.3	0.24	0.15	0.17	0.42	0.29	0.25	0.21	0.31	0.39	0.44
ENSG00000005156chr17:34998136-34998635	1.82	3.5	2.06	3.62	2.57	4.21	2.63	3.44	2.21	2.29	1.84	0.71
ENSG00000005175chr12:47697581-47698484	0.29	0.52	0.24	0.11	0.26	0.21	0.13	0.21	0.51	0.09	0.74	0.71
ENSG00000005194chr16:57416414-57417461	22.96	21.8	24.38	24.81	26.19	18.81	21.12	19.54	20.33	13.41	6.41	8.49
ENSG00000005206chr19:2338190-2341798	9.14	8.35	10.57	7.55	7.62	5.47	4.18	3	1.92	0.59	3.65	5.2
ENSG00000005249chr7:107035300-107035865	0.11	0.26	0.55	0.3	0.39	1.76	0.53	0.64	0.19	0.62	0.51	0.08
ENSG00000005302chrX:11749980-11750493	0.05	0.34	0.19	0.17	0.3	0.45	0.27	0.08	0.24	0.25	0.19	1.02
ENSG00000005339chr16:3868412-3869933	0.84	0.69	0.54	0.6	0.89	0.55	0.51	0.59	0.5	0.53	2.39	3.98
ENSG00000005379chr17:58335793-58339864	139.96	75.44	74.07	99.09	105.46	106.54	127.26	93.79	70.7	64.01	61.35	67.94
ENSG00000005381chr17:58272928-58273849	0.17	0.24	0.48	0.72	0.58	0.25	0.21	0.68	0.42	0.21	0.32	0.25
ENSG00000005448chr2:74441090-74442711	5.39	1.93	1.54	1.67	4.91	2.39	3.13	1.58	2.37	1.53	1.45	4.18
ENSG00000005471chr7:87491676-87492175	1.18	0.53	0.2	0.19	0.3	0.98	0.51	0.15	0.27	0.15	0.26	0.28
ENSG00000005483chr7:104943545-104945722	29.55	60.54	47.97	36.4	37.43	58.23	52.09	51.61	50.98	106.87	141.71	136.88
ENSG00000005486chr7:75847605-75848230	0.22	2.35	2.66	3.85	3.38	2.99	4.18	5.16	8.18	6.39	7.12	13.16
ENSG00000005801chr11:3421687-3423843	23.38	24.31	20.97	19.7	18.91	18.69	17.52	19.87	17.28	10.94	17.92	23.95
ENSG00000005810chr13:77338313-77340265	4.74	3.48	2.81	3.3	5.6	9.23	8.31	9.04	6.91	7.5	2.93	0.89
ENSG00000005812chr13:77034814-77035539	0.23	0.27	0.27	0.18	0.43	0.13	0.18	0.14	0.13	0.06	0.28	0.28
ENSG00000005844chr16:30458665-30459621	5.84	6.27	6.32	8.89	5.77	9.49	7.35	7.4	6.04	11.39	14.13	5.69
ENSG00000005882chr17:50087180-50088098	0.65	0.23	0.74	0.61	0.44	0.22	0.16	0.44	0.18	0.42	0.45	0.39
ENSG00000005893chrX:120476366-120477332	0.4	0.43	0.22	0.47	0.36	0.32	0.24	0.38	0.18	0.23	0.28	0.28
ENSG00000006015chr19:18596634-18597197	1.61	1.29	0.78	1.03	1.21	0.26	0.6	1.07	0.4	0.45	1.7	4.95
ENSG00000006025chr17:47813385-47814108	1.22	0.74	0.96	1.43	0.87	0.66	0.77	0.74	0.83	0.44	0.39	0.24
ENSG00000006042chr17:32935172-32935671	0.26	0.74	0.58	0.26	0.19	0.54	0.1	0.17	0.35	0.17	0.21	0.26
ENSG00000006059chr17:41339146-41339645	0.6	0.29	0.23	1.33	0.81	1.16	3.2	4.03	4.72	6.16	6.88	4.48
ENSG00000006062chr17:45307210-45308619	0.62	3.66	2.7	3.38	4.31	4.63	4.74	6.06	5.01	5.05	5.62	6.77
ENSG00000006118chr11:60931485-60937239	0.52	2.55	2.5	0.62	0.47	0.5	0.4	0.5	0.5	0.42	0.72	5.12
ENSG00000006282chr17:50554136-50554749	0.4	0.57	0.41	0.89	0.66	0.39	0.23	0.22	0.48	0.31	0.39	0.37
ENSG00000006327chr16:3027860-3028842	1.67	6.5	5	1.48	1.06	1.34	2.41	3.12	0.81	0.71	1.11	0.38
ENSG00000006377chr7:96996435-96998925	0.18	0.26	0.19	0.13	0.23	0.11	0.24	0.16	0.22	0.16	0.12	0.13
ENSG00000006451chr7:39608720-39610311	0.83	5.12	4.91	0.73	2.83	1.13	1.11	4.07	5.27	8.65	15.91	15.35
ENSG00000006459chr7:140209809-140210709	3.9	1.96	5.45	5.43	8.32	6.28	8.64	8.96	11.06	6.29	6.75	10.53
ENSG00000006530chr7:141558546-141559086	0.11	0.17	0.13	0.08	0.3	0.08	0.21	0.04	0.1	0.14	0.19	0.22
ENSG00000006534chr11:68001969-68003025	47.26	36.17	46.57	49.77	62.83	50.55	48.41	37.89	30.3	17.43	11.24	12.7
ENSG00000006576chr7:77812254-77812755	0.18	0.04	0.05	0.1	0.19	0.29	0.14	0.13	0.1	0.14	0.68	0.48
ENSG00000006607chr2:241372982-241374994	0.79	2.92	0.69	0.87	0.73	0.97	0.64	0.64	0.57	0.56	0.52	1.03
ENSG00000006634chr7:87886822-87887321	0.12	0.09	0.22	0.1	0.17	0.07	0.36	0.05	0.21	0.08	0.19	0.16
ENSG00000006652chr7:112414811-112415356	0.23	0.41	0.4	0.13	0.13	0.2	0.53	0.18	0.22	0.09	0.33	0.34
ENSG00000006695chr17:14061804-14062303	0.29	0.09	0.26	0.15	0.29	0.14	0.25	0.54	0.14	0.28	0.16	0.38
ENSG00000006704chr7:74445944-74446449	0.68	0.32	0.84	0.33	0.17	0.08	0.38	0.43	0.26	0.3	0.36	0.55
ENSG00000006712chr19:39401507-39403169	58.99	45.18	52.58	61.13	72.91	63.13	63.72	64.29	71.09	78.74	85.49	73.02
ENSG00000006715chr7:38895594-38896207	0.34	0.13	0.25	0.1	0.23	0.23	0.08	0.19	0.49	0.28	0.38	0.32
ENSG00000006744chr17:13030367-13031261	0.17	0.29	0.42	0.12	0.26	0.3	0.3	0.32	0.14	0.13	0.32	0.28
ENSG00000006756chrX:2921596-2922187	0.32	0.15	0.25	0.17	0.38	0.24	0.49	0.51	0.31	0.35	0.11	0.63
ENSG00000006831chr12:1702684-1703183	1.77	0.24	0.25	0.65	0.23	0.38	0.62	0.24	0.2	0.42	0.78	2.36
ENSG00000007038chr16:2824570-2825069	1.3	0.31	0.9	0.7	0.48	0.32	0.54	0.5	0.59	0.17	0.15	0.45
ENSG00000007080chr19:17946232-17946769	0.4	0.64	2.23	0.74	0.26	0.06	0.45	0.33	0.39	0.24	0.07	0.02
ENSG00000007129chr19:41541918-41542694	0.16	0.32	0.63	0.33	0.44	0.29	0.31	1.06	0.36	0.49	0.87	0.55
ENSG00000007168chr17:2624255-2624827	1.08	1.79	1.62	1.57	3.64	7.67	3.71	3.27	3.94	6	4.28	3.67
ENSG00000007237chr17:10173849-10174368	0.71	2.11	1.9	3.58	3.21	3.47	3.36	4.6	3.05	2.1	4.18	3.17
ENSG00000007255chr19:45164502-45165067	4.95	3.7	4.76	7.39	5.34	4.47	4.73	4.47	4.63	1.62	2.86	3.3
ENSG00000007312chr17:63939649-63941191	1.17	1.02	1.14	2.17	3.15	0.43	0.68	0.97	0.66	0.33	0.42	0.52
ENSG00000007341chr1:112700395-112701627	26.12	17.87	20.06	26.32	20.13	25.94	27.53	30.16	33.03	23.99	15.4	12.96
ENSG00000007384chr16:83663-85697	14.1	25.59	25.29	29.35	26	26.05	27.57	16.81	11.81	8.19	6.31	6.83
ENSG00000007520chr16:1342126-1343951	7.94	6.96	10.41	5.12	3.25	3.53	2.68	1.94	2.05	0.4	0.81	3.71
ENSG00000007541chr16:577626-579536	7.67	3.77	4.42	4.08	1.94	1.68	1.33	2.76	1.18	0.56	0.97	0.91
ENSG00000007545chr16:1621828-1622380	3.28	1.18	1.31	0.87	1.37	2.51	0.79	0.68	1.1	0.73	0.86	1.1
ENSG00000007923chr1:6719925-6720444	0.29	0.05	0.21	0.12	0.05	0.49	0.16	0.46	0.17	0.1	0.05	0.17
ENSG00000007944chr6:16136427-16137198	1.02	0.44	0.22	0.23	0.51	0.22	0.21	0.28	0.45	1.08	2.7	0.63
ENSG00000007968chr1:23522505-23523063	3.75	6.72	11.26	11.25	7.68	8.85	5.2	6.65	4.73	3.5	0.75	0.81
ENSG00000008083chr6:15253544-15254946	5.46	8.28	6.22	7.38	7.29	5.13	5.62	4.89	3.43	2.77	3.34	2.84
ENSG00000008130chr1:1763841-1764684	1.61	4.27	7	7.73	7.81	6.92	6.48	6.5	3.07	0.84	1.42	0.67
ENSG00000008256chr7:6258370-6259675	6.88	8.49	4.34	5.45	4.88	8.88	2.85	2.67	0.98	2.39	0.71	0.42
ENSG00000008282chr7:106071196-106072424	14.89	16.34	6.22	12.26	13.07	13.15	20.62	17.63	10.66	5.37	0.79	0.48
ENSG00000008283chr17:63437450-63438370	0.14	0.17	0.35	0.3	0.35	0.19	0.37	0.24	0.25	0.55	0.61	0.62
ENSG00000008294chr17:51127969-51128535	1.17	0.19	0.75	0.08	0.19	0.26	0.11	0.13	0.34	0.85	0.46	0.74
ENSG00000008311chr7:122136774-122137273	0.51	1.12	1	0.15	0.76	0.27	0.44	0.18	0.37	0.2	0.57	1.54
ENSG00000008324chr3:42590045-42591437	67.7	33.25	34.61	33.72	40.03	39.26	39.18	41.21	50.05	50.01	108.53	70.87
ENSG00000008382chr19:4352330-4353035	0.95	0.32	0.29	0.9	1.01	0.63	0.59	0.14	0.66	0.45	0.15	0.27
ENSG00000008405chr12:107104234-107105141	0.04	0.13	0.16	0.31	0.18	1.25	0.24	0.15	0.16	0.22	0.14	0.48
ENSG00000008441chr19:12987723-12988320	0.62	0.46	1.72	1.77	1.2	1.69	0.87	0.57	0.4	0.52	0.59	0.35
ENSG00000008513chr8:133564259-133564758	0.28	0.65	0.67	1.11	0.34	0.15	1.14	0.42	0.55	0.57	2.45	10.05
ENSG00000008710chr16:2143187-2144314	2.03	0.91	1.84	2.64	1.18	0.7	0.72	0.72	0.69	0.36	0.46	0.34
ENSG00000008838chr17:40074839-40075996	15.67	8.45	15.43	19.28	17.32	17.04	16.4	12.99	9.23	9.03	6.69	4.45
ENSG00000008853chr8:22978578-22979116	0.03	1.35	0.16	1.31	1.89	2.49	4.8	7.33	5.4	1.93	0.2	0.63
ENSG00000008952chr3:169953799-169954847	1.46	4.87	3.02	3.52	4.67	2.47	3.66	3.26	3.66	4.23	4.25	5.66
ENSG00000008988chr8:56060050-56060549	0.18	0.42	0.79	0.52	0.77	0.96	0.22	0.28	0.3	0.36	0.18	0.56
ENSG00000009765chr6:150335074-150335573	0.24	0.19	0.23	0.83	0.31	0.1	0.32	0.12	0.13	0.08	0.07	0.13
ENSG00000009790chr1:209746588-209748509	0.38	0.23	0.31	0.15	0.52	0.18	0.35	0.55	0.53	0.58	0.39	0.66
ENSG00000010017chr6:13702717-13703872	0.54	0.74	0.48	0.63	0.39	2.29	1.46	2.92	2.41	1.12	3.31	1.35
ENSG00000010072chr1:231359047-231359554	0.37	0.32	0.75	0.31	0.6	0.35	0.4	0.37	0.48	0.48	0.45	0.7
ENSG00000010165chr1:171742979-171743487	5.67	4.24	2.08	5.41	4.89	6.37	5.36	4.13	7.27	9.11	13.36	5.56
ENSG00000010219chr12:4555727-4556260	0.77	0.4	0.43	0.64	0.36	0.34	0.14	0.43	0.2	0.2	0.16	0.28
ENSG00000010256chr3:48597599-48598554	1.2	2.13	3.2	3.38	0.97	0.69	0.49	1.14	1.69	0.5	0.92	1.26
ENSG00000010270chr7:38169807-38170350	0.06	0.38	0.2	0.39	0.5	0.36	1.52	0.55	1.08	0.79	3.47	0.8
ENSG00000010278chr12:6192587-6193183	0.25	1.12	0.68	1.12	0.91	0.26	0.71	0.61	0.45	0.32	0.11	0.34
ENSG00000010292chr12:6538468-6540636	9.06	5.39	6.28	5.73	6.61	7	7.8	6.86	4.27	5.06	2.7	2.43
ENSG00000010295chr12:6563345-6564066	0.43	0.77	0.8	0.75	0.23	0.36	1.68	0.36	0.65	0.58	0.39	0.31
ENSG00000010318chr3:52446551-52447717	0.22	0.76	1.1	0.29	0.65	0.38	0.47	0.75	0.65	0.37	0.58	0.39
ENSG00000010322chr3:52446521-52447717	0.21	0.8	1.13	0.33	0.66	0.38	0.49	0.75	0.65	0.38	0.6	0.41
ENSG00000010327chr3:52486500-52488181	0.88	5.35	3.83	4.44	3.29	5.07	5.26	3.36	3.29	2.66	2.65	4.62
ENSG00000010361chr19:49801039-49802396	1.06	2.31	0.75	3.24	3.95	0.87	1.07	2.04	1.39	0.62	0.54	4.61
ENSG00000010404chrX:149513449-149514590	0.89	0.41	0.92	0.5	0.29	0.76	0.83	0.53	0.55	0.53	0.94	0.69
ENSG00000010539chr16:3242635-3243595	0.33	0.21	0.14	0.2	0.33	0.46	0.18	0.23	0.15	0.17	0.19	0.15
ENSG00000010610chr12:6779969-6781045	0.67	0.8	0.95	1.39	1.69	1.17	0.95	0.88	0.75	0.4	0.86	2.31
ENSG00000010626chr12:6890662-6891834	37.87	54.33	70.71	65.33	60.64	35.69	56.68	54.52	57.96	46.23	52.02	77.25
ENSG00000010671chrX:101402708-101403227	0.13	0.13	0.28	0.27	0.1	0.25	0.39	0.07	0.26	0.32	0.14	0.09
ENSG00000010803chr1:41259167-41259703	0.25	0.44	0.11	0.29	0.27	0.09	0.11	0.27	0.12	0.26	0.17	0.97
ENSG00000010810chr6:111852687-111853212	0.48	0.3	0.34	0.21	0.25	0.07	0.19	0.23	0.37	0.21	0.34	0.21
ENSG00000010818chr6:142952484-142953089	0.5	0.49	1.34	0.56	0.76	1.57	0.43	0.91	0.54	0.58	0.31	1
ENSG00000011007chr1:23750887-23751988	2.17	3.06	2.31	5.17	3.13	1.27	2.99	1.03	1.32	1.11	1.14	1.54
ENSG00000011009chr1:23799330-23799908	11.47	14.4	17.3	11.48	13.32	11.74	9.59	13.18	18.12	20.17	28.79	46.46
ENSG00000011021chr1:11814426-11815530	5.7	24.61	40.38	38.54	31.59	37.49	38.48	27.91	27.61	21.46	9.58	10.16
ENSG00000011028chr17:62618929-62620371	1.35	0.83	1.29	0.95	1.32	0.59	0.79	0.73	0.62	0.54	0.39	1.11
ENSG00000011052chr17:51121681-51122218	4.36	3.84	5	7.31	4.03	6.05	10.26	7.43	9.92	22.95	28.47	17.8
ENSG00000011105chr12:3084734-3086061	0.76	0.49	0.52	0.56	0.97	0.59	0.39	0.32	0.38	0.14	0.29	0.26
ENSG00000011114chr14:93322927-93324061	0.4	0.55	0.28	0.51	0.45	0.34	0.15	0.62	0.33	2.22	3.51	4.22
ENSG00000011143chr17:58231284-58232102	0.68	0.34	0.18	0.53	0.65	0.18	1.1	0.46	0.67	1.36	0.2	0.26
ENSG00000011198chr3:43707962-43708488	0.76	0.35	0.21	0.21	0.19	0.15	0.18	0.25	0.13	0.13	0.4	0.38
ENSG00000011243chr19:15431887-15433899	105.41	87.48	74.93	76.29	74.04	62.34	54.93	60.29	60.83	40.49	60.29	68.53
ENSG00000011258chr17:51270482-51270984	0.46	0.27	0.17	0.25	0.35	0.29	0.28	0.71	0.43	0.73	0.28	0.3
ENSG00000011260chr17:51270482-51270984	0.46	0.27	0.17	0.25	0.35	0.29	0.28	0.71	0.43	0.73	0.28	0.3
ENSG00000011275chr7:5758898-5759405	0.54	0.66	0.71	0.73	0.42	0.63	0.43	0.7	0.84	0.18	0.2	1.55
ENSG00000011295chr17:15966051-15967327	10.74	22.25	22.71	26.23	27.32	24.86	26.8	21.02	18.94	11.7	11.41	9.5
ENSG00000011376chr3:45362667-45363166	0.2	0.36	0.22	0.19	0.26	0.19	0.06	0.33	0.22	0.58	0.18	0.56
ENSG00000011422chr19:43662372-43662871	1.46	0.6	0.37	0.43	0.42	0.14	0.43	0.66	0.43	0.26	0.26	0.84
ENSG00000011426chr7:36378523-36379520	0.11	0.24	0.21	0.14	0.17	0.34	0.14	0.29	0.21	0.39	0.26	0.22
ENSG00000011451chr19:15457010-15458881	0.55	0.46	0.43	0.32	0.61	0.91	0.21	0.41	0.27	0.17	0.08	0.12
ENSG00000011478chr19:45716678-45718204	94.52	47.91	52.91	68.63	73.03	56.28	67.9	82.26	48.64	63.1	72.99	82.81
ENSG00000011523chr2:65064650-65066021	2.03	4.33	4.01	5.24	6.16	8.01	5.98	10.42	13.31	26.92	26	24.85
ENSG00000011566chr2:39488408-39488907	0.41	0.28	0.09	0.03	0.36	0.12	0.26	0.25	1.12	1.02	1.44	0.4
ENSG00000011600chr19:35915333-35915890	0.24	0.17	0.04	0.21	0.34	0.24	0.59	0.26	0.73	0.7	1.55	0.92
ENSG00000011638chr16:21150165-21151139	0.88	0.41	0.79	0.52	0.96	0.32	0.67	0.18	0.44	0.78	0.69	0.7
ENSG00000012061chr19:45468802-45470678	36.37	29.43	20.78	20.78	18.7	19.27	17.32	21.88	17.34	45.79	78.19	57.72
ENSG00000012124chr19:35311430-35314234	18.98	14.56	12.35	9.46	8.59	8.68	6.63	5.54	6.23	3.05	3.41	8.4
ENSG00000012211chrX:49176946-49179192	0.47	0.41	0.44	0.63	0.62	0.43	0.57	0.57	0.8	0.63	3.36	2.7
ENSG00000012232chr8:28621579-28623246	24.21	34.16	26.2	20.45	26.85	22.86	16.5	24.23	28.93	24.48	28.61	41.82
ENSG00000012660chr6:53358365-53360207	75.57	100.65	86.47	84.43	91.97	108.55	106.24	104.22	107.51	84.52	78.47	79.6
ENSG00000012779chr10:45382673-45383172	1.05	0.35	0.37	0.19	0.26	0.59	0.33	0.31	0.94	0.91	1.91	3
ENSG00000012822chr12:53736765-53740049	0.34	0.31	0.29	0.33	0.31	0.23	0.28	0.33	0.28	0.3	0.4	0.36
ENSG00000012963chr14:93186431-93186939	8.94	14.73	9.58	9.71	8.1	8.38	8.3	4.94	7.89	13.81	29.25	32.13
ENSG00000012983chr14:50521388-50522315	0.16	0.22	0.14	0.43	0.17	0.46	0.16	0.34	0.17	0.27	0.16	0.24
ENSG00000013016chr2:31241418-31242525	7.04	3.75	4.16	3.02	4.83	1.76	1.11	1.04	1.98	2.04	0.58	0.53
ENSG00000013275chr19:39941450-39942205	1.71	2.73	3.33	3.4	3.55	4.16	2.6	4.23	5.25	11.57	6.65	3.79
ENSG00000013288chr4:6582750-6583585	0.31	0.23	0.09	0.07	0.12	0.13	0.29	0.15	0.19	0.19	0.04	0.14
ENSG00000013293chr3:170633448-170634183	0.22	0.05	0.66	0.18	0.36	0.27	0.21	0.16	0.19	0.24	0.53	0.25
ENSG00000013306chr17:44314785-44316860	0.26	2.65	0.33	0.27	0.28	0.27	0.21	0.27	0.18	0.17	0.4	0.14
ENSG00000013364chr16:29811056-29811585	15.42	12.57	9.16	11.78	9.81	8.61	7.67	6.22	7.28	3.82	3.6	2.76
ENSG00000013374chr7:151349424-151350711	11.59	12.73	8.29	9.14	7.05	5.49	7.65	11.06	12.36	12.29	14	10.62
ENSG00000013523chr14:76832550-76833468	0.64	0.16	0.19	0.37	0.31	0.22	0.12	0.23	0.35	0.28	0.91	1.11
ENSG00000013561chr5:142024900-142025399	0.8	2.59	1.31	3.89	0.84	3.61	0.76	1.1	4.41	3.88	3.67	7.11
ENSG00000013563chrX:154398635-154399162	138.97	157.08	163.35	162.44	172.4	170.18	168.34	134.75	136.92	103.43	83.22	64.11
ENSG00000013583chr12:12992337-12993228	0.45	3.3	11.21	20	15.28	19.87	32.64	23.25	23.03	15.49	12.85	8.06
ENSG00000014123chr6:96532295-96532871	0.18	0.24	0.3	0.36	0.22	0.26	0.12	0.18	0.25	0.28	0.11	0.17
ENSG00000014138chr11:65290661-65291201	13.33	38.9	30.99	34.11	39.02	32.65	21.38	20.42	13.53	15.16	23.36	17.47
ENSG00000014164chr8:143549264-143550333	1.16	0.46	0.81	0.59	0.35	0.37	0.56	0.62	0.63	1.47	0.9	2.55
ENSG00000014216chr11:65150619-65151158	1.08	1.6	2.54	0.59	1.56	1.84	2.35	3.17	1.74	3.1	0.92	2.88
ENSG00000014257chr3:132325584-132326083	0.16	0.11	0.16	0.16	0.23	0.21	0.17	0.55	0.39	0.12	0.33	1.94
ENSG00000014914chr1:149943377-149945251	0.45	0.32	0.25	0.23	0.44	0.32	0.31	0.49	0.3	0.29	0.22	0.2
ENSG00000015153chr12:42255355-42256286	0.37	0.14	0.13	0.27	0.18	0.26	0.23	0.23	0.17	0.17	0.2	0.06
ENSG00000015171chr10:126811-127310	0.17	0.21	0.32	0.22	0.42	0.12	0.26	0.31	0.11	0.11	0.18	0.08
ENSG00000015285chrX:48667429-48668430	0.17	0.47	0.27	0.29	0.21	0.33	0.14	0.2	0.34	0.27	0.29	0.17
ENSG00000015413chr16:89604467-89606375	18.71	7.25	6.49	5.22	3.29	2	1.22	1.96	0.92	0.83	0.62	1.12
ENSG00000015475chr22:17781564-17782155	4.28	8.4	15.77	16.21	13.17	11.33	12.7	7.72	13.27	20.32	12.39	6
ENSG00000015479chr5:139262556-139263086	2.37	1.73	4.12	10.29	4.29	4.88	4.93	6.24	6.66	3.13	1.37	0.09
ENSG00000015532chr17:50353616-50355217	0.38	0.55	0.66	0.81	0.71	0.64	0.45	0.67	0.62	0.31	0.38	0.32
ENSG00000015676chr7:44477274-44477829	0.84	0.32	0.31	0.96	0.7	0.45	0.51	0.54	0.43	0.67	0.49	0.33
ENSG00000017260chr3:130839912-130840411	0.21	0.22	0.33	0.36	0.08	0.74	0.68	0.19	0.24	0.19	0.16	0.2
ENSG00000017483chrX:48462638-48463148	0.29	0.73	0.66	0.55	1.25	0.71	0.87	1.04	0.52	0.35	0.64	0.3
ENSG00000018189chr4:70712816-70713324	0.51	0.26	0.16	0.22	0.91	0.52	0.34	1.5	3.52	0.86	2.52	4.66
ENSG00000018280chr2:218389415-218390130	2.29	0.95	0.58	0.75	2.1	3.44	1.36	2.44	1.92	1.34	0.82	0.82
ENSG00000018510chr2:177416104-177416603	0.26	0.15	0.06	0.1	0.52	0.06	0.44	0.32	0.24	0.36	0.09	0.37
ENSG00000019144chr11:118616071-118616570	0.4	0.23	0.38	0.69	0.45	0.9	0.19	0.51	0.38	0.19	0.49	0.24
