H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000003756	0.11	0.08	0.09	0.15	0.12	0.08	0.11	0.12	0.1	0.14	0.16	0.22
ENSG00000003989	0.16	0.72	0.28	0.25	0.45	0.28	0.32	0.4	0.36	0.29	0.29	0.38
ENSG00000004059	0.18	0.11	0.18	0.19	0.25	0.3	0.1	0.11	0.21	0.17	0.14	0.22
ENSG00000004139	0.33	0.19	0.13	0.29	0.22	0.24	0.27	0.26	0.26	0.21	0.26	0.36
ENSG00000004142	0.33	0.17	0.12	0.26	0.22	0.23	0.27	0.28	0.24	0.21	0.23	0.36
ENSG00000004399	0.3	0.14	0.3	0.15	0.17	0.3	0.16	0.05	0.16	0.24	0.17	0.13
ENSG00000004455	2.19	2.16	1.67	2.4	1.37	3.44	1.57	1.61	0.91	2.15	0.86	2.32
ENSG00000004468	0.14	0.17	0.25	0.28	0.17	0.19	0.21	0.2	0.23	0.57	0.78	1.05
ENSG00000004478	0.42	2.98	2.09	1.75	1.88	0.47	0.63	0.56	1.72	1.75	0.48	0.26
ENSG00000004487	0.11	0.13	0.16	0.19	0.16	0.18	0.12	0.25	0.12	0.13	0.1	0.16
ENSG00000004534	0.35	0.24	0.17	0.21	0.21	0.24	0.16	0.2	0.21	0.14	0.22	0.23
ENSG00000004700	0.12	0.12	0.19	0.13	0.15	0.28	0.15	0.14	0.16	0.18	0.22	0.21
ENSG00000004766	0.14	0.3	0.15	0.19	0.19	0.18	0.18	0.27	0.18	0.19	0.15	0.35
ENSG00000004777	0.18	0.18	0.18	0.23	0.29	0.12	0.16	0.17	0.16	0.18	0.11	0.13
ENSG00000004779	0.1	0.17	0.15	0.13	0.14	0.22	0.11	0.17	0.25	0.18	0.12	0.1
ENSG00000004809	0.27	0.24	0.27	0.23	0.22	0.59	0.19	0.26	0.28	0.21	0.17	0.24
ENSG00000004864	0.15	0.15	0.21	0.18	0.23	0.22	0.2	0.16	0.18	0.17	0.21	0.21
ENSG00000004866	0.21	0.16	0.15	0.19	0.27	0.15	0.2	0.2	0.29	0.27	0.19	0.31
ENSG00000004897	0.27	0.28	0.36	0.26	0.3	1.12	2.5	4.76	5.78	11.87	18.74	17.37
ENSG00000004961	4.61	5.22	5.42	4.93	5.7	4.78	5.22	4.72	6.6	5.41	3.8	4.56
ENSG00000004975	0.26	0.06	0.14	0.19	0.08	0.13	0.1	0.07	0.07	0.15	0.09	0.09
ENSG00000005007	0.14	0.2	0.23	0.24	0.19	0.12	0.17	0.23	0.23	0.17	0.12	0.14
ENSG00000005022	0.16	0.3	0.24	0.29	0.45	0.26	0.19	0.17	0.2	0.17	0.25	0.22
ENSG00000005059	0.24	0.36	0.3	0.41	0.23	0.36	0.16	0.22	0.19	0.36	0.27	0.2
ENSG00000005073	116.99	115.92	119.99	110.53	107.22	107.25	106.64	106.12	106.43	113.2	113.2	117.99
ENSG00000005075	0.02	0.02	0.02	0.02	0.03	0.02	0.02	0.02	0.02	0.02	0.02	0.02
ENSG00000005100	0.15	0.17	0.14	0.22	0.26	0.11	0.28	0.21	0.17	0.16	0.29	0.27
ENSG00000005156	0.17	0.26	0.21	0.15	0.18	0.14	0.16	0.16	0.16	0.26	0.18	0.19
ENSG00000005175	0.24	0.17	0.16	0.24	0.33	0.18	0.25	0.24	0.15	0.23	0.18	0.26
ENSG00000005194	0.27	0.19	0.2	0.23	0.11	0.25	0.24	0.3	0.11	0.15	0.22	0.22
ENSG00000005206	0.26	0.13	0.21	0.26	0.22	0.18	0.15	0.38	0.49	2.8	4.11	5.03
ENSG00000005238	0.12	0.25	0.18	0.22	0.18	0.16	0.19	0.27	0.14	0.21	0.24	0.2
ENSG00000005249	0.17	0.26	0.19	0.33	0.12	0.15	0.19	0.32	0.23	0.26	0.28	0.14
ENSG00000005302	6.64	4.25	5.1	5.49	5.18	5.56	6.23	5	6.45	5.68	6.68	4.33
ENSG00000005339	0.22	0.32	0.26	0.25	0.19	0.25	0.2	0.18	0.32	0.27	0.25	0.29
ENSG00000005379	0.13	0.14	0.15	0.26	0.2	0.2	0.27	0.12	0.2	0.29	0.11	0.08
ENSG00000005381	0.27	0.13	0.2	0.17	0.12	0.13	0.14	0.17	0.13	0.25	0.15	0.11
ENSG00000005436	0.18	0.26	0.18	0.16	0.18	0.28	0.24	0.21	0.27	0.16	0.28	0.33
ENSG00000005448	6.57	6.36	5.6	6.47	6.53	5.03	5.35	6.1	4.57	4.07	1.77	2.96
ENSG00000005469	0.17	0.3	0.18	0.19	0.2	0.22	0.15	0.26	0.4	0.2	0.21	0.17
ENSG00000005471	0.2	0.24	0.25	0.25	0.31	0.15	0.27	0.22	0.36	0.24	0.29	0.21
ENSG00000005483	0.13	0.16	0.17	0.06	0.14	0.17	0.16	0.11	0.08	0.1	0.13	0.07
ENSG00000005486	0.15	0.18	0.15	0.12	0.16	0.14	0.24	0.12	0.18	0.24	0.2	0.19
ENSG00000005700	0.11	0.07	0.07	0.07	0.07	0.11	0.14	0.1	0.05	0.07	0.05	0.12
ENSG00000005801	0.35	0.24	0.38	0.42	0.29	0.29	0.34	0.44	0.33	0.36	0.24	0.24
ENSG00000005810	0.12	0.2	0.1	0.05	0.06	0.1	0.08	0.07	0.05	0.11	0.14	0.19
ENSG00000005812	0.22	0.25	0.44	0.29	0.2	0.42	0.24	0.19	0.21	0.26	0.23	0.17
ENSG00000005844	2.25	2.65	3.36	1.77	2.49	3.06	2.89	1.84	0.74	0.58	0.24	0.19
ENSG00000005882	0.73	0.29	0.45	0.46	0.38	0.35	0.37	0.63	0.52	0.35	0.53	0.35
ENSG00000005889	0.14	0.16	0.13	0.17	0.22	0.21	0.15	0.09	0.11	0.12	0.26	0.17
ENSG00000005893	0.34	0.23	0.38	0.25	0.24	0.18	0.27	0.23	0.25	0.44	0.37	0.39
ENSG00000006007	0.15	0.16	0.11	0.16	0.16	0.2	0.13	0.07	0.24	0.18	0.18	0.22
ENSG00000006015	0.2	0.2	0.21	0.16	0.09	0.16	0.24	0.09	0.09	0.13	0.16	0.22
ENSG00000006025	0.26	0.18	0.44	0.15	0.24	0.16	0.32	0.13	0.23	0.21	0.21	0.11
ENSG00000006042	0.19	0.25	0.38	0.4	1.36	0.22	0.21	0.18	0.27	0.26	0.35	0.2
ENSG00000006059	0.26	0.41	0.15	0.32	0.23	0.33	0.21	0.19	0.23	0.21	0.31	0.3
ENSG00000006062	0.75	0.33	0.23	0.29	0.28	0.18	0.19	0.12	0.22	0.16	0.2	0.24
ENSG00000006118	2.52	0.56	2.05	1.35	1.16	1.25	1.19	2.77	2.77	2.51	0.32	4.9
ENSG00000006125	0.23	0.17	0.23	0.09	0.22	0.23	0.18	0.21	0.18	0.25	0.24	0.18
ENSG00000006128	0.24	0.26	0.19	0.23	0.17	0.26	0.22	0.2	0.18	0.22	0.27	0.21
ENSG00000006194	0.15	0.45	0.12	0.29	0.25	0.19	0.16	0.23	0.17	0.14	0.16	0.08
ENSG00000006282	0.34	0.26	0.31	0.29	0.34	0.15	0.36	0.25	0.42	0.36	0.36	0.42
ENSG00000006327	12.14	10.3	14.5	10.27	11.61	7.39	7.99	11.15	13.62	11.78	13.63	14.59
ENSG00000006377	3.38	2.07	2.69	1.75	3.08	3.14	2.54	4.3	2.96	2.49	1.04	2.45
ENSG00000006451	0.21	0.2	0.22	0.15	0.26	0.14	0.2	0.13	0.19	0.14	0.24	0.19
ENSG00000006459	0.24	0.33	0.47	0.28	0.37	0.24	0.27	0.36	0.33	0.44	0.29	0.25
ENSG00000006530	0.23	0.16	0.21	0.31	0.27	0.23	0.22	0.15	0.26	0.32	0.23	0.21
ENSG00000006534	0.1	0.11	0.13	0.13	0.15	0.11	0.1	0.08	0.19	0.15	0.15	0.16
ENSG00000006576	0.15	0.18	0.15	0.14	0.12	0.16	0.27	0.2	0.16	0.21	0.3	0.23
ENSG00000006607	0.29	0.36	0.25	0.22	0.22	0.29	0.33	0.2	0.26	0.31	0.17	0.23
ENSG00000006625	0.31	0.27	0.29	0.28	0.29	0.18	0.25	0.25	0.19	0.16	0.18	0.15
ENSG00000006634	0.23	0.17	0.26	0.2	0.25	0.33	0.29	0.14	0.16	0.14	0.19	0.24
ENSG00000006652	0.13	0.26	0.13	0.11	0.13	0.17	0.19	0.23	0.16	0.2	0.2	0.23
ENSG00000006695	0.36	0.13	0.34	0.25	0.32	0.11	0.24	0.2	0.22	0.19	0.27	0.25
ENSG00000006704	0.17	0.17	0.05	0.11	0.15	0.12	0.14	0.18	0.14	0.15	0.13	0.17
ENSG00000006712	0.18	0.2	0.18	0.22	0.23	0.11	0.14	0.2	0.21	0.13	0.09	0.13
ENSG00000006715	0.16	0.16	0.12	0.18	0.23	0.18	0.16	0.23	0.13	0.15	0.24	0.27
ENSG00000006744	0.23	0.1	0.16	0.17	0.23	0.19	0.12	0.17	0.22	0.11	0.15	0.12
ENSG00000006756	0.16	0.16	0.3	0.17	0.21	0.17	0.21	0.24	0.22	0.2	0.2	0.16
ENSG00000006831	0.34	0.16	0.17	0.27	0.28	0.19	0.27	0.29	0.23	0.31	0.36	0.31
ENSG00000007038	0.16	0.14	0.17	0.15	0.09	0.13	0.26	0.17	0.22	0.28	0.22	0.16
ENSG00000007047	0.15	0.21	0.18	0.16	0.09	0.19	0.05	0.07	0.17	0.19	0.1	0.11
ENSG00000007080	0.25	0.18	0.33	0.26	0.17	0.15	0.15	0.23	0.22	0.19	0.23	0.16
ENSG00000007129	0.15	0.12	0.13	0.14	0.13	0.13	0.21	0.09	0.09	0.14	0.09	0.1
ENSG00000007168	0.19	0.17	0.22	0.19	0.17	0.18	0.2	0.26	0.14	0.15	0.1	0.2
ENSG00000007202	0.1	0.1	0.07	0.22	0.19	0.15	0.2	0.18	0.17	0.14	0.18	0.14
ENSG00000007237	0.21	0.29	0.24	0.19	0.16	0.2	0.18	0.17	0.27	0.22	0.3	0.29
ENSG00000007255	0.22	0.11	0.18	0.2	0.23	0.26	0.1	0.13	0.22	0.22	0.12	0.18
ENSG00000007312	0.17	0.31	0.25	0.22	0.2	0.17	0.19	0.14	0.26	0.28	0.28	0.23
ENSG00000007341	0.1	0.1	0.17	0.17	0.25	0.18	0.09	0.18	0.09	0.16	0.12	0.13
ENSG00000007376	0.26	0.24	0.15	0.19	0.17	0.13	0.22	0.11	0.21	0.24	0.19	0.1
ENSG00000007384	0.25	0.17	0.16	0.2	0.19	0.15	0.19	0.13	0.3	0.26	0.18	0.17
ENSG00000007392	0.22	0.12	0.11	0.1	0.16	0.25	0.1	0.1	0.17	0.17	0.13	0.08
ENSG00000007520	0.14	0.14	0.21	0.12	0.18	0.09	0.13	0.19	0.22	0.19	0.14	0.13
ENSG00000007541	24.8	10.34	13.88	10.99	10.02	15.93	9.98	13.12	9.66	11.91	9.65	19.79
ENSG00000007545	0.35	0.27	0.26	0.24	0.25	0.18	0.18	0.25	0.29	0.16	0.25	0.18
ENSG00000007923	0.24	0.3	0.18	0.27	0.18	0.13	0.21	0.16	0.34	0.11	0.23	0.16
ENSG00000007944	0.26	0.29	0.43	0.2	0.21	0.27	0.27	0.29	0.17	0.3	0.34	0.24
ENSG00000007968	0.1	0.11	0.1	0.1	0.16	0.22	0.16	0.13	0.11	0.16	0.18	0.33
ENSG00000008018	0.17	0.14	0.13	0.16	0.18	0.19	0.21	0.17	0.11	0.2	0.11	0.14
ENSG00000008083	0.26	0.28	0.21	0.25	0.17	0.24	0.22	0.18	0.21	0.19	0.21	0.18
ENSG00000008128	0.14	0.16	0.12	0.09	0.08	0.13	0.12	0.07	0.06	0.08	0.11	0.06
ENSG00000008130	0.19	0.13	0.15	0.19	0.22	0.09	0.07	0.13	0.16	0.2	0.06	0.11
ENSG00000008196	0.29	0.77	0.37	0.31	0.41	0.26	0.44	0.41	0.33	0.3	0.25	0.32
ENSG00000008197	4.88	3.64	3.73	5.48	3.85	4.5	4.21	3.22	4.86	2.94	3.66	3.18
ENSG00000008256	0.14	0.22	0.29	0.23	0.23	0.21	0.18	0.3	0.32	0.23	0.27	0.3
ENSG00000008282	0.35	0.26	0.51	0.08	0.28	0.16	0.37	0.28	0.31	0.29	0.2	0.29
ENSG00000008283	2.6	1.3	3.79	1.86	2.5	0.75	2.59	0.97	0.85	0.74	0.46	0.61
ENSG00000008294	0.16	0.18	0.2	0.2	0.22	0.11	0.15	0.26	0.2	0.15	0.15	0.15
ENSG00000008311	0.24	0.26	0.19	0.2	0.29	0.2	0.18	0.2	0.23	0.22	0.37	0.25
ENSG00000008324	0.15	0.14	0.09	0.15	0.16	0.12	0.29	0.2	0.19	0.14	0.14	0.21
ENSG00000008382	0.14	0.17	0.17	0.16	0.15	0.44	0.2	0.22	0.18	0.19	0.26	0.21
ENSG00000008405	0.23	0.18	0.22	0.24	0.24	0.15	0.2	0.33	0.19	0.36	0.19	0.28
ENSG00000008441	0.24	0.12	0.18	0.17	0.14	0.21	0.16	0.17	0.25	0.28	0.35	0.29
ENSG00000008513	0.15	0.13	0.11	0.15	0.15	0.2	0.1	0.17	0.09	0.12	0.13	0.15
ENSG00000008710	0.22	0.18	0.24	0.3	0.16	0.21	0.29	0.29	0.23	0.27	0.28	0.2
ENSG00000008838	0.24	0.21	0.19	0.12	0.22	0.22	0.07	0.08	0.13	0.27	0.15	0.11
ENSG00000008853	0.31	0.2	0.21	0.13	0.2	0.18	0.22	0.2	0.15	0.25	0.1	0.15
ENSG00000008869	0.13	0.24	0.22	0.14	0.24	0.2	0.21	0.16	0.09	0.13	0.22	0.14
ENSG00000008952	0.28	0.26	0.24	0.38	0.26	0.28	0.35	0.34	0.31	0.29	0.29	0.27
ENSG00000008988	0.19	0.14	0.14	0.15	0.14	0.14	0.1	0.22	0.11	0.13	0.19	0.15
ENSG00000009307	0.17	0.16	0.14	0.21	0.15	0.22	0.15	0.14	0.2	0.28	0.26	0.25
ENSG00000009335	0.19	0.13	0.22	0.23	0.31	0.16	0.18	0.13	0.15	0.16	0.19	0.12
ENSG00000009413	0.16	0.16	0.22	0.15	0.17	0.12	0.15	0.27	0.08	0.11	0.14	0.1
ENSG00000009765	0.76	0.42	0.47	0.66	0.54	2.83	0.57	0.6	0.6	0.54	0.41	0.37
ENSG00000009780	0.22	0.18	0.2	0.27	0.22	0.32	0.11	0.17	0.19	0.23	0.09	0.17
ENSG00000009790	0.17	0.38	0.26	0.18	0.15	0.17	0.23	0.2	0.17	0.17	0.24	0.18
ENSG00000009830	0.26	0.14	0.25	0.15	0.25	0.2	0.14	0.24	0.18	0.25	0.1	0.14
ENSG00000009844	0.16	0.26	0.15	0.34	0.19	0.1	0.28	0.22	0.24	0.28	0.25	0.23
ENSG00000009954	0.14	0.12	0.13	0.15	0.13	0.17	0.07	0.12	0.1	0.24	0.09	0.27
ENSG00000010017	0.37	0.16	0.3	0.22	0.19	0.34	0.21	0.23	0.19	0.15	0.11	0.09
ENSG00000010072	0.16	0.13	0.15	0.11	0.18	0.11	0.16	0.17	0.13	0.09	0.21	0.21
ENSG00000010165	0.19	0.21	0.17	0.17	0.19	0.15	0.25	0.2	0.12	0.09	0.27	0.28
ENSG00000010219	0.18	0.12	0.09	0.07	0.2	0.36	0.18	0.24	0.29	0.16	0.22	0.32
ENSG00000010244	0.25	0.13	0.19	0.19	0.11	0.15	0.11	0.16	0.19	0.16	0.1	0.18
ENSG00000010256	0.14	0.22	0.18	0.14	0.23	0.25	0.16	0.19	0.16	0.22	0.22	0.16
ENSG00000010270	0.38	0.23	0.22	0.21	0.22	0.33	0.23	0.27	0.24	0.31	0.26	0.32
ENSG00000010278	0.2	0.19	0.3	0.28	0.32	0.13	0.31	0.31	0.38	0.43	0.26	0.23
ENSG00000010292	0.15	0.28	0.23	0.22	0.3	0.29	0.22	0.14	0.19	0.18	0.26	0.13
ENSG00000010295	0.34	0.1	0.22	0.27	0.21	0.26	0.2	0.24	0.22	0.28	0.18	0.09
ENSG00000010318	0.29	0.16	0.19	0.16	0.2	0.44	0.23	0.23	0.24	0.22	0.16	0.13
ENSG00000010322	0.35	0.29	0.2	0.29	0.25	0.28	0.27	0.27	0.3	0.22	0.13	0.25
ENSG00000010327	0.3	0.32	0.19	0.14	0.26	0.19	0.15	0.2	0.19	0.22	0.1	0.1
ENSG00000010361	0.14	0.17	0.21	0.2	0.16	0.15	0.23	0.19	0.16	0.1	0.09	0.12
ENSG00000010404	0.23	0.15	0.11	0.21	0.17	0.21	0.19	0.2	0.12	0.25	0.32	0.15
ENSG00000010539	0.24	0.19	0.18	0.22	0.14	0.18	0.27	0.16	0.18	0.16	0.24	0.21
ENSG00000010610	8.73	6.9	6.59	7.7	6.71	7.11	6.41	6.27	6.33	5.11	4.36	5.5
ENSG00000010626	0.21	0.18	0.16	0.17	0.28	0.16	0.13	0.19	0.26	0.32	0.15	0.12
ENSG00000010671	0.11	0.21	0.14	0.15	0.14	0.26	0.21	0.17	0.13	0.28	0.15	0.3
ENSG00000010803	0.22	0.12	0.11	0.1	0.22	0.17	0.1	0.18	0.14	0.25	0.29	0.27
ENSG00000010810	0.23	0.2	0.16	0.1	0.2	0.2	0.2	0.24	0.24	0.14	0.23	0.26
ENSG00000010818	0.17	0.22	0.15	0.16	0.29	0.17	0.12	0.2	0.13	0.26	0.17	0.26
ENSG00000011007	0.15	0.14	0.16	0.2	0.18	0.16	0.12	0.23	0.16	0.12	0.14	0.14
ENSG00000011009	0.21	0.24	0.1	0.22	0.14	0.19	0.14	0.44	0.17	0.23	0.2	0.22
ENSG00000011021	0.16	0.16	0.12	0.19	0.17	0.22	0.12	0.2	0.17	0.2	0.08	0.15
ENSG00000011028	0.25	0.13	0.22	0.18	0.22	0.18	0.14	0.16	0.19	0.25	0.19	0.1
ENSG00000011052	0.25	0.16	0.23	0.16	0.14	0.16	0.19	0.17	0.15	0.17	0.14	0.1
ENSG00000011105	0.2	0.24	0.14	0.19	0.2	0.17	0.14	0.09	0.27	0.36	2.19	1.24
ENSG00000011114	0.22	0.27	0.22	0.41	0.51	0.32	0.31	0.23	0.34	0.36	0.15	0.32
ENSG00000011132	0.13	0.14	0.12	0.17	0.14	0.08	0.14	0.17	0.2	0.15	0.12	0.08
ENSG00000011143	0.16	0.38	0.35	0.24	0.25	0.28	0.28	0.38	0.27	0.17	0.22	0.18
ENSG00000011198	0.2	0.32	0.2	0.24	0.24	0.31	0.28	0.18	0.2	0.36	0.21	0.25
ENSG00000011243	0.34	0.25	0.22	0.34	0.24	0.42	0.24	0.25	0.34	0.17	0.12	0.16
ENSG00000011258	0.15	0.16	0.11	0.14	0.22	0.2	0.23	0.1	0.19	0.11	0.15	0.22
ENSG00000011260	0.12	0.13	0.28	0.16	0.11	0.23	0.23	0.22	0.16	0.11	0.3	0.28
ENSG00000011275	0.19	0.2	0.16	0.16	0.13	0.15	0.16	0.12	0.24	0.19	0.13	0.1
ENSG00000011295	0.13	0.21	0.23	0.15	0.25	0.17	0.13	0.22	0.2	0.15	0.27	0.22
ENSG00000011304	0.25	0.2	0.14	0.22	0.15	0.28	0.19	0.21	0.29	0.18	0.08	0.16
ENSG00000011376	0.15	0.22	0.31	0.24	0.28	0.63	0.27	0.24	0.32	0.26	0.38	0.31
ENSG00000011405	0.2	0.26	0.31	0.28	0.25	0.11	0.22	0.18	0.14	0.2	0.2	0.17
ENSG00000011422	0.33	0.23	0.23	0.13	0.15	0.15	0.1	0.16	0.2	0.18	0.15	0.19
ENSG00000011426	0.16	0.31	0.19	0.14	0.27	0.33	0.18	0.08	0.25	0.19	0.23	0.22
ENSG00000011451	0.18	0.17	0.15	0.11	0.26	0.23	0.32	0.2	0.24	0.25	0.17	0.13
ENSG00000011454	0.2	0.24	0.27	0.14	0.33	0.34	0.2	0.15	0.19	0.22	0.18	0.2
ENSG00000011478	0.32	0.11	0.21	0.24	0.17	0.25	0.25	0.2	0.19	0.24	0.3	0.2
ENSG00000011485	0.24	0.21	0.19	0.31	0.17	0.16	0.23	0.24	0.21	0.31	0.22	0.28
ENSG00000011523	0.16	0.15	0.16	0.2	0.26	0.15	0.1	0.17	0.16	0.19	0.15	0.33
ENSG00000011566	0.2	0.22	0.21	0.21	0.21	0.27	0.17	0.21	0.22	0.34	0.38	0.47
ENSG00000011600	0.16	0.28	0.19	0.1	0.15	0.23	0.15	0.15	0.16	0.1	0.13	0.08
ENSG00000011638	0.2	0.17	0.18	0.19	0.17	0.14	0.17	0.21	0.2	0.12	0.18	0.11
ENSG00000012048	0.16	0.06	0.1	0.11	0.04	0.12	0.1	0.11	0.05	0.14	0.12	0.11
ENSG00000012061	0.18	0.26	0.19	0.2	0.31	0.23	0.29	0.28	0.41	0.19	0.22	0.33
ENSG00000012124	0.14	0.14	0.14	0.14	0.17	0.14	0.12	0.1	0.17	0.25	0.23	0.2
ENSG00000012174	0.23	0.38	0.23	0.37	0.27	0.31	0.3	0.21	0.23	0.18	0.31	0.29
ENSG00000012211	0.99	1.01	3.54	1.1	0.92	0.99	1	2.01	1.8	2.27	0.8	2.75
ENSG00000012232	0.28	0.19	0.23	0.11	0.11	0.38	0.17	0.16	0.18	0.31	0.19	0.26
ENSG00000012660	0.21	0.17	0.32	0.21	0.16	0.32	0.22	0.35	0.21	0.32	0.19	0.3
ENSG00000012779	0.1	0.11	0.08	0.16	0.23	0.29	0.17	0.16	0.16	0.13	0.18	0.2
ENSG00000012822	0.3	0.48	0.38	0.45	0.32	0.25	0.32	0.39	0.32	0.21	0.2	0.28
ENSG00000012963	0.14	0.2	0.19	0.16	0.11	0.16	0.26	0.22	0.16	0.14	0.21	0.2
ENSG00000012983	0.46	1.31	0.63	1.99	0.83	0.64	2.91	0.63	0.57	0.6	0.44	0.39
ENSG00000013016	0.23	0.15	0.24	0.24	0.22	0.28	0.19	0.24	0.2	0.16	0.22	0.31
ENSG00000013275	0.11	0.22	0.17	0.16	0.26	0.26	0.25	0.22	0.25	0.28	0.29	0.18
ENSG00000013288	0.35	0.13	0.24	0.35	0.26	0.24	0.35	0.26	0.31	0.29	0.18	0.44
ENSG00000013293	0.26	0.43	0.3	0.28	0.18	0.21	0.21	0.38	0.33	0.36	0.41	0.31
ENSG00000013306	0.06	0.14	0.12	0.16	0.26	0.16	0.1	0.13	0.15	0.24	0.12	0.21
ENSG00000013364	0.13	0.12	0.09	0.1	0.13	0.07	0.09	0.08	0.17	0.16	0.09	0.08
ENSG00000013374	0.21	0.17	0.16	0.22	0.3	0.23	0.2	0.17	0.24	0.2	0.14	0.12
ENSG00000013375	0.08	0.11	0.1	0.13	0.1	0.17	0.12	0.14	0.13	0.1	0.13	0.13
ENSG00000013441	0.22	0.43	0.18	0.23	0.18	0.14	0.17	0.18	0.18	0.28	0.16	0.12
ENSG00000013503	0.31	0.22	0.13	0.22	0.23	0.21	0.3	0.26	0.28	0.3	0.38	0.22
ENSG00000013523	0.25	0.2	0.4	0.31	0.3	0.33	0.23	0.3	0.26	0.46	0.24	0.21
ENSG00000013561	0.44	0.2	0.35	0.27	0.15	0.28	0.14	0.15	0.19	0.21	0.17	0.14
ENSG00000013563	3.62	2.68	1.76	1.16	0.63	3.15	2.56	2.71	2.14	0.63	4.2	1.89
ENSG00000013573	4.53	4.98	5.93	3.89	3.12	5.95	6.18	3.85	5.3	3.32	3.99	0.38
ENSG00000013583	8.4	3.85	6.56	5.63	5.15	4.24	5.33	3.48	3.79	4.79	1.56	2.7
ENSG00000013810	0.26	0.12	0.14	0.12	0.11	0.19	0.11	0.16	0.11	0.24	0.11	0.15
ENSG00000014123	0.19	0.37	0.26	0.15	0.16	0.21	0.18	0.25	0.16	0.18	0.26	0.3
ENSG00000014138	0.19	0.28	0.12	0.14	0.16	0.11	0.24	0.32	0.29	0.23	0.22	0.25
ENSG00000014164	0.35	0.14	0.14	0.31	0.19	0.19	0.17	0.18	0.17	0.19	0.07	0.13
ENSG00000014216	0.11	0.14	0.15	0.16	0.14	0.22	0.21	0.18	0.22	0.12	0.23	0.25
ENSG00000014257	0.15	0.2	0.35	0.25	0.14	0.23	0.29	0.14	0.22	0.24	0.35	0.36
ENSG00000014641	0.1	0.26	0.14	0.14	0.15	0.19	0.23	0.18	0.15	0.2	0.17	0.17
ENSG00000014824	0.2	0.23	0.19	0.27	0.29	0.3	0.27	0.15	0.3	0.26	0.2	0.23
ENSG00000014914	0.15	0.27	0.26	0.15	0.33	0.3	0.22	0.23	0.26	0.14	0.16	0.23
