H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000003756chr3:50120690-50121989	0.31	0.42	0.17	0.47	0.3	0.2	0.19	0.31	0.39	0.21	0.19	0.18
ENSG00000004139chr17:28380141-28380649	1.04	0.12	0.35	0.32	0.29	0.38	0.27	0.55	0.13	0.07	0.08	0.34
ENSG00000004399chr3:129614367-129615325	6.4	1.21	0.91	3.09	2.21	1.14	2.49	0.85	1.86	3.24	10.18	22.02
ENSG00000004455chr1:33055119-33056245	6.03	9.37	4.75	5.59	3.27	3.16	1.96	0.87	1.11	0.32	0.17	0.2
ENSG00000004468chr4:15769084-15769583	6.96	3.12	3.1	3.64	1.45	1.04	0.75	0.46	0.46	0.49	0.05	1.42
ENSG00000004478chr12:2783292-2784862	0.09	0.09	0.07	0.12	0.18	0.06	0.1	0.08	0.08	0.11	0.12	0.04
ENSG00000004487chr1:23010672-23011613	0.09	0.52	0.79	0.71	0.87	1.47	1.06	1.47	0.71	0.6	0.29	0.59
ENSG00000004534chr3:49947210-49947709	1.47	0.22	0.08	0.22	0.37	0.23	0.17	0.42	0.16	0.34	0.84	0.52
ENSG00000004766chr7:93224459-93225262	0.26	0.05	0.08	0.08	0.16	0.07	0.13	0.11	0.09	0.03	0.37	1.06
ENSG00000004777chr19:35766226-35767998	22.44	17.53	22.56	12.78	14.07	10.27	11.01	7.48	3.12	0.6	1.08	0.91
ENSG00000004779chr16:23570827-23571788	0.23	0.31	0.32	0.26	0.91	1.11	1.69	3.57	3.48	3.27	1.01	1.16
ENSG00000004809chr6:110484206-110484805	0.43	2.59	2.69	1.3	4.73	4.99	3.27	3.73	3.44	1.47	0.71	4.01
ENSG00000004864chr7:96314055-96314828	0.33	0.18	0.35	0.16	0.32	0.66	0.27	0.3	0.17	0.34	0.46	0.33
ENSG00000004866chr7:116970138-116970637	0.25	0.24	0.38	0.43	0.36	0.63	0.16	0.38	0.83	0.58	1.58	0.32
ENSG00000004897chr17:47204570-47206244	46.27	33.38	20.42	27.04	16.92	11.14	5.77	4.24	4.53	8.97	13.58	9.96
ENSG00000004961chrX:11138665-11139659	0.09	0.05	0.13	0.1	0.08	0.07	0.07	0.04	0.13	0.05	0.3	0.14
ENSG00000004975chr17:7213829-7215354	9.13	31.37	23.02	12.88	13.44	25.03	7.04	10.3	9.01	24.28	17.97	7.38
ENSG00000005007chr19:18846705-18847629	1.99	0.81	1.02	1.16	1.49	2.26	1.38	0.62	0.62	0.94	2.68	4.19
ENSG00000005022chrX:119481940-119483357	8.61	9.15	8.16	7.67	9.41	9.44	7.36	8.25	6.45	5.06	5.28	3.06
ENSG00000005059chr4:109547806-109549072	0.27	0.29	0.88	0.44	0.71	2.86	3.9	2.17	4.77	11.89	9.75	7.9
ENSG00000005073chr7:27192237-27194080	0.04	0.03	0.03	0.03	0.02	0.05	0.1	0.06	0.04	0.09	0.05	0.09
ENSG00000005156chr17:34998136-34998635	2.27	7.98	6.07	4.02	3.45	3.46	2.42	3.73	2.28	1.28	0.72	0.9
ENSG00000005175chr12:47697581-47698484	0.09	0.28	0.24	0.23	0.1	0.32	0.06	0.33	0.37	0.41	0.7	2.13
ENSG00000005194chr16:57416414-57417461	52.63	27.29	23.17	25.45	33.77	21.31	27.28	23.01	21.29	13.57	6.97	8.58
ENSG00000005206chr19:2338190-2341798	21.07	10.09	10.9	10.49	8.7	8.11	4.39	4.03	1.85	0.34	0.13	0.11
ENSG00000005249chr7:107035300-107035865	0.06	0.3	0.86	0.79	0.44	0.54	0.63	0.74	0.58	0.29	0.74	1.19
ENSG00000005302chrX:11749980-11750493	0.01	0.16	0.04	0.16	0.11	0.08	0.15	0.04	0.17	0.09	0.13	2.52
ENSG00000005339chr16:3868412-3869933	1.14	0.47	0.38	0.55	0.76	0.53	0.45	0.41	0.33	1.14	0.67	1.65
ENSG00000005379chr17:58335793-58339864	204.48	116.5	128.72	167.07	170.07	170.82	190.48	139.95	111.31	92.37	96.18	107.72
ENSG00000005381chr17:58272928-58273849	0.68	0.44	1.36	1.01	0.82	0.65	0.88	0.64	0.36	0.36	0.26	0.14
ENSG00000005448chr2:74441090-74442711	6.58	3.86	9.93	5.13	12.35	8.25	8.27	7.98	3.13	4.07	2.32	4.89
ENSG00000005471chr7:87491676-87492175	0.55	0.08	1.21	0.26	0.23	0.16	0.1	0.19	0.17	0.15	0.16	0.39
ENSG00000005483chr7:104943545-104945722	46.25	127.04	87.42	76.06	65.34	96.12	67.74	80.61	77.2	157.57	193.3	186.61
ENSG00000005486chr7:75847605-75848230	1.34	6.94	11.54	14.68	12.58	14.75	13.1	19.27	20.94	22.57	28.92	27.26
ENSG00000005801chr11:3421687-3423843	15.61	19.43	19.56	11.73	14.17	12.94	10.18	12.48	15.32	7.49	16.46	15.49
ENSG00000005810chr13:77338313-77340265	14.06	8.54	13.62	11.77	17.51	25.37	28.75	23.93	21.2	13.72	11.95	12.32
ENSG00000005812chr13:77034814-77035539	0.2	0.3	0.17	0.2	0.11	0.23	0.12	0.22	0.2	0.24	0.21	0.12
ENSG00000005844chr16:30458665-30459621	7.88	10.27	10.48	11.16	8.5	11.26	11.07	14.34	15.23	24.73	25.25	17.09
ENSG00000005882chr17:50087180-50088098	0.05	0.06	0.09	0.1	0.12	0.09	0.13	0.13	0.13	0.13	0.09	0.08
ENSG00000005893chrX:120476366-120477332	0.68	0.33	0.08	0.16	0.12	0.22	0.05	0.23	0.15	0.08	0.04	0.34
ENSG00000006015chr19:18596634-18597197	0.51	0.09	0.18	0.61	0.28	0.41	0.56	0.53	0.61	0.54	1.13	0.49
ENSG00000006025chr17:47813385-47814108	0.38	0.38	0.39	0.37	0.38	0.16	0.34	0.28	0.29	0.2	0.1	0.17
ENSG00000006042chr17:32935172-32935671	0.07	0.13	0.23	0.12	0.16	0.06	0.07	0.08	0.06	0.24	0.04	0.28
ENSG00000006059chr17:41339146-41339645	0.42	2.22	1.03	2.09	3.41	4.82	5.94	11.43	14.46	36.92	40.1	14.54
ENSG00000006062chr17:45307210-45308619	8.02	10.84	8.9	13.48	15.16	13.31	14.92	22.34	17.65	18.3	26.41	53.38
ENSG00000006118chr11:60931485-60937239	0.58	0.48	0.47	0.48	0.27	0.28	0.37	0.43	0.33	0.35	0.62	0.42
ENSG00000006282chr17:50554136-50554749	0.1	0.08	0.47	0.12	0.06	0.15	0.19	0.2	0.15	0.09	0.07	0.06
ENSG00000006327chr16:3027860-3028842	7.4	2.52	0.8	0.97	0.69	0.3	0.41	0.07	0.08	0.1	0.12	0.12
ENSG00000006377chr7:96996435-96998925	0.07	0.08	0.08	0.05	0.07	0.13	0.09	0.09	0.06	0.06	0.08	0.14
ENSG00000006451chr7:39608720-39610311	0.92	3.69	3.8	3.45	1.14	2.98	2.87	3.17	5.17	8.23	17.51	12.78
ENSG00000006459chr7:140209809-140210709	5.85	6.32	4.46	8.86	15.38	17.58	16.47	23.24	23.1	18.4	12.32	41.54
ENSG00000006530chr7:141558546-141559086	0.12	0.16	0.17	0.18	0.22	0.21	0.31	0.12	0.14	0.86	1.03	1.73
ENSG00000006534chr11:68001969-68003025	97.48	60.41	78.22	82.47	88.63	77.48	62.9	40.44	29.91	15.71	8.37	11.88
ENSG00000006576chr7:77812254-77812755	0.22	0.33	0.08	0.05	0.07	0.17	0.27	0.26	0.2	0.75	3.04	2.91
ENSG00000006607chr2:241372982-241374994	7.92	1.07	1.1	1.11	2.16	4.35	0.92	1.6	1.35	0.56	0.53	2.74
ENSG00000006634chr7:87886822-87887321	0.1	0.03	0.07	0.1	0.03	0.09	0.06	0.03	0.03	0.06	0.36	2.06
ENSG00000006652chr7:112414811-112415356	0.08	0.38	0.27	1.66	0.29	0.81	1.84	0.39	0.19	0.27	0.09	0.31
ENSG00000006695chr17:14061804-14062303	0.44	0.24	0.27	0.08	0.25	0.28	0.37	0.26	0.17	0.12	0.19	4.13
ENSG00000006704chr7:74445944-74446449	1.58	0.33	0.27	0.18	0.27	0.07	0.26	0.25	0.1	0.17	0.22	0.23
ENSG00000006712chr19:39401507-39403169	129.16	88.31	118.79	128.26	133.15	128	133.24	141.25	148.98	146.99	150.3	151.7
ENSG00000006715chr7:38895594-38896207	0.61	0.17	0.21	0.18	0.16	0.13	0.07	0.12	0.06	0.18	0.59	0.41
ENSG00000006744chr17:13030367-13031261	0.26	0.21	0.46	0.31	0.4	0.2	0.32	0.4	0.5	0.4	0.17	0.33
ENSG00000006756chrX:2921596-2922187	0.6	0.18	0.33	0.34	0.15	0.1	0.25	0.19	0.18	0.19	0.36	0.1
ENSG00000006831chr12:1702684-1703183	1.07	0.93	1.55	0.2	0.24	0.61	1.18	0.69	0.77	0.76	0.97	6.5
ENSG00000007038chr16:2824570-2825069	0.22	0.2	0.14	0.24	0.41	0.1	0.49	0.29	0.24	0.2	0.25	0.27
ENSG00000007080chr19:17946232-17946769	0.17	0.02	0.14	0.19	0.2	0.13	0.17	0.24	0.08	0.03	0.11	0.04
ENSG00000007129chr19:41541918-41542694	1.03	1.19	1.05	0.69	1.23	0.6	0.93	0.39	0.44	0.69	0.13	0.42
ENSG00000007168chr17:2624255-2624827	2.54	3.08	3.41	2.78	5.44	4.43	5.62	11.22	11.45	13.11	11.67	7.64
ENSG00000007237chr17:10173849-10174368	10.62	9.93	18.24	20.22	18.37	16.6	16.85	13.49	8.86	8.97	8.23	14.1
ENSG00000007255chr19:45164502-45165067	15.43	8.3	8.14	11.09	10.16	8.52	11.03	12.12	6.02	3.32	0.27	0.14
ENSG00000007312chr17:63939649-63941191	9.77	1.05	0.69	1.36	2.06	0.83	0.75	0.6	0.66	0.32	0.21	0.42
ENSG00000007341chr1:112700395-112701627	68.9	44.66	47.2	77.78	60.34	59.87	62.52	70.8	77.64	66.13	47.6	24.95
ENSG00000007384chr16:83663-85697	53.27	70.93	63.63	75.95	57.53	58.82	66.25	38.44	33.09	24.37	9.87	6.67
ENSG00000007520chr16:1342126-1343951	44.22	11.07	12.64	16.24	9.68	6.8	2.67	1.94	0.46	0.23	0.29	0.14
ENSG00000007541chr16:577626-579536	5.4	0.72	0.76	1.95	0.73	0.58	0.44	0.49	0.5	0.2	0.33	0.1
ENSG00000007545chr16:1621828-1622380	1.29	1.22	1.36	0.29	0.22	0.28	0.57	0.53	0.36	0.09	0.26	0.44
ENSG00000007923chr1:6719925-6720444	0.16	0.13	0.17	0.07	0.03	0.08	0.08	0.1	0.1	0.24	0.04	0.05
ENSG00000007944chr6:16136427-16137198	0.61	0.25	0.66	0.35	0.39	0.26	0.26	0.37	0.33	0.39	2.02	1.12
ENSG00000007968chr1:23522505-23523063	10.02	27.16	43.09	36.05	31.22	21.81	19.42	10.95	10.75	4.84	0.63	0.52
ENSG00000008083chr6:15253544-15254946	10.55	23.82	19.26	18.62	17.3	14.5	9.87	11.79	6.76	9.27	8.7	4.07
ENSG00000008130chr1:1763841-1764684	2.01	19.38	26.13	16.1	15.55	19.31	12.88	11.67	9.7	2.77	1.1	0.98
ENSG00000008256chr7:6258370-6259675	16.2	30.66	6.35	9.19	9.1	19.74	4.47	2.84	2.58	9.18	4.42	4.94
ENSG00000008282chr7:106071196-106072424	73.46	43.15	38.67	40.01	54.93	54.99	71.51	54.2	38.97	15.68	6.04	1.91
ENSG00000008283chr17:63437450-63438370	0.15	0.08	0.3	0.11	0.14	0.21	0.61	0.53	0.36	0.2	0.22	0.13
ENSG00000008294chr17:51127969-51128535	0.14	0.12	0.11	0.15	0.27	0.29	0.03	0.3	0.27	0.79	1.66	0.53
ENSG00000008311chr7:122136774-122137273	2.3	0.57	0.13	0.69	0.6	0.17	0.76	0.2	0.3	0.22	1.17	1.06
ENSG00000008324chr3:42590045-42591437	48.07	27.26	35.98	26.59	52.81	30.25	21.87	29.14	34.84	22.62	83.78	32.26
ENSG00000008382chr19:4352330-4353035	0.18	0.23	0.16	0.29	0.58	0.09	0.33	0.3	0.25	0.09	0.1	0.14
ENSG00000008405chr12:107104234-107105141	0.12	0.1	0.07	0.06	0.14	0.08	0.23	0.08	0.07	0.08	0.1	0.25
ENSG00000008441chr19:12987723-12988320	9.73	2.78	2.85	3.96	3.24	0.6	0.63	0.17	0.25	0.16	0.77	0.2
ENSG00000008513chr8:133564259-133564758	1.06	0.8	1.16	0.65	0.62	1.28	1.02	0.27	0.69	1.6	2.88	2
ENSG00000008710chr16:2143187-2144314	2.83	1.05	1.08	0.8	0.69	0.32	0.53	0.57	0.41	0.28	0.27	0.32
ENSG00000008838chr17:40074839-40075996	51.76	22.44	38.85	44.1	48.37	49.8	44.18	36.1	31.39	27.95	20.67	18.18
ENSG00000008853chr8:22978578-22979116	2.08	16.45	13.34	24.18	22.41	25.15	43.59	45.81	53.14	34.17	8.01	3.7
ENSG00000008952chr3:169953799-169954847	6.92	16.01	16.56	10.06	11.68	9.57	12.03	15.55	18.34	13.82	17.23	28.72
ENSG00000008988chr8:56060050-56060549	0.95	0.06	0.1	0.26	0.32	0.35	0.12	0.13	0.1	0.31	0.1	0.16
ENSG00000009765chr6:150335074-150335573	0.05	0.03	0.01	0.03	0.06	0.05	0.1	0.11	0.01	0.04	0.03	0.09
ENSG00000009790chr1:209746588-209748509	0.38	0.52	0.16	0.36	0.32	0.39	0.33	0.44	0.4	0.27	1.02	1.02
ENSG00000010017chr6:13702717-13703872	2.29	6.18	5.85	3.36	3.77	4.92	5.48	7.24	7.24	5.69	6.67	6.27
ENSG00000010072chr1:231359047-231359554	0.34	0.83	0.41	0.34	0.87	0.51	0.61	1.23	0.51	0.18	0.12	3.24
ENSG00000010165chr1:171742979-171743487	6.33	4.38	3.27	2.17	3.38	5.15	3.63	4.27	4.51	6.04	9.71	20.24
ENSG00000010219chr12:4555727-4556260	0.18	0.53	0.06	0.5	0.12	0.36	0.24	0.23	0.12	0.19	0.4	0.24
ENSG00000010256chr3:48597599-48598554	7.54	4.55	5.53	5.2	3.59	0.91	3.07	0.36	0.35	0.31	0.55	0.34
ENSG00000010270chr7:38169807-38170350	0.16	0.67	0.17	2.04	3.24	2.93	5.45	2.59	4.57	4.91	5.11	17.63
ENSG00000010278chr12:6192587-6193183	0.58	4.76	4.54	3.25	1.14	0.37	1.15	0.81	0.57	0.39	0.55	0.6
ENSG00000010292chr12:6538468-6540636	6.58	5.22	6.43	7.17	7.07	7.63	6.61	5.08	2.91	3.63	4.54	0.6
ENSG00000010295chr12:6563345-6564066	0.08	0.2	0.49	0.3	0.32	0.09	0.53	0.2	0.19	0.11	0.31	0.09
ENSG00000010318chr3:52446551-52447717	0.12	0.41	0.3	0.31	0.29	0.14	0.28	0.34	0.31	0.28	0.18	0.07
ENSG00000010322chr3:52446521-52447717	0.12	0.41	0.29	0.31	0.28	0.15	0.29	0.34	0.31	0.28	0.19	0.07
ENSG00000010327chr3:52486500-52488181	3.78	20.13	20.89	20.77	21.2	21.65	24.59	14.25	13.31	7.48	4.68	8.11
ENSG00000010361chr19:49801039-49802396	6.17	0.79	1.09	0.88	2.92	1.12	2.41	3.29	0.56	0.37	0.36	0.18
ENSG00000010404chrX:149513449-149514590	0.73	1.33	0.73	0.85	0.69	1.54	0.67	0.38	0.52	0.53	1.02	1.03
ENSG00000010539chr16:3242635-3243595	0.14	0.32	0.31	0.26	0.16	0.32	0.2	0.37	0.1	0.22	0.16	0.22
ENSG00000010610chr12:6779969-6781045	0.26	0.07	0.36	0.18	0.49	0.11	0.33	0.24	0.28	0.26	0.36	2.71
ENSG00000010626chr12:6890662-6891834	87.43	115.03	121.1	115.23	97.01	103.79	83.61	79.14	77.76	50.56	57.59	76.66
ENSG00000010671chrX:101402708-101403227	0.14	0.15	0.07	0.12	0.34	0.16	0.3	0.47	0.48	0.64	3.82	0.89
ENSG00000010803chr1:41259167-41259703	0.15	0.13	0.12	0.19	0.1	0.11	0.25	0.09	0.09	0.28	0.11	1.06
ENSG00000010810chr6:111852687-111853212	0.28	0.82	0.8	0.44	0.41	0.45	0.51	0.17	0.26	0.39	0.09	0.41
ENSG00000010818chr6:142952484-142953089	0.76	0.2	0.06	0.08	0.56	0.67	0.18	0.45	0.15	0.58	0.35	1.14
ENSG00000011007chr1:23750887-23751988	0.5	1.68	1.43	0.84	1.69	0.45	0.35	0.66	0.37	0.35	0.3	0.92
ENSG00000011009chr1:23799330-23799908	6.1	4.7	7.02	4.9	4.53	5.11	4.34	6.58	6.53	16.53	25.63	16.56
ENSG00000011021chr1:11814426-11815530	27.58	86.2	77.32	92.42	83.02	101.92	95.4	85.53	78.5	70.05	28.77	22.79
ENSG00000011028chr17:62618929-62620371	0.98	0.98	1.74	0.81	1	0.5	0.6	1.89	0.64	0.37	0.33	0.46
ENSG00000011052chr17:51121681-51122218	4.16	11.89	9.01	18.97	16.75	20.21	21.88	22.89	32.46	52.7	78.72	59.91
ENSG00000011105chr12:3084734-3086061	1.54	0.85	0.51	0.4	0.41	0.54	0.29	0.19	0.2	0.14	0.19	0.08
ENSG00000011114chr14:93322927-93324061	1.25	1	0.53	2.62	0.47	0.74	0.32	2.27	2.21	11.19	21.06	19.36
ENSG00000011143chr17:58231284-58232102	0.13	0.23	0.14	0.28	0.72	2.29	1.96	0.33	0.24	1.58	2.4	0.53
ENSG00000011198chr3:43707962-43708488	0.13	0.15	0.77	0.26	0.36	0.43	0.21	0.23	0.31	0.12	0.36	1.49
ENSG00000011243chr19:15431887-15433899	59.23	67.73	63.7	39.92	43.01	35.25	29.53	39.24	36.74	22.34	26.71	35.19
ENSG00000011258chr17:51270482-51270984	0.24	0.13	0.29	0.5	0.69	0.57	0.32	0.57	0.5	1.25	2.42	3.1
ENSG00000011260chr17:51270482-51270984	0.24	0.13	0.29	0.5	0.69	0.57	0.32	0.57	0.5	1.25	2.42	3.1
ENSG00000011275chr7:5758898-5759405	0.49	0.57	4.24	1.56	0.71	3.96	1.8	1.75	1.63	0.7	1.25	2.46
ENSG00000011295chr17:15966051-15967327	40.71	61.49	52.91	58.55	69.02	64.74	64.51	57.46	40.9	22.71	14.92	29.05
ENSG00000011376chr3:45362667-45363166	0.14	0.2	0.16	0.23	0.08	0.04	0.04	0.09	0.23	0.65	2.94	1.94
ENSG00000011422chr19:43662372-43662871	3.37	0.51	1.54	1.52	1.71	0.64	0.82	0.89	1.56	1.91	0.35	0.3
ENSG00000011426chr7:36378523-36379520	0.24	0.16	0.28	0.12	0.24	0.23	0.15	0.35	0.31	0.29	0.26	0.1
ENSG00000011451chr19:15457010-15458881	5.11	3.68	0.74	0.54	0.44	0.29	0.26	0.21	0.28	0.13	0.14	0.04
ENSG00000011478chr19:45716678-45718204	48.9	33.62	43.63	51.58	54.07	50.47	53.53	36.97	32.02	41.72	59.4	92.07
ENSG00000011523chr2:65064650-65066021	5.77	8.74	16.77	18.78	17	15.82	15.93	22	31.63	60.11	77.38	81.8
ENSG00000011566chr2:39488408-39488907	1.14	1.09	0.17	0.32	0.15	0.12	0.34	0.59	2.82	3.55	10.13	1.75
ENSG00000011600chr19:35915333-35915890	0.14	0.13	0.21	0.49	0.35	1.03	0.49	0.71	1.43	3.07	6.66	3.83
ENSG00000011638chr16:21150165-21151139	0.77	0.22	0.25	0.14	0.21	0.18	0.27	0.05	0.15	0.43	0.6	0.39
ENSG00000012061chr19:45468802-45470678	20.04	29.39	21.51	14.8	16.44	26.72	19.74	17.02	16.45	51.07	61.05	56.37
ENSG00000012124chr19:35311430-35314234	46.47	27.51	23.72	20.3	21.27	16.42	16.74	10.58	5.83	5.52	4.89	16.71
ENSG00000012211chrX:49176946-49179192	0.46	0.28	0.71	0.5	0.54	0.38	0.46	0.42	1.3	1.69	3.04	1.14
ENSG00000012232chr8:28621579-28623246	14.43	11.01	9.74	6.21	3.98	5.73	2.42	5.81	6.9	10.62	9.63	11.32
ENSG00000012660chr6:53358365-53360207	110.59	126.09	122.95	100.94	110.69	131	112.79	132.75	141.84	103.23	93.7	91.21
ENSG00000012779chr10:45382673-45383172	0.76	1.61	0.93	0.81	1.31	0.82	0.59	0.65	1.26	2.42	3.94	1.67
ENSG00000012822chr12:53736765-53740049	0.07	0.06	0.08	0.07	0.06	0.05	0.11	0.06	0.05	0.05	0.1	0.1
ENSG00000012963chr14:93186431-93186939	2.69	36.24	16.43	7.33	6.05	8.31	6.95	6.7	4.41	22.05	35.22	28.54
ENSG00000012983chr14:50521388-50522315	0.08	0.16	0.09	0.44	0.2	0.37	0.35	0.12	0.5	0.56	0.41	0.65
ENSG00000013016chr2:31241418-31242525	7.31	3.49	4.99	4.1	4.59	4.93	4.39	3.35	1.27	0.62	0.26	1.05
ENSG00000013275chr19:39941450-39942205	4.2	4.03	4.66	5.89	4.68	5.51	5.25	6.52	8.63	28.65	20.42	14.38
ENSG00000013288chr4:6582750-6583585	0.43	0.24	0.16	0.52	0.24	0.46	0.18	0.07	0.15	0.22	0.09	0.14
ENSG00000013293chr3:170633448-170634183	0.07	0.01	0.11	0.08	0.04	0.11	0.32	0.12	0.05	0.27	0.14	0.24
ENSG00000013306chr17:44314785-44316860	0.05	0.05	0.07	0.08	0.04	0.08	0.08	0.05	0.03	0.02	0.07	0.07
ENSG00000013364chr16:29811056-29811585	7.13	5.27	3.86	4.41	3.28	4.16	6.64	3.17	2.33	3.05	1.7	3.36
ENSG00000013374chr7:151349424-151350711	19.56	15.07	13.15	12.53	11.16	10.92	12.07	19.1	15.93	13.63	15.65	17.57
ENSG00000013523chr14:76832550-76833468	0.25	0.45	0.98	0.49	0.37	0.38	0.16	0.32	0.28	0.7	6.17	12.01
ENSG00000013561chr5:142024900-142025399	4.27	9.98	2.72	4.23	3.91	5.52	4.38	5	8.16	5.38	6.38	8.46
ENSG00000013563chrX:154398635-154399162	111.95	120.54	120.6	119.39	127.84	105.5	115.6	98.42	96.58	71.73	59.73	50.05
ENSG00000013583chr12:12992337-12993228	1.79	13.48	41.98	56.94	47.47	59.14	77.67	63.89	68.01	45.29	25.36	18.84
ENSG00000014123chr6:96532295-96532871	0.52	0.9	0.3	0.17	0.13	0.66	0.24	0.39	0.44	0.41	0.83	1.38
ENSG00000014138chr11:65290661-65291201	32.29	117.04	108.82	97.31	94.74	84.16	63.7	55.92	51.08	52.17	48.37	69.34
ENSG00000014164chr8:143549264-143550333	1.81	1.03	2.52	2.58	2.5	3.47	2.22	2.23	2.57	3.18	9.52	10.02
ENSG00000014216chr11:65150619-65151158	2.02	0.87	2.93	1.78	2.26	2.17	2.83	3.98	3.79	6.46	4.09	10.16
ENSG00000014257chr3:132325584-132326083	0.1	0.24	0.29	0.21	0.12	0.19	0.26	0.07	0.45	0.24	0.51	3.65
ENSG00000014914chr1:149943377-149945251	0.3	0.33	0.39	0.33	0.46	0.53	0.35	0.37	0.4	0.2	0.17	0.12
ENSG00000015153chr12:42255355-42256286	0.11	0.2	0.09	0.15	0.12	0.14	0.13	0.06	0.09	0.11	0.13	1.36
ENSG00000015171chr10:126811-127310	0.11	0.08	0.22	0.05	0.27	0.06	0.11	0.36	0.06	0.05	0.13	0.13
ENSG00000015285chrX:48667429-48668430	0.12	0.44	0.17	0.2	0.24	0.07	0.06	0.14	0.14	0.25	0.21	0.38
ENSG00000015413chr16:89604467-89606375	45.09	6.4	7.77	6.47	3.33	2.28	1.61	0.56	0.33	0.11	0.29	0.11
ENSG00000015475chr22:17781564-17782155	19.02	29.2	59.93	59.58	36.99	30.78	34.97	23.92	48.69	54.07	21.03	15.68
ENSG00000015479chr5:139262556-139263086	0.6	1.05	10.45	7.24	12.74	13.29	8.1	15.13	12.54	6.37	1.97	0.17
ENSG00000015532chr17:50353616-50355217	0.49	0.3	0.9	0.42	0.27	0.25	0.29	0.24	0.35	0.26	0.21	0.06
ENSG00000015676chr7:44477274-44477829	0.43	1.03	0.13	0.43	0.32	0.21	0.37	0.21	0.33	0.42	0.25	0.19
ENSG00000017260chr3:130839912-130840411	0.29	0.21	0.59	0.23	0.26	0.41	0.26	0.13	0.2	0.5	0.19	0.7
ENSG00000017483chrX:48462638-48463148	1.11	3.73	1.7	1.95	1.37	0.68	0.75	0.36	0.47	0.15	0.16	0.15
ENSG00000018189chr4:70712816-70713324	0.2	0.17	0.67	1.46	0.37	2.72	2.06	4.5	5.82	7.21	5.45	7.48
ENSG00000018280chr2:218389415-218390130	6.74	4.26	6.07	4.5	3.27	3.64	9.01	7.85	9.21	7.48	9.33	14.22
ENSG00000018510chr2:177416104-177416603	0.76	0.36	0.09	0.06	0.22	0.28	0.47	0.07	0.29	0.18	0.14	3.38
ENSG00000019144chr11:118616071-118616570	0.13	0.37	0.41	0.2	0.3	0.16	0.22	0.39	0.14	0.18	0.32	0.31
