H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000005100	0.04	0.04	0.03	0.03	0.03	0.03	0.02	0.03	0.02	0.04	0.04	0.04
ENSG00000005156	0.06	0.07	0.04	0.06	0.04	0.05	0.06	0.04	0.04	0.04	0.03	0.1
ENSG00000005175	9.78	10.72	7.75	7.42	11.38	7.05	10.47	5.58	8.82	18.89	28.48	23.71
ENSG00000005194	0.1	0.07	0.09	0.05	0.1	0.09	0.14	0.16	0.09	0.11	0.75	1.09
ENSG00000005206	39.79	38.84	40.51	41.89	36.89	33.47	31.6	34.34	30.71	24.7	20.45	17.21
ENSG00000005238	0.09	0.15	0.12	0.21	0.14	0.12	0.05	0.3	1.77	4.13	3.19	0.25
ENSG00000005249	5.13	5.35	6.46	3.8	4.46	4.44	4.49	3.87	3.14	0.46	0.3	0.31
ENSG00000005302	0.07	0.06	0.05	0.04	0.06	0.08	0.15	0.05	0.11	0.13	0.1	0.11
ENSG00000005339	2.41	2.4	2.86	2.23	2.43	0.72	0.54	0.32	0.19	0.14	0.08	0.18
ENSG00000005379	49.22	25.41	29.72	27.2	47.63	27.51	58.18	52.16	48.59	55.33	24.21	26.52
ENSG00000005381	17.27	17.42	21.14	22.45	19.58	24.14	25.86	27.14	23.92	15.69	7.14	4.71
ENSG00000005436	0.16	0.13	0.05	0.07	0.07	0.05	0.05	0.05	0.07	0.04	0.08	0.08
ENSG00000005448	1.83	3.31	3.28	3.87	0.72	2.15	3.23	5.93	8.43	5.21	4.07	2.7
ENSG00000005469	0.38	0.59	0.53	0.19	1.93	0.58	0.52	0.28	1.5	0.29	0.14	0.19
ENSG00000005471	8.94	12.21	9.28	10	11.61	8.75	7.93	6.72	5.88	2.22	0.39	2.32
ENSG00000005483	40.37	45.02	38.89	29.13	35.77	36.71	40.31	23.64	34.97	35.26	42.47	34.47
ENSG00000005486	10.17	5.28	9.33	7.79	9.79	8.68	7.88	7.26	9.24	13.14	13.19	9.98
ENSG00000005700	0.02	0.02	0.03	0.03	0.02	0.04	0.02	0.03	0.02	0.02	0.02	0.06
ENSG00000005801	5.5	6.72	5.04	7.47	6.53	4.44	3.33	3.21	2.54	0.38	0.19	0.26
ENSG00000005810	25.46	20.1	21.23	20.33	21.9	19.12	20.79	17.9	16.88	16.33	17.6	17.13
ENSG00000005812	0.08	0.08	0.07	0.04	0.04	0.06	0.07	0.1	0.27	0.35	2.03	4.48
ENSG00000005844	0.65	2.03	1.23	4.41	4.37	6.13	8.73	7.55	8.39	5.99	6.84	8.72
ENSG00000005882	0.06	0.07	0.19	0.09	0.06	0.08	0.07	0.12	0.2	0.11	0.21	0.36
ENSG00000005889	8.47	13.01	12.19	8.07	10.04	8.49	9.02	7.43	7.1	10.08	17.5	13.83
ENSG00000005893	0.22	0.22	0.17	0.14	0.07	0.09	0.07	0.08	0.07	0.07	0.05	0.06
ENSG00000006007	24.6	27.14	25.6	27.7	25.36	26.37	23.05	24.51	21.96	21.16	27.12	22.72
ENSG00000006015	7.2	7.97	9.93	9.19	11.03	12.07	11.04	14.02	14.64	9.17	13.54	12.42
ENSG00000006025	0.06	0.05	0.05	0.02	0.05	0.05	0.06	0.12	0.09	0.09	0.05	0.08
ENSG00000006042	0.04	0.05	0.03	0.07	0.03	0.03	0.03	0.03	0.09	0.03	0.04	0.07
ENSG00000006059	0.05	0.12	0.07	0.04	0.09	0.1	0.41	0.6	4.15	3.17	3.87	5.88
ENSG00000006062	4.92	5.34	6.71	5.34	5.81	3.93	3.35	3.69	8.23	13.07	16.29	10.75
ENSG00000006118	2.87	2.53	3.95	2.94	3.2	5.82	11.43	14.82	13.62	21.94	18.34	15.35
ENSG00000006125	0.37	0.39	0.8	0.68	0.29	0.51	0.2	0.27	0.1	0.15	0.16	0.08
ENSG00000006128	0.06	0.09	0.03	0.04	0.06	0.03	0.03	0.02	0.02	0.02	0.03	0.07
ENSG00000006194	0.06	0.12	0.23	0.74	2.71	4.44	5.2	6.52	5.34	8.36	7.6	7.18
ENSG00000006282	19.68	17.29	18.89	18.79	17.62	15.8	14.33	10.31	7.76	3.77	2.8	3.23
ENSG00000006327	0.78	0.14	0.3	0.33	0.19	1.87	0.15	0.25	1.08	0.19	0.09	0.13
ENSG00000006377	0.1	0.14	0.05	0.09	0.16	0.12	0.09	0.08	0.07	0.06	0.06	0.08
ENSG00000006451	0.25	0.12	1.88	0.16	0.37	0.19	3.51	0.28	4.22	5.69	12.56	8.46
ENSG00000006459	0.08	0.39	0.15	0.3	0.29	2.94	2.21	4.23	7.56	7.09	14.12	15.52
ENSG00000006530	0.09	0.13	0.08	0.07	0.11	0.12	0.1	0.09	0.12	0.12	0.05	0.06
ENSG00000006534	14.42	19.42	16.37	18.35	19.29	16.93	16.48	20.77	17.19	12.65	7.84	13.98
ENSG00000006576	8.55	8.19	5.97	7.33	5.43	9.83	7.91	10.08	10.72	8.77	15.49	11.44
ENSG00000006607	0.06	0.05	0.06	0.02	0.02	0.03	0.02	0.02	0.02	0.04	0.02	0.02
ENSG00000006625	0.06	0.03	0.05	0.06	0.04	0.09	0.09	0.09	0.06	0.05	0.08	0.06
ENSG00000006634	7.01	5.76	6.88	5.89	8.03	9.56	17.27	11.34	12.52	16.49	23.75	18.5
ENSG00000006652	0.85	5.21	5.19	5.95	7.92	6.88	9.1	6.78	7.09	3.27	0.28	0.3
ENSG00000006695	0.18	0.07	0.12	0.12	0.1	0.07	0.07	0.08	0.1	0.11	0.13	0.11
ENSG00000006704	1.05	0.65	0.8	0.71	0.28	0.41	0.3	0.36	0.17	0.17	0.14	0.2
ENSG00000006712	1.37	0.3	0.47	0.39	0.32	0.42	0.61	1.24	3.03	4.06	2.98	3.71
ENSG00000006715	2.99	2.49	3.15	0.33	1.62	2.28	2.01	0.16	0.1	0.08	0.08	0.07
ENSG00000006744	0.06	0.06	0.15	0.07	0.11	0.11	0.18	0.08	0.08	0.04	0.04	0.09
ENSG00000006756	4.66	5.71	7.36	6.52	5.35	5.94	6.4	6.5	7.51	3.11	1.72	2.98
ENSG00000006831	0.08	0.16	0.1	0.15	0.15	0.34	0.34	0.41	0.35	0.21	0.19	0.1
ENSG00000007038	5.68	5.29	5.29	8.69	6.43	4.85	5.54	5.52	3.33	0.61	1.2	4.63
ENSG00000007047	37.98	33.68	36.67	35.68	33.3	36.87	29.33	36.04	38.78	38.27	36.82	39.04
ENSG00000007080	0.18	0.13	0.08	0.12	0.12	0.11	0.04	0.09	0.08	0.06	0.05	0.04
ENSG00000007129	32.58	39	27.77	25.49	27.49	32.5	30.08	30.87	29.11	30.77	29.9	31.1
ENSG00000007168	0.06	0.07	0.1	0.11	0.08	0.04	0.08	0.04	0.07	0.05	0.1	0.07
ENSG00000007202	0.11	1.44	0.09	0.09	1.59	0.08	1.09	0.12	0.66	0.63	0.58	0.1
ENSG00000007237	0.37	0.23	0.35	0.55	0.5	0.95	4.98	2.82	3.89	2.07	1.88	1.01
ENSG00000007255	12.06	12.13	10.91	13.64	14.36	12.84	11.9	15.77	13.28	18.06	20.72	18.79
ENSG00000007312	7.99	10.28	8.99	7.68	7.62	6.35	6.74	8.28	7.46	7.76	5.78	4.92
ENSG00000007341	3.11	3.13	2.4	3.79	1.68	3.51	3.04	1.81	3.46	5.58	5.08	3.64
ENSG00000007376	0.26	0.23	3.14	2.5	0.51	1.78	0.14	1.91	1.14	0.2	0.14	0.18
ENSG00000007384	45.35	46.6	46.31	44.01	40.57	46.73	43.79	36.52	35.52	30.69	38.82	27.87
ENSG00000007392	11.1	9.36	8.04	7.96	8.59	10.14	11.9	10.41	11.07	9.08	9.33	8.21
ENSG00000007520	2.69	0.1	0.67	0.15	1.85	0.26	0.2	1.61	2.8	1.87	2.86	5.01
ENSG00000007541	4.44	3.47	3.99	5.08	2.61	3.01	2.28	3.87	1.54	1.31	0.13	0.11
ENSG00000007545	28.41	31.91	27.51	30.26	32.02	32.01	31.23	29.43	27.74	30.97	34.74	35
ENSG00000007923	0.1	0.07	0.13	0.14	0.06	0.08	0.11	0.07	0.05	0.04	0.04	0.06
ENSG00000007944	1.37	2.96	0.92	0.58	0.62	0.45	0.4	0.27	0.37	0.28	2.34	0.27
ENSG00000007968	17.38	19.1	16.62	20.5	19.79	23.82	22.24	29.91	29.05	14.46	27.18	32.83
ENSG00000008018	14.92	14.73	21.62	22.33	16.51	13	20.29	16.9	24.53	12.4	21.66	17.9
ENSG00000008083	8.82	9.69	9.63	8.86	15.71	14.32	15.88	15.11	17.35	16.02	16.22	11.44
ENSG00000008128	0.07	0.04	0.04	0.07	0.15	0.77	0.74	5.98	9.44	9.47	17.62	12.15
ENSG00000008130	30.28	18.69	31.96	21.9	24.55	21.54	23.46	38.89	37.13	22.94	20.66	30.27
ENSG00000008196	11.36	13.1	12.26	9.1	11.16	11.85	16.79	8.3	10.3	13.47	16.47	10.68
ENSG00000008197	0.06	0.09	0.06	0.12	0.09	0.07	0.13	0.08	0.14	0.06	0.1	0.06
ENSG00000008256	2.98	3.15	2.28	2.81	1.73	0.87	0.59	0.36	0.27	0.23	0.11	0.13
ENSG00000008282	8.35	9.46	7.7	8.51	6.56	5.8	5.76	6.38	2.87	2.91	0.31	0.36
ENSG00000008283	9.6	13.81	14.18	13.55	12.97	11.53	10.73	12.21	14.35	14.87	13.06	12.61
ENSG00000008294	0.14	0.05	0.07	0.08	0.1	0.06	0.1	0.18	0.92	2.06	1.6	0.18
ENSG00000008311	0.04	0.07	0.07	0.07	0.07	0.05	0.07	0.06	0.12	0.1	0.07	0.09
ENSG00000008324	0.31	0.11	0.36	0.19	0.28	0.16	0.41	0.15	0.13	0.15	0.89	0.17
ENSG00000008382	19.55	14.94	14.65	16.11	13.6	10.41	11.75	16.9	14.93	16.18	14.67	20.31
ENSG00000008405	0.05	0.05	0.05	0.04	0.06	0.05	0.08	0.08	0.04	0.05	0.03	0.07
ENSG00000008441	4.25	3.45	1.29	3.79	3	2.4	1.03	2.83	0.43	0.26	0.15	0.19
ENSG00000008513	14.48	13.54	14.92	22.42	21.22	20.06	33.66	22.73	21.88	29.99	35.6	32.18
ENSG00000008710	1.71	1.5	1.55	1.02	0.8	0.76	0.8	1.7	1.82	2.75	0.34	0.36
ENSG00000008838	62.66	55.83	53.31	50.2	42.91	43.56	38.19	41.27	39.35	34.01	36.75	40
ENSG00000008853	0.61	0.85	1.46	4.31	4.77	7	9.38	13.63	10.92	10.12	9.29	11.12
ENSG00000008869	3.56	3.04	3.82	1.01	2.81	1.52	1.11	0.35	1.13	1.19	0.45	0.56
ENSG00000008952	0.14	0.13	0.26	0.16	0.13	0.22	0.11	0.06	0.07	0.05	0.06	0.05
ENSG00000008988	0.02	0.02	0.02	0.05	0.02	0.01	0.01	0.01	0.02	0.02	0.06	0.04
ENSG00000009307	0.05	0.05	0.03	0.05	0.05	0.05	0.04	0.05	0.07	0.22	0.16	0.08
ENSG00000009335	0.57	3.88	0.72	0.77	3.72	6.86	7.66	9.73	11.82	9.34	8.42	6.82
ENSG00000009413	4.89	6.71	6.56	7.45	8	11.15	12.1	8.69	9.5	8.41	6.47	6.94
ENSG00000009765	4.87	4.13	4.29	3.7	3.42	4.23	3.81	1.63	2.18	0.24	0.15	0.18
ENSG00000009780	0.05	0.11	0.07	0.14	0.06	0.08	0.08	0.08	0.08	0.06	0.06	0.05
ENSG00000009790	6.05	6.93	6	3.63	4.97	5.39	8.65	6.56	6.66	5.3	4.71	6.76
ENSG00000009830	0.21	0.24	2.43	0.18	0.17	1.77	0.28	1.5	1.96	2.42	1.2	0.93
ENSG00000009844	0.04	0.06	0.06	0.08	0.04	0.08	0.04	0.03	0.08	0.03	0.04	0.07
ENSG00000009954	19.91	23.43	17.97	16.54	19.01	20.16	22.15	20.34	21.93	18.13	12.76	13.69
ENSG00000010017	5.74	5.31	5.84	5.37	4.65	4.5	5.39	3.64	3.27	6.53	9.19	9.62
ENSG00000010072	19	21.71	22.11	15.63	18.22	17.72	25.04	17.79	24.97	25.48	32.15	21.51
ENSG00000010165	0.08	0.06	0.08	0.09	0.09	0.14	0.06	0.1	0.16	0.07	0.1	0.13
ENSG00000010219	0.03	0.02	0.03	0.02	0.03	0.03	0.02	0.02	0.02	0.04	0.21	2.97
ENSG00000010244	0.11	0.08	0.14	0.38	0.24	0.09	0.24	0.33	0.47	2.24	1.3	1.75
ENSG00000010256	0.48	0.91	2.97	4.4	5.17	4.96	7.74	6.78	6.96	6.01	4.75	3.3
ENSG00000010270	0.07	0.03	0.02	0.06	0.03	0.07	0.05	0.05	0.12	0.1	0.17	0.15
ENSG00000010278	7.47	7.24	8.13	8.44	6.33	5.03	6.69	5.42	6.42	4.96	3.29	4.83
ENSG00000010292	0.22	0.18	0.13	0.17	0.16	0.14	0.18	0.09	0.14	0.1	0.16	0.07
ENSG00000010295	3.07	0.33	0.94	0.41	0.65	0.5	0.59	1.99	0.41	1.07	1.17	1.6
ENSG00000010318	5.05	3.37	4.39	5.06	3.18	4.99	3.09	4.78	5.1	3.47	5.09	5.17
ENSG00000010322	0.34	0.43	0.65	0.55	0.52	0.65	0.68	2.92	3.04	6.46	4.68	7.14
ENSG00000010327	13.81	12.77	15.63	26.21	22.79	27.73	34.89	42.73	48.27	52.31	40.28	38.86
ENSG00000010361	14.91	7.9	16.74	9.02	11.27	12.48	14.59	16.54	9.23	15.52	10.84	17.35
ENSG00000010404	6.17	3.63	3.65	4.41	6.58	6.72	5.12	9.5	4.73	3.79	4.61	8.09
ENSG00000010539	0.08	0.22	0.25	0.07	0.16	0.12	0.08	0.09	0.07	0.06	0.03	0.04
ENSG00000010610	14.85	14.48	13.16	14.98	13.82	8.51	7.45	5.47	5.79	6.16	4.98	5.42
ENSG00000010626	24.31	22.8	22.34	27.47	28.65	24.26	21.59	27.51	26.84	32.73	30.56	21.3
ENSG00000010671	6.59	8.37	8.32	9.98	9.91	10.58	11.64	7.19	7.84	8.45	6.32	3.45
ENSG00000010803	14.91	17.84	14.76	11.03	12.82	12.71	13.35	12.26	10.66	10.29	8.49	8.69
ENSG00000010810	0.13	0.31	0.13	0.16	0.17	0.09	0.17	0.1	0.09	0.09	0.08	0.03
ENSG00000010818	29.61	30.42	27.05	40.56	32.59	27.59	24.82	28.06	23.63	28.02	27.46	27.68
ENSG00000011007	0.23	0.29	0.15	0.2	0.08	0.09	0.17	0.08	0.1	0.1	0.04	0.08
ENSG00000011009	0.11	0.12	0.05	0.11	0.19	0.16	0.12	0.11	0.09	0.29	2.81	3.7
ENSG00000011021	28.81	28.02	32.61	26.53	29.16	31.47	37.7	34.07	35.41	43.05	44.79	45.97
ENSG00000011028	6.43	7.95	6.93	5.17	5.45	9.28	7.86	5.72	6.6	7.88	7.49	8.66
ENSG00000011052	0.06	0.17	0.1	0.16	0.1	0.1	0.1	0.06	0.11	0.09	0.08	0.07
ENSG00000011105	10.7	11.45	8.65	9.15	8.09	7.71	7.13	4.39	4.5	2.38	2.39	3.76
ENSG00000011114	0.15	0.11	0.06	0.09	0.06	0.06	0.1	0.1	0.07	0.08	0.67	0.13
ENSG00000011132	2.63	3.45	3.38	2.72	3.26	3.01	4.41	4.89	7.08	5.9	5.31	3.82
ENSG00000011143	0.07	0.09	0.05	0.12	0.27	0.18	5.02	5.02	6.48	7.34	8.36	11.7
ENSG00000011198	0.08	0.1	0.06	0.06	0.1	0.06	0.07	0.06	0.06	0.04	0.04	0.07
ENSG00000011243	10.42	8.85	9.99	12.07	7.26	8.13	5.82	6.55	4.5	2.76	0.51	3.8
ENSG00000011258	10.06	9.58	9.05	10.46	10.67	11.89	12.7	13.78	12.2	15.63	23.01	22.91
ENSG00000011260	15.83	13.78	15.8	10.31	14.04	13.9	18.48	11.04	15.19	10.69	16.76	10.98
ENSG00000011275	0.13	0.16	0.24	0.13	0.1	0.09	0.06	0.15	0.08	0.07	0.07	0.07
ENSG00000011295	0.17	0.13	0.23	2.49	3.28	0.8	3.1	2.96	4.42	2.89	1.58	2.82
ENSG00000011304	1.12	3.18	3.16	0.92	2.45	1	0.63	2.1	1.6	2.54	1.2	0.4
ENSG00000011376	0.08	0.11	0.13	0.06	0.06	0.03	0.07	0.05	0.03	0.06	0.05	0.03
ENSG00000011405	6.54	7.21	7.43	5.59	6.41	9.88	9.65	10.61	7.29	12.86	10.67	7.38
ENSG00000011422	2.86	4.49	10.94	13.89	12.28	15.61	19.8	14.66	16.03	16.04	16.11	13.88
ENSG00000011426	0.05	0.05	0.04	0.03	0.05	0.08	0.04	0.05	0.07	0.05	0.05	0.04
ENSG00000011451	2.07	1.15	0.92	2.24	0.73	0.69	0.38	0.29	0.18	0.19	0.1	0.07
ENSG00000011454	0.09	0.09	0.15	0.04	0.05	0.03	0.05	0.06	0.09	0.06	0.13	0.13
ENSG00000011478	3.72	3.14	4.97	3.02	3.69	2.99	2.73	2.94	1.97	1.77	1.51	1.59
ENSG00000011485	11.05	8.08	9.13	11.89	10.83	8.46	6.46	6.29	4.44	3.01	0.38	0.21
ENSG00000011523	13.49	12.54	11.89	13.6	12.91	14.72	16.51	14.78	15.5	12.63	20.33	28.5
ENSG00000011566	2.62	0.5	0.21	2.06	0.4	2.93	3.07	2.26	3.12	4.25	6.65	7.47
ENSG00000011600	6.42	3.98	6.54	4.9	4.43	7.38	6.55	8.39	8.24	16.15	16.12	11.37
ENSG00000011638	0.03	0.04	0.04	0.04	0.04	0.03	0.04	0.04	0.02	0.02	0.03	0.03
ENSG00000012048	16.18	14.96	15.37	13.74	13.14	18.28	20.75	13	18.57	21.88	18.99	20.56
ENSG00000012061	0.15	0.19	0.1	0.24	0.12	0.19	0.07	0.1	0.09	0.12	0.08	0.09
ENSG00000012124	22.39	24.35	30.36	33.14	30.76	25.75	31.88	26.54	22.26	19.83	15.36	14.86
ENSG00000012174	0.04	0.11	0.05	0.06	0.05	0.05	0.03	0.04	0.03	0.04	0.08	0.03
ENSG00000012211	7.34	5.76	4.96	5.29	6.69	7.68	7.41	6.93	7.42	3.62	2.38	6.32
ENSG00000012232	0.07	0.04	0.06	0.03	0.03	0.07	0.03	0.04	0.02	0.05	0.05	0.04
ENSG00000012660	2.89	2.92	2.8	3.06	0.63	4.3	0.68	2.79	0.41	0.24	0.13	0.1
ENSG00000012779	13.34	13.83	13.53	17.25	14.34	14.72	18.32	11.91	10.52	9.18	9.77	7.41
ENSG00000012822	0.05	0.06	0.04	0.07	0.09	0.06	0.06	0.07	0.1	0.08	0.07	0.23
ENSG00000012963	5.28	4.22	4.89	5.37	6.56	3.81	4.24	7.11	2.44	5.8	3.97	3.67
ENSG00000012983	0.06	0.11	0.08	0.06	0.04	0.07	0.14	0.04	0.04	0.04	0.06	0.02
ENSG00000013016	0.4	0.45	0.42	0.3	0.48	0.27	0.8	0.47	0.22	0.1	0.1	0.1
ENSG00000013275	0.18	0.19	0.16	0.11	0.2	0.21	0.24	0.13	0.28	1.38	3.19	2.58
ENSG00000013288	0.25	0.11	0.19	0.15	0.19	0.12	0.09	0.16	0.14	0.14	0.06	0.08
ENSG00000013293	0.14	0.07	0.12	0.08	0.11	0.09	0.04	0.05	0.05	0.05	0.04	0.04
ENSG00000013306	15.61	16.84	12.09	12.28	12.21	9.82	5.97	6.44	4.84	4.85	7.76	7.56
ENSG00000013364	29.81	30.23	34.23	33.83	32.14	32.83	30.64	27.64	30.23	26.61	27.42	30.32
ENSG00000013374	0.08	0.06	0.04	0.06	0.11	0.08	0.07	2.02	1.89	3.04	6.26	5.42
ENSG00000013375	0.1	0.27	0.13	0.12	0.06	0.13	0.17	0.15	0.21	0.29	0.32	0.23
ENSG00000013441	3.12	2.99	3.94	4.06	4.1	4.93	4.79	8.6	13.72	14.03	7.86	10.11
ENSG00000013503	0.12	0.07	0.06	0.1	0.04	0.08	0.08	0.11	0.08	0.07	0.05	0.06
ENSG00000013523	0.2	0.11	0.13	0.23	0.13	0.14	0.17	0.23	0.12	0.34	0.55	2.25
ENSG00000013561	5.97	6.97	10.1	8.01	10.99	8.85	12.02	9.82	8.85	14.4	14.91	18.98
ENSG00000013563	0.05	0.06	0.05	0.06	0.07	0.1	0.13	0.17	0.13	0.13	0.06	0.12
ENSG00000013573	0.22	0.19	0.15	0.18	0.15	0.15	0.14	0.17	0.11	0.08	0.11	0.07
ENSG00000013583	2.87	4.71	4.62	6.42	5.49	5.67	6.15	6.5	7.01	4.18	4.03	7.76
ENSG00000013810	42.03	43.8	37.36	44.28	37.28	34.01	29.56	29.59	23.98	20.54	15.67	14.42
ENSG00000014123	0.08	0.14	0.07	0.09	0.08	0.08	0.06	0.07	0.07	0.07	0.15	0.17
ENSG00000014138	0.07	2.72	0.33	0.07	3.81	0.12	0.19	0.09	2.06	0.09	0.06	0.04
ENSG00000014164	3.68	3.84	4.98	7.8	6.57	5.85	10.32	8.28	7.71	8.11	12.63	16.05
ENSG00000014216	0.23	0.15	0.1	0.19	0.24	0.15	0.12	0.14	0.16	0.13	0.11	0.12
ENSG00000014257	0.02	0.03	0.05	0.03	0.04	0.08	0.08	0.1	0.08	0.21	2.97	3.65
ENSG00000014641	4.29	3.78	4.76	3.22	2.82	2	2.89	1.13	1.92	2.03	1.61	0.15
ENSG00000014824	0.35	0.54	0.42	0.62	0.43	0.34	0.62	0.13	0.15	0.11	0.16	1.32
ENSG00000014914	0.25	0.63	0.75	0.97	0.71	3.38	6.69	10.01	8.18	13.69	10.7	10.12
