H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000004766	0.15	0.13	0.15	0.15	0.16	0.16	0.2	0.15	0.23	0.15	0.18	0.55
ENSG00000004777	0.21	0.2	0.15	0.18	0.24	0.15	0.24	0.22	0.3	0.41	0.3	0.27
ENSG00000004779	0.28	0.31	0.38	0.31	0.22	0.39	0.38	0.33	0.3	0.3	0.17	0.17
ENSG00000004809	0.09	0.09	0.02	0.07	0.11	0.05	0.11	0.06	0.08	0.06	0.13	0.2
ENSG00000004864	0.15	0.14	0.11	0.1	0.14	0.14	0.09	0.1	0.16	0.17	0.12	0.21
ENSG00000004866	0.17	0.21	0.12	0.26	0.38	0.12	0.17	0.15	0.22	0.29	0.14	0.29
ENSG00000004897	0.33	0.54	0.21	0.35	0.32	4.13	3.69	4.66	4.94	4.4	1.02	1.3
ENSG00000004961	0.56	0.91	0.32	0.4	0.54	0.35	0.31	0.38	0.38	0.27	0.19	0.34
ENSG00000004975	9.69	6.92	8.77	7.63	5.91	4.71	5.56	5.66	7.36	7.05	6.86	5.61
ENSG00000005007	0.07	0.14	0.06	0.13	0.07	0.09	0.13	0.09	0.13	0.16	0.13	0.12
ENSG00000005022	0.24	0.27	0.3	0.25	0.15	0.27	0.25	0.23	0.3	0.22	0.35	0.26
ENSG00000005059	0.38	0.21	0.35	0.37	0.26	0.29	0.28	0.42	0.3	0.32	0.55	0.51
ENSG00000005073	11.09	8.05	9.19	7.22	5.6	4.97	4.82	10.25	5.59	6.23	1.02	0.37
ENSG00000005075	0.02	0.02	0.02	0.01	0.01	0.01	0.02	0.01	0.02	0.01	0.02	0.01
ENSG00000005100	0.3	0.17	0.28	0.25	0.27	0.21	0.63	0.29	0.22	0.45	0.82	1.17
ENSG00000005156	0.23	0.12	0.14	0.1	0.11	0.14	0.14	0.17	0.22	0.17	0.23	0.26
ENSG00000005175	0.13	0.22	0.24	0.19	0.16	0.12	0.29	0.22	0.17	0.22	0.3	0.44
ENSG00000005194	0.46	0.32	0.29	0.29	0.16	0.34	0.36	0.4	0.21	0.34	1.37	0.9
ENSG00000005206	6.96	8.85	10.59	7.92	9.46	8.67	9.9	18.02	20.53	26.65	13.43	9.82
ENSG00000005238	0.16	0.14	0.18	0.19	0.17	0.14	0.13	0.14	0.25	0.24	0.07	0.12
ENSG00000005249	0.11	0.12	0.14	0.08	0.11	0.12	0.09	0.1	0.05	0.1	0.25	0.15
ENSG00000005302	0.8	0.57	0.34	0.38	0.63	0.45	0.51	0.24	0.44	0.44	0.22	0.17
ENSG00000005339	0.21	0.12	0.17	0.16	0.19	0.13	0.22	0.29	0.17	0.15	0.25	0.14
ENSG00000005379	24.35	26.89	15.68	9.58	14.96	22.96	22.38	36.88	29.94	33.75	20.64	17.48
ENSG00000005381	0.07	0.04	0.02	0.04	0.03	0.04	0.03	0.07	0.02	0.13	0.14	0.08
ENSG00000005436	0.17	0.28	0.28	0.26	0.22	0.25	0.19	0.19	0.13	0.16	0.21	0.21
ENSG00000005448	0.62	0.42	0.27	0.34	0.24	0.15	0.18	0.25	0.29	0.27	0.24	0.21
ENSG00000005469	0.18	0.13	0.11	0.14	0.21	0.14	0.23	0.29	0.15	0.16	0.34	0.31
ENSG00000005471	0.24	0.15	0.15	0.16	0.27	0.21	0.4	0.11	0.2	0.21	0.13	0.16
ENSG00000005483	2.72	3.35	3.53	3.94	4.21	2.9	3.88	4.1	3.73	4.27	2.74	2.78
ENSG00000005486	0.14	0.09	0.08	0.08	0.08	0.09	0.07	0.06	0.15	0.08	0.09	0.09
ENSG00000005700	0.08	0.09	0.06	0.06	0.06	0.1	0.06	0.05	0.05	0.06	0.06	0.05
ENSG00000005801	0.26	0.28	0.32	0.32	0.12	0.22	0.23	0.2	0.17	0.1	0.14	0.12
ENSG00000005810	0.03	0.07	0.09	0.04	0.05	0.04	0.06	0.04	0.02	0.05	0.09	0.11
ENSG00000005812	0.15	0.15	0.17	0.1	0.08	0.13	0.22	0.18	0.08	0.1	0.28	0.1
ENSG00000005844	0.28	0.44	0.11	0.18	0.16	0.08	0.12	0.06	0.06	0.06	0.07	0.17
ENSG00000005882	0.48	0.41	0.42	0.4	0.26	0.32	0.4	0.69	1.57	0.65	0.11	0.15
ENSG00000005889	0.1	0.1	0.1	0.1	0.11	0.14	0.24	0.13	0.06	0.14	0.08	0.2
ENSG00000005893	0.14	0.24	0.24	0.2	0.14	0.29	0.14	0.25	0.19	0.3	0.19	0.43
ENSG00000006007	0.56	0.46	0.29	0.26	0.16	0.55	0.27	0.16	0.19	0.12	0.65	0.3
ENSG00000006015	0.1	0.14	0.18	0.11	0.1	0.05	0.07	0.04	0.08	0.08	0.09	0.12
ENSG00000006025	0.29	0.3	0.45	0.51	0.87	0.55	0.56	1.08	1.63	0.48	0.42	0.31
ENSG00000006042	0.07	0.13	0.11	0.13	0.13	0.11	0.15	0.09	0.18	0.09	0.2	0.13
ENSG00000006059	0.11	0.18	0.17	0.23	0.09	0.19	0.11	0.11	0.16	0.09	0.25	0.19
ENSG00000006062	0.14	0.07	0.15	0.18	0.21	0.13	0.12	0.13	0.25	0.47	0.13	0.19
ENSG00000006118	6.52	6.35	5.22	7.19	8.02	9.57	10.51	8.83	6.65	5.79	4.65	5.27
ENSG00000006125	0.45	0.85	0.42	0.53	0.63	0.62	0.74	0.38	0.3	0.48	0.86	0.82
ENSG00000006128	0.18	0.32	0.19	0.22	0.25	0.19	0.09	0.19	0.18	0.12	0.34	1.96
ENSG00000006194	0.2	0.1	0.09	0.09	0.14	0.14	0.13	0.08	0.14	0.11	0.1	0.06
ENSG00000006282	0.33	0.6	0.61	0.42	0.81	0.92	0.43	0.28	0.6	0.55	0.12	0.13
ENSG00000006327	2.14	0.92	1.62	1.16	0.97	0.69	0.98	3.79	2.33	1.04	0.24	0.22
ENSG00000006377	0.21	0.34	0.39	0.29	0.31	0.32	0.29	0.83	0.37	0.44	0.14	0.84
ENSG00000006451	0.28	0.11	0.14	0.1	0.19	0.26	0.41	0.13	0.14	0.08	0.25	0.28
ENSG00000006459	0.26	0.26	0.25	0.22	0.32	0.36	0.29	0.14	0.2	0.42	1.04	0.6
ENSG00000006530	0.14	0.23	0.16	0.17	0.13	0.18	0.21	0.15	0.17	0.18	0.21	0.1
ENSG00000006534	0.17	0.52	0.48	0.29	0.23	0.34	0.32	0.22	0.34	0.43	0.38	0.37
ENSG00000006576	3.05	1.44	2.03	2.99	2.85	2.22	4.13	2.83	4.16	3.44	6.75	6.02
ENSG00000006607	2.74	3.83	1.46	3.34	3.47	3.55	3.46	5.85	3.6	3.07	4.51	4.83
ENSG00000006625	0.11	0.2	0.12	0.14	0.17	0.13	0.14	0.11	0.14	0.08	0.16	0.1
ENSG00000006634	0.32	0.41	0.19	0.22	0.17	0.25	0.21	0.11	0.1	0.13	1.02	1.51
ENSG00000006652	0.1	0.08	0.05	0.07	0.06	0.05	0.08	0.07	0.04	0.18	0.07	0.72
ENSG00000006695	0.3	0.2	0.35	0.53	0.24	0.25	0.27	0.2	0.14	0.19	0.56	1.28
ENSG00000006704	0.11	0.1	0.14	0.12	0.14	0.16	0.15	0.21	0.3	0.19	0.16	0.13
ENSG00000006712	0.53	0.41	0.53	0.54	0.54	0.37	0.39	0.35	0.29	0.27	0.22	0.52
ENSG00000006715	0.13	0.08	0.09	0.19	0.1	0.16	0.23	0.07	0.13	0.15	0.19	0.31
ENSG00000006744	0.09	0.07	0.09	0.12	0.26	0.07	0.18	0.11	0.14	0.12	0.1	0.2
ENSG00000006756	0.11	0.08	0.15	0.15	0.13	0.18	0.15	0.16	0.13	0.12	0.16	0.22
ENSG00000006831	0.21	0.13	0.21	0.15	0.18	0.11	0.16	0.13	0.13	0.14	0.2	0.2
ENSG00000007038	0.15	0.15	0.16	0.25	0.16	0.28	0.25	0.2	0.24	0.29	0.09	0.07
ENSG00000007047	26.81	25.22	18.13	15.01	11.65	11.74	7.1	8.07	9.31	8.37	4.45	2.78
ENSG00000007080	0.07	0.09	0.1	0.14	0.1	0.13	0.06	0.12	0.21	0.24	0.13	0.13
ENSG00000007129	0.06	0.08	0.05	0.07	0.06	0.07	0.08	0.03	0.04	0.07	0.05	0.1
ENSG00000007168	0.22	0.14	0.15	0.24	0.18	0.18	0.26	0.22	0.18	0.16	0.16	0.2
ENSG00000007202	0.24	0.33	0.36	1.67	0.78	0.35	0.69	0.34	0.65	0.53	2.7	0.53
ENSG00000007237	0.1	0.1	0.14	0.19	0.16	0.11	0.14	0.15	0.06	0.14	0.14	0.15
ENSG00000007255	3.58	3.02	4.45	4.96	4.58	3.53	3.11	3.61	3.65	4.89	6.63	9.61
ENSG00000007312	0.06	0.13	0.23	0.08	0.14	0.11	0.17	0.12	0.1	0.21	0.09	0.08
ENSG00000007341	11.64	12.2	13.26	14.22	16.35	19.34	19.14	18.54	17.62	27.81	33.9	37.89
ENSG00000007376	2.31	3.38	2.96	3.3	3.2	6.52	4.73	2.87	4.32	2.56	0.33	0.12
ENSG00000007384	0.91	0.41	0.69	0.67	0.87	0.52	1.1	2.89	2.1	2.11	3.08	1.48
ENSG00000007392	0.09	0.08	0.13	0.11	0.1	0.06	0.05	0.05	0.08	0.07	0.12	0.09
ENSG00000007520	3.25	3.46	5.36	5.63	4.81	5.04	6.5	13.85	18.41	17.09	14.77	21.48
ENSG00000007541	0.49	0.59	2.26	0.63	1.93	0.97	0.39	1.31	1.58	2.99	0.18	0.07
ENSG00000007545	0.5	0.46	0.57	0.38	0.55	0.59	0.51	0.41	0.7	0.62	0.46	0.32
ENSG00000007923	0.14	0.08	0.14	0.26	0.13	0.16	0.18	0.2	0.34	0.13	0.1	0.17
ENSG00000007944	0.15	0.19	0.13	0.16	0.1	0.26	0.15	0.16	0.13	0.26	0.2	0.23
ENSG00000007968	0.06	0.06	0.05	0.06	0.11	0.04	0.1	0.29	2.5	0.27	0.36	0.27
ENSG00000008018	4.07	3.97	4.08	2.56	3.49	5.44	2.32	1.24	0.75	0.68	3.44	1.64
ENSG00000008083	0.14	0.13	0.13	0.17	0.07	0.17	0.15	0.05	0.1	0.11	0.11	0.16
ENSG00000008128	0.57	0.19	0.27	0.16	0.27	0.29	0.2	0.26	0.25	0.11	0.1	0.26
ENSG00000008130	5.45	5.27	4.48	5.19	5.29	2.16	0.88	3.88	6.35	6.18	6.05	3.87
ENSG00000008196	0.32	0.32	0.3	0.22	0.29	0.18	0.55	0.19	0.36	0.25	0.22	0.11
ENSG00000008197	0.22	0.22	0.34	0.59	0.32	0.63	0.46	0.77	0.61	0.33	0.22	0.29
ENSG00000008256	0.28	0.14	0.26	0.16	0.09	0.22	0.16	0.15	0.21	0.13	0.1	0.22
ENSG00000008282	0.13	0.12	0.16	0.14	0.19	0.1	0.14	0.18	0.11	0.1	0.29	0.19
ENSG00000008283	0.33	0.16	0.23	0.21	0.19	0.1	0.11	0.16	0.26	0.24	0.07	0.08
ENSG00000008294	0.08	0.13	0.1	0.12	0.22	0.06	0.14	0.12	0.08	0.08	0.09	0.17
ENSG00000008311	0.19	0.27	0.15	0.24	0.22	0.2	0.22	0.43	0.28	0.23	0.12	0.18
ENSG00000008324	0.57	0.21	0.36	0.53	0.46	0.72	1.57	0.39	0.2	0.46	1.92	1.71
ENSG00000008382	0.08	0.06	0.06	0.05	0.04	0.13	0.07	0.08	0.07	0.07	0.08	0.08
ENSG00000008405	0.08	0.06	0.13	0.11	0.09	0.09	0.07	0.11	0.15	0.13	0.05	0.16
ENSG00000008441	0.19	0.19	0.38	0.2	0.26	0.11	0.28	0.23	0.27	0.36	0.17	0.08
ENSG00000008513	2.41	3.21	1.82	2.68	3.51	3.52	2.9	2.61	2.88	4.07	11.77	20.88
ENSG00000008710	0.08	0.21	0.19	0.17	0.23	0.15	0.35	0.16	0.2	0.2	0.13	0.07
ENSG00000008838	0.69	0.97	0.47	0.51	0.74	0.71	0.48	0.27	0.51	0.72	3.78	4.67
ENSG00000008853	0.24	0.15	0.08	0.06	0.08	0.05	0.05	0.03	0.1	0.25	0.24	0.14
ENSG00000008869	0.64	0.52	0.52	0.71	1.05	0.55	0.55	0.62	0.31	0.51	2.62	0.94
ENSG00000008952	0.1	0.06	0.13	0.18	0.24	0.2	0.17	0.14	0.15	0.14	0.2	0.27
ENSG00000008988	0.08	0.08	0.12	0.09	0.12	0.15	0.07	0.13	0.09	0.13	0.17	0.1
ENSG00000009307	0.08	0.14	0.11	0.08	0.19	0.18	0.19	0.07	0.09	0.09	0.08	0.13
ENSG00000009335	0.08	0.11	0.16	0.11	0.12	0.19	0.14	0.07	0.09	0.08	0.15	0.21
ENSG00000009413	0.92	2.87	0.56	0.71	0.29	0.54	0.23	0.08	0.04	0.12	0.24	0.48
ENSG00000009765	0.33	0.4	0.4	0.44	0.37	0.29	0.3	0.51	0.27	0.24	0.22	1.04
ENSG00000009780	0.16	0.1	0.11	0.19	0.15	0.14	0.14	0.11	0.09	0.17	0.13	0.09
ENSG00000009790	0.13	0.22	0.17	0.11	0.15	0.06	0.15	0.09	0.12	0.07	0.13	0.2
ENSG00000009830	0.42	0.53	0.67	0.41	0.54	0.39	0.64	0.84	0.47	0.58	0.61	0.42
ENSG00000009844	0.13	0.16	0.06	0.13	0.06	0.19	0.14	0.13	0.13	0.14	0.33	0.83
ENSG00000009954	0.18	0.16	0.29	0.24	0.25	0.17	0.13	0.12	0.12	0.14	0.14	0.16
ENSG00000010017	0.08	0.06	0.07	0.11	0.04	0.05	0.08	0.09	0.04	0.05	0.14	0.11
ENSG00000010072	4.85	6.56	6.01	6.35	5.69	4.42	6.34	4.02	5.18	4.82	11.95	13.23
ENSG00000010165	0.1	0.07	0.13	0.09	0.08	0.11	0.08	0.21	0.08	0.11	0.11	0.58
ENSG00000010219	0.42	0.54	0.24	0.26	0.51	0.36	0.35	0.35	0.54	0.2	0.12	0.2
ENSG00000010244	0.08	0.04	0.15	0.09	0.12	0.08	0.06	0.06	0.09	0.09	0.17	0.11
ENSG00000010256	0.07	0.12	0.11	0.09	0.11	0.11	0.08	0.08	0.11	0.1	0.07	0.18
ENSG00000010270	0.15	0.1	0.08	0.07	0.11	0.09	0.07	0.09	0.1	0.09	0.1	0.14
ENSG00000010278	0.26	0.16	0.13	0.11	0.15	0.05	0.12	0.17	0.1	0.15	0.02	0.08
ENSG00000010292	0.22	0.22	0.18	0.18	0.25	0.17	0.26	0.11	0.23	0.17	0.16	0.14
ENSG00000010295	2.82	2.26	4.44	6.66	5.51	3.72	3.83	6.32	7.17	3.12	1.33	0.37
ENSG00000010318	2.8	2.66	2.48	3.52	2.28	1.12	2.8	5.06	2.82	2.27	1.57	0.92
ENSG00000010322	0.36	0.34	0.34	0.37	0.21	0.32	0.23	0.67	0.4	0.35	0.13	0.11
ENSG00000010327	5.8	5.85	0.69	0.36	0.13	0.1	0.05	0.06	0.11	0.14	0.06	0.07
ENSG00000010361	3.31	2.07	2.88	3.57	2.84	1.24	3.92	2.85	0.77	3.4	4.77	5.04
ENSG00000010404	0.12	0.19	0.14	0.08	0.12	0.1	0.13	0.16	0.11	0.19	0.11	0.04
ENSG00000010539	0.12	0.09	0.11	0.15	0.11	0.06	0.1	0.22	0.11	0.09	0.25	0.37
ENSG00000010610	3.11	1.22	2.06	1.51	2.97	1.29	0.99	0.8	0.49	0.59	0.08	0.08
ENSG00000010626	18.09	15.01	14.5	19.53	20.3	21.01	25.48	31.55	35.26	44.22	31.75	22.64
ENSG00000010671	1.88	1.33	0.46	0.7	1.54	1.56	1.28	5.19	2	1.58	3.85	1.81
ENSG00000010803	0.1	0.1	0.04	0.05	0.05	0.08	0.06	0.1	0.09	0.13	0.18	0.25
ENSG00000010810	0.13	0.12	0.12	0.12	0.17	0.14	0.12	0.07	0.16	0.08	0.15	0.18
ENSG00000010818	0.08	0.2	0.32	0.22	0.32	0.14	0.1	0.27	0.13	0.31	0.21	0.26
ENSG00000011007	0.47	0.46	0.42	1.63	0.41	0.22	0.31	0.2	0.21	0.14	0.78	0.41
ENSG00000011009	0.5	0.46	0.79	1.67	0.33	0.48	0.37	0.35	0.49	0.27	0.22	0.21
ENSG00000011021	3.52	1.37	1.46	2.52	2.6	1.98	2.5	0.79	1.51	4	2.32	5.34
ENSG00000011028	0.2	0.29	0.35	0.39	0.17	0.2	0.23	0.12	0.12	0.24	0.24	0.17
ENSG00000011052	0.07	0.09	0.08	0.07	0.15	0.11	0.09	0.15	0.13	0.07	0.13	0.13
ENSG00000011105	0.19	0.21	0.22	0.33	0.32	0.42	0.25	0.38	0.51	0.46	0.26	0.19
ENSG00000011114	0.06	0.09	0.07	0.08	0.13	0.1	0.06	0.08	0.07	0.17	0.1	0.11
ENSG00000011132	0.28	0.5	0.4	0.46	0.23	0.26	0.09	0.2	0.17	0.33	0.16	0.15
ENSG00000011143	0.14	0.1	0.08	0.09	0.07	0.08	0.23	0.08	0.07	0.15	0.23	0.16
ENSG00000011198	0.22	0.14	0.14	0.16	0.15	0.22	0.16	0.18	0.14	0.17	0.12	0.12
ENSG00000011243	2.09	2.59	3.12	3.37	3.01	2.93	1.99	1.52	2	2.5	0.51	0.44
ENSG00000011258	8.71	15.33	14.84	11.96	10.64	9.14	8.02	9.47	10.03	3.67	2.84	4.34
ENSG00000011260	8.6	6.86	4.99	5.12	7.22	4.93	5.27	3.33	3.64	1.64	5.04	7.86
ENSG00000011275	0.17	0.15	0.22	0.26	0.1	0.23	0.13	0.21	0.13	0.14	0.15	0.13
ENSG00000011295	0.61	0.5	0.46	0.36	0.82	0.6	0.61	0.36	0.34	0.43	2.63	1.11
ENSG00000011304	0.17	0.15	0.23	0.12	0.11	0.19	0.13	0.16	0.24	0.16	0.09	0.09
ENSG00000011376	0.18	0.14	0.09	0.1	0.12	0.2	0.15	0.11	0.25	0.11	0.1	0.26
ENSG00000011405	0.16	0.26	0.15	0.27	0.12	0.1	0.12	0.09	0.1	0.15	0.13	0.23
ENSG00000011422	0.13	0.09	0.09	0.08	0.09	0.04	0.14	0.05	0.06	0.06	0.02	0.09
ENSG00000011426	0.14	0.11	0.11	0.09	0.09	0.11	0.06	0.09	0.1	0.07	0.21	0.39
ENSG00000011451	0.37	0.31	0.4	0.57	0.84	1.35	2.94	13.57	3.99	5.03	1.11	0.4
ENSG00000011454	0.57	0.71	0.5	0.61	1	0.43	0.92	0.32	0.42	0.53	0.85	0.6
ENSG00000011478	4.03	3.4	2.2	5	4.86	4.76	4.74	6.69	5.48	4.15	1.92	1.54
ENSG00000011485	0.16	0.07	0.18	0.12	0.21	0.13	0.27	0.26	0.18	0.21	0.13	0.11
ENSG00000011523	0.19	0.04	0.07	0.18	0.12	0.08	0.11	0.09	0.11	0.14	0.2	0.22
ENSG00000011566	0.38	0.14	0.21	0.28	0.16	0.33	0.24	0.17	0.19	0.32	0.42	0.36
ENSG00000011600	0.12	0.11	0.14	0.07	0.08	0.06	0.08	0.09	0.04	0.07	0.04	0.07
ENSG00000011638	0.2	0.26	0.24	0.17	0.25	0.26	0.2	0.23	0.29	0.16	0.09	0.28
ENSG00000012048	0.18	0.09	0.03	0.07	0.05	0.08	0.05	0.02	0.05	0.04	3.11	5.54
ENSG00000012061	0.19	0.36	0.21	0.2	0.21	0.21	0.23	0.13	0.33	0.27	0.09	0.22
ENSG00000012124	0.06	0.05	0.06	0.1	0.1	0.05	0.05	0.04	0.07	0.08	0.04	0.1
ENSG00000012174	0.16	0.24	0.26	0.24	0.16	0.34	0.23	0.29	0.16	0.21	0.28	0.66
ENSG00000012211	0.35	0.53	0.46	0.33	0.44	0.1	0.23	0.22	0.47	0.36	0.13	0.15
ENSG00000012232	0.22	0.16	0.31	0.15	0.15	0.36	0.27	0.23	0.47	0.43	0.17	0.13
ENSG00000012660	0.09	0.06	0.11	0.1	0.12	0.17	0.09	0.1	0.07	0.05	0.19	0.18
ENSG00000012779	0.05	0.05	0.06	0.06	0.09	0.22	0.29	0.1	0.06	0.13	0.2	0.19
ENSG00000012822	0.13	0.24	0.16	0.13	0.17	0.09	0.07	0.16	0.12	0.14	0.05	0.65
ENSG00000012963	2.5	3.26	2.65	3.43	3.52	5.49	3.2	4.92	0.59	0.54	1.64	1.64
ENSG00000012983	0.2	0.37	0.14	0.19	0.15	0.37	0.29	0.17	0.23	0.21	0.28	0.32
ENSG00000013016	0.14	0.06	0.13	0.06	0.15	0.11	0.08	0.08	0.07	0.09	0.08	0.18
ENSG00000013275	0.17	0.23	0.1	0.1	0.24	0.15	0.16	0.17	0.08	0.11	0.1	0.11
ENSG00000013288	0.21	0.22	0.27	0.44	0.27	0.31	0.28	0.45	0.31	0.3	0.15	0.11
ENSG00000013293	0.36	0.71	0.29	0.22	0.62	0.26	0.41	0.23	0.18	0.19	0.2	1.61
ENSG00000013306	0.08	0.06	0.15	0.18	0.17	0.11	0.07	0.1	0.16	0.25	0.11	0.14
ENSG00000013364	1.52	0.99	0.61	1.15	0.76	0.51	0.5	0.36	0.24	0.26	0.3	0.36
ENSG00000013374	0.19	0.09	0.11	0.13	0.16	0.13	0.09	0.18	0.12	0.13	0.07	0.1
ENSG00000013375	0.15	0.18	0.22	0.16	0.1	0.21	0.12	0.12	0.1	0.14	0.17	0.12
ENSG00000013441	0.13	0.15	0.1	0.11	0.14	0.07	0.1	0.06	0.09	0.26	0.29	0.14
ENSG00000013503	0.21	0.27	0.19	0.22	0.22	0.32	0.16	0.48	0.16	0.26	0.1	0.13
ENSG00000013523	0.4	0.29	0.19	0.22	0.26	0.36	0.19	0.37	0.32	0.3	0.13	0.14
ENSG00000013561	0.13	0.21	0.31	0.21	0.18	0.19	0.19	0.22	0.3	0.33	0.31	0.13
ENSG00000013563	0.38	0.5	0.5	0.49	0.46	0.36	0.43	0.38	0.52	0.31	0.25	0.32
ENSG00000013573	0.08	0.08	0.05	0.05	0.11	0.1	0.08	0.09	0.11	0.13	0.09	0.08
ENSG00000013583	0.29	0.31	0.41	0.64	0.78	0.6	1.05	0.32	0.46	0.56	1.35	1.01
ENSG00000013810	10.54	8.95	10.89	8.72	9.84	9.1	9.84	11.8	14.61	8.88	4.92	6.2
ENSG00000014123	0.43	0.49	0.2	0.22	0.3	0.33	0.32	0.32	0.22	0.18	1.45	1.95
ENSG00000014138	0.09	0.14	0.09	0.18	0.14	0.14	0.08	0.12	0.11	0.11	0.14	0.24
ENSG00000014164	0.12	0.1	0.1	0.16	0.24	0.1	0.05	0.08	0.13	0.12	0.05	0.07
ENSG00000014216	0.24	0.23	0.2	0.27	0.18	0.36	0.21	0.39	0.34	0.42	0.37	0.23
ENSG00000014257	0.12	0.16	0.1	0.1	0.14	0.1	0.16	0.05	0.04	0.06	0.15	0.08
ENSG00000014641	0.61	0.65	0.48	0.44	0.47	0.36	0.53	0.31	0.12	0.3	0.55	0.32
ENSG00000014824	0.32	0.24	0.19	0.21	0.28	0.24	0.25	0.24	0.24	0.13	0.24	0.44
ENSG00000014914	0.19	0.2	0.17	0.14	0.34	0.18	0.18	0.2	0.15	0.13	0.24	0.15
