H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000003509	1.68	3.04	4.86	3.25	2.77	3.51	4.43	1.95	2.59	2.77	1.22	0.41
ENSG00000003756	0.14	0.08	0.16	0.19	0.12	0.11	0.1	0.15	0.13	0.12	0.1	0.04
ENSG00000003989	0.12	0.23	0.12	0.18	0.16	0.15	0.13	0.11	0.12	0.11	0.13	0.1
ENSG00000004059	82.19	91.02	87.63	86.47	85.99	88.67	88.38	94.48	80.09	83.82	82.7	96.51
ENSG00000004139	0.3	0.21	0.15	0.25	0.18	0.24	0.28	0.15	0.43	0.21	0.17	0.22
ENSG00000004142	0.29	0.21	0.17	0.24	0.2	0.22	0.28	0.15	0.4	0.21	0.17	0.2
ENSG00000004399	0.47	0.22	0.3	1.15	0.35	0.35	1.41	0.18	0.89	0.95	1.8	0.33
ENSG00000004455	0.22	0.18	0.1	0.21	0.14	0.08	0.09	0.18	0.17	0.17	0.09	0.25
ENSG00000004468	0.87	0.97	0.84	0.69	0.36	0.38	0.36	0.34	0.22	0.19	0.14	0.2
ENSG00000004478	0.16	0.11	0.22	0.26	0.18	0.21	0.39	0.23	0.25	0.18	0.2	0.19
ENSG00000004487	0.08	0.11	0.11	0.12	0.16	0.1	0.09	0.12	0.1	0.16	0.07	0.14
ENSG00000004534	0.13	0.16	0.17	0.25	0.19	0.18	0.14	0.17	0.13	0.25	0.12	0.11
ENSG00000004700	0.27	3.39	2.18	0.15	0.28	0.25	0.15	0.2	0.28	0.26	0.33	0.25
ENSG00000004766	0.14	0.15	0.09	0.11	0.12	0.08	0.05	0.12	0.08	0.06	0.1	0.2
ENSG00000004777	0.1	0.09	0.13	0.21	0.15	0.24	0.22	0.22	0.18	0.15	0.14	0.13
ENSG00000004779	0.12	0.11	0.13	0.2	0.09	0.17	0.11	0.08	0.17	0.15	0.1	0.08
ENSG00000004809	0.38	0.46	0.33	0.41	0.42	0.36	0.22	0.42	0.37	0.2	0.18	0.22
ENSG00000004864	0.26	0.1	0.16	0.16	0.08	0.18	0.1	0.18	0.28	0.13	0.38	0.42
ENSG00000004866	0.22	0.13	0.06	0.23	0.09	0.17	0.13	0.18	0.19	0.17	0.09	0.17
ENSG00000004897	1.35	2	1.14	0.86	0.7	0.65	0.57	0.35	0.25	0.25	0.67	0.74
ENSG00000004961	0.24	0.28	0.25	0.14	0.21	0.16	0.2	0.17	0.2	0.18	0.2	0.18
ENSG00000004975	118.13	93.83	125.49	113.6	96.83	98.43	100.79	116.62	102.25	103.22	104.44	87.87
ENSG00000005007	0.36	0.5	0.29	0.27	0.27	0.53	0.34	0.29	0.33	0.34	0.34	0.18
ENSG00000005022	0.14	0.27	0.11	0.15	0.13	0.14	0.15	0.13	0.15	0.13	0.27	0.23
ENSG00000005059	0.39	0.18	0.21	0.36	0.2	0.35	0.28	0.27	0.26	0.26	0.28	0.23
ENSG00000005073	0.74	0.39	0.82	0.64	0.76	0.77	0.8	0.6	2.12	4.3	6.06	8.33
ENSG00000005075	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03	0.03
ENSG00000005100	0.09	0.21	0.17	0.18	0.16	0.08	0.18	0.11	0.09	0.25	0.14	0.23
ENSG00000005156	0.11	0.17	0.13	0.14	0.14	0.14	0.11	0.08	0.08	0.13	0.1	0.17
ENSG00000005175	0.17	0.16	0.2	0.18	0.27	0.34	0.21	0.31	1.91	0.59	0.8	3.1
ENSG00000005194	0.17	0.14	0.11	0.08	0.2	0.12	0.23	0.31	0.12	0.2	0.22	0.18
ENSG00000005206	10.69	8.94	11.92	9.86	7.38	7.71	6.44	5.76	4.65	2.73	2.96	2.68
ENSG00000005238	0.12	0.17	0.13	0.13	0.1	0.09	0.2	0.13	0.11	0.18	0.14	0.19
ENSG00000005249	0.22	0.18	0.1	0.23	0.21	0.14	0.23	0.27	0.2	0.18	0.22	0.07
ENSG00000005302	0.11	0.19	0.13	0.17	0.09	0.17	0.18	0.14	0.21	0.18	0.17	0.15
ENSG00000005339	0.29	0.31	0.29	0.19	0.15	0.15	0.12	0.14	0.15	0.13	0.16	0.09
ENSG00000005379	222.63	237.78	237.78	231.08	231.08	231.08	244.48	237.78	237.78	272.84	229.33	213.09
ENSG00000005381	2.94	1.19	0.75	1	0.73	0.97	2.13	2.49	1.59	1.95	0.32	0.22
ENSG00000005436	0.13	0.27	0.14	0.1	0.09	0.12	0.15	0.1	0.16	0.07	0.26	0.27
ENSG00000005448	0.27	0.15	0.24	0.29	0.2	0.05	0.13	0.2	0.21	0.23	0.14	0.18
ENSG00000005469	0.26	0.23	0.1	0.15	0.22	0.22	0.14	0.18	0.16	0.22	0.12	0.18
ENSG00000005471	0.31	0.34	0.23	0.42	0.34	0.2	0.12	0.19	0.2	0.25	0.13	0.18
ENSG00000005483	46.54	60.24	49.7	54.64	59.21	46.01	51.77	54.13	59.71	61.52	47.99	41.65
ENSG00000005486	0.2	0.17	0.43	0.34	0.39	0.58	0.55	0.44	0.53	2.62	0.75	0.73
ENSG00000005700	0.07	0.1	0.08	0.07	0.08	0.09	0.08	0.08	0.06	0.06	0.06	0.09
ENSG00000005801	0.32	0.12	0.3	0.3	0.2	0.2	0.17	0.24	0.26	0.16	0.21	0.17
ENSG00000005810	51.72	69.32	83.1	81.11	71.61	63.61	70.63	73.5	84.75	96.98	103.01	104.13
ENSG00000005812	0.26	0.32	0.3	0.16	0.24	0.19	0.16	0.11	0.23	0.22	0.19	0.11
ENSG00000005844	0.12	0.2	0.23	0.16	0.17	0.31	0.34	0.4	2.13	0.56	0.46	0.54
ENSG00000005882	0.12	0.16	0.17	0.1	0.11	0.09	0.1	0.21	0.17	0.12	0.11	0.07
ENSG00000005889	3.49	0.94	2.6	2.23	0.63	0.5	1.94	0.56	1.4	2.54	4.63	6.94
ENSG00000005893	0.14	0.12	0.17	0.13	0.2	0.1	0.16	0.14	0.13	0.09	0.11	0.2
ENSG00000006007	106.59	120.34	94.64	110.09	126.08	122.73	124.16	100.17	116.09	123.87	115.43	108.73
ENSG00000006015	0.37	0.41	3.18	0.29	2.18	0.56	3.01	0.44	2.14	0.41	0.59	0.25
ENSG00000006025	0.21	0.1	0.12	0.22	0.16	0.16	0.17	0.17	0.16	0.23	0.11	0.08
ENSG00000006042	0.1	0.12	0.13	0.13	0.1	0.12	0.08	0.09	0.18	0.12	0.13	0.11
ENSG00000006059	0.13	0.18	0.1	0.21	0.16	0.14	0.2	0.15	0.17	0.11	0.19	0.21
ENSG00000006062	0.26	0.17	0.19	0.18	0.21	0.34	0.09	0.08	0.21	0.36	0.27	0.05
ENSG00000006118	0.34	0.24	0.33	0.36	0.21	0.42	0.21	0.37	0.39	0.44	0.37	0.32
ENSG00000006125	0.11	0.19	0.34	0.16	0.18	0.08	0.2	0.2	0.21	0.26	0.21	0.31
ENSG00000006128	0.16	0.19	0.09	0.1	0.15	0.21	0.17	0.08	0.1	0.17	0.19	0.38
ENSG00000006194	0.19	0.09	0.11	0.16	0.18	0.12	0.18	0.26	0.24	0.27	0.38	0.28
ENSG00000006282	0.78	0.3	0.71	0.59	0.68	0.37	0.43	0.3	0.34	0.18	0.1	0.12
ENSG00000006327	0.2	0.08	0.17	0.15	0.16	0.21	0.13	0.27	0.23	0.17	0.16	0.1
ENSG00000006377	0.21	0.16	0.21	0.2	0.28	0.12	0.14	0.23	0.23	0.16	0.28	0.1
ENSG00000006451	0.16	0.15	0.13	0.19	0.23	0.1	0.17	0.16	0.15	0.13	0.26	0.54
ENSG00000006459	0.15	0.11	0.17	0.16	0.17	0.14	0.28	1.49	2.53	4.29	7.54	8.79
ENSG00000006530	0.13	0.26	0.11	0.14	0.07	0.19	0.1	0.12	0.13	0.17	0.14	0.12
ENSG00000006534	40.72	41.51	50.08	36.23	43.52	54.2	49.43	43.63	56.63	57.94	55.87	40.62
ENSG00000006576	2.5	2.59	3.28	1.32	1.89	2.12	3.7	3.39	4.17	3.06	5.31	4.78
ENSG00000006607	0.18	0.33	0.2	0.18	0.13	0.33	0.17	0.12	0.15	0.16	0.11	0.18
ENSG00000006625	0.22	0.14	0.29	0.34	0.37	0.19	0.23	0.16	0.26	0.11	0.23	0.13
ENSG00000006634	2.43	5.12	3.19	3.83	3.82	3.69	3.69	4.8	6.51	11.91	9.06	7.43
ENSG00000006652	0.15	0.12	0.13	0.23	0.19	0.23	0.2	0.22	0.25	0.17	0.18	0.25
ENSG00000006695	0.91	0.43	1.85	0.97	0.84	0.37	0.49	0.42	0.42	0.34	0.52	0.41
ENSG00000006704	0.13	0.13	0.18	0.14	0.11	0.09	0.16	0.24	0.1	0.14	0.09	0.07
ENSG00000006712	0.21	0.17	0.23	0.24	0.22	0.13	0.34	0.36	0.36	0.48	0.47	0.18
ENSG00000006715	0.26	0.24	0.23	0.2	0.12	0.25	0.31	0.15	0.09	0.12	0.21	0.18
ENSG00000006744	0.08	0.11	0.09	0.15	0.08	0.17	0.17	0.2	0.09	0.06	0.14	0.16
ENSG00000006756	0.29	0.13	0.66	0.33	0.36	0.66	0.45	0.34	1.75	0.3	0.26	0.19
ENSG00000006831	0.14	0.2	0.15	0.18	0.26	0.17	0.14	0.23	0.11	0.19	0.21	0.24
ENSG00000007038	0.17	0.16	0.22	0.17	0.17	0.16	0.22	0.27	0.18	0.17	0.19	0.08
ENSG00000007047	78.04	66.34	70.2	73.36	72.13	72.32	78.46	77.43	84.04	97.81	79.03	83.61
ENSG00000007080	0.17	0.09	0.11	0.11	0.14	0.11	0.1	0.14	0.16	0.12	0.1	0.1
ENSG00000007129	8	6.32	5.27	5.23	7.36	4.73	10.52	7.7	6.88	6.98	5.42	6.47
ENSG00000007168	0.12	0.1	0.16	0.2	0.12	0.16	0.13	0.15	0.14	0.11	0.22	0.1
ENSG00000007202	0.16	0.09	0.08	0.22	0.09	0.17	0.14	0.17	0.14	0.13	0.15	0.15
ENSG00000007237	0.21	0.11	0.21	0.21	0.15	0.55	0.33	0.34	0.29	0.34	0.45	0.13
ENSG00000007255	8.19	12.02	6.84	9.25	6.32	8.05	7.62	6.15	6.17	4.64	6.07	7.76
ENSG00000007312	0.19	0.3	0.5	0.25	0.26	0.17	0.27	0.18	0.2	0.18	0.13	0.19
ENSG00000007341	0.12	0.25	0.21	0.18	0.33	0.22	0.33	0.34	0.21	0.86	0.44	0.52
ENSG00000007376	0.27	0.29	0.54	0.3	0.34	0.2	0.22	0.22	0.27	0.14	0.13	0.12
ENSG00000007384	97.01	99.4	90.73	86.64	81.96	83.23	120.79	97.44	89.21	80.89	92.75	131.89
ENSG00000007392	21.06	9.37	10.57	11.43	9.75	12.19	15.22	11.02	12.01	10.85	9.13	21.99
ENSG00000007520	0.13	0.25	0.28	0.24	0.12	0.19	0.21	0.25	0.29	0.27	1.32	0.45
ENSG00000007541	0.22	0.27	0.26	0.1	0.17	0.18	0.21	0.21	0.17	0.14	0.1	0.08
ENSG00000007545	45.38	42.81	39.5	48.38	44.73	35.61	49.32	23.17	50.87	34.33	41.64	33.56
ENSG00000007923	0.07	0.16	0.16	0.12	0.16	0.14	0.16	0.22	0.18	0.17	0.09	0.1
ENSG00000007944	0.21	0.17	0.22	0.13	0.14	0.14	0.18	0.16	0.16	0.19	0.23	0.11
ENSG00000007968	0.77	0.18	0.66	0.54	0.49	0.45	0.54	0.77	3.08	1.73	0.56	2.9
ENSG00000008018	7.78	12.94	10.69	13	12.43	7.23	11.63	7.94	9.71	8.78	5.6	6.65
ENSG00000008083	4.48	0.4	3.42	2.18	2.38	2.48	2.79	1.92	3.01	1.96	3.07	0.36
ENSG00000008128	0.12	0.07	0.12	0.16	0.14	0.16	0.19	0.34	2.07	0.3	0.5	0.25
ENSG00000008130	2.75	0.98	1.46	5.41	3.14	3.47	2.27	5.39	3.64	6.31	5.07	7.61
ENSG00000008196	10.85	12.02	11.38	11.41	13.71	10.49	10.07	8.65	9.01	9.06	13.3	10.19
ENSG00000008197	0.12	0.24	0.17	0.16	0.13	0.17	0.17	0.22	0.27	0.11	0.25	0.22
ENSG00000008256	0.17	0.18	0.17	0.1	0.07	0.1	0.19	0.17	0.16	0.11	0.06	0.17
ENSG00000008282	0.24	0.92	0.32	0.22	0.25	0.15	0.16	0.19	0.14	0.15	0.27	0.24
ENSG00000008283	0.34	0.21	0.67	0.28	0.5	0.85	0.44	0.42	0.36	0.38	0.25	0.26
ENSG00000008294	0.11	0.13	0.11	0.15	0.11	0.14	0.16	0.14	0.15	0.14	0.15	0.24
ENSG00000008311	0.11	0.11	0.11	0.12	0.1	0.1	0.15	0.11	0.15	0.12	0.14	0.15
ENSG00000008324	0.2	0.21	0.16	0.11	0.23	0.2	0.2	0.26	0.22	0.17	0.14	0.27
ENSG00000008382	7.67	0.95	7	6.97	5.22	5.25	3.65	3.81	7.65	5.78	3.93	4.58
ENSG00000008405	0.49	0.42	0.3	0.47	0.37	0.26	0.29	0.29	0.22	0.27	0.48	0.18
ENSG00000008441	0.24	0.18	0.2	0.12	0.18	0.12	0.14	0.18	0.18	0.2	0.12	0.08
ENSG00000008513	2.27	4.78	3.63	6.72	6.24	5.06	3.29	4.98	2.33	4.43	16.11	17.62
ENSG00000008710	0.14	0.18	0.15	0.16	0.12	0.15	0.19	0.12	0.23	0.12	0.28	0.19
ENSG00000008838	76.44	77.21	61.23	63.14	63.96	65.78	63.18	57.81	51.89	47.65	65.99	71.98
ENSG00000008853	0.09	0.15	0.17	0.14	0.16	0.14	0.22	0.22	0.26	0.41	0.15	0.15
ENSG00000008869	0.19	0.22	0.21	0.29	0.22	0.19	0.19	0.21	0.14	0.17	0.2	0.19
ENSG00000008952	0.1	0.23	0.15	0.13	0.16	0.09	0.17	0.11	0.11	0.11	0.08	0.16
ENSG00000008988	0.05	0.11	0.09	0.07	0.05	0.12	0.1	0.09	0.08	0.13	0.1	0.08
ENSG00000009307	0.21	0.11	0.09	0.16	0.12	0.21	0.09	0.15	0.24	0.21	0.23	0.15
ENSG00000009335	0.15	0.08	0.15	0.22	0.17	0.29	0.19	0.37	0.27	0.29	0.64	0.53
ENSG00000009413	0.54	1.56	0.57	0.88	1.94	0.97	0.78	0.55	0.49	0.46	0.38	0.33
ENSG00000009765	0.19	0.17	0.19	0.28	0.27	0.13	0.15	0.21	0.16	0.1	0.14	0.15
ENSG00000009780	0.11	0.13	0.26	0.16	0.08	0.2	0.14	0.15	0.09	0.09	0.14	0.1
ENSG00000009790	0.18	0.24	0.21	0.18	0.24	0.08	0.16	0.26	0.31	0.24	0.29	0.28
ENSG00000009830	0.12	0.24	0.17	0.16	0.2	0.13	0.22	0.13	0.21	0.18	0.1	0.15
ENSG00000009844	0.21	0.16	0.11	0.09	0.13	0.1	0.13	0.1	0.19	0.1	0.24	0.17
ENSG00000009954	5.03	1.97	4.28	3.4	3.36	6.33	4.87	5.04	6.39	4.22	0.92	3.38
ENSG00000010017	1.66	0.59	0.56	0.62	0.54	0.58	0.55	0.45	0.47	0.33	0.49	0.29
ENSG00000010072	7.66	10.58	9.05	15.71	13.99	11.89	11.37	11.56	11.36	13.61	12.56	10.18
ENSG00000010165	0.15	0.06	0.16	0.13	0.07	0.14	0.1	0.15	0.09	0.14	0.12	0.21
ENSG00000010219	0.13	0.18	0.13	0.17	0.22	0.21	0.11	0.09	0.13	0.06	0.16	0.33
ENSG00000010244	0.09	0.11	0.18	0.08	0.15	0.12	0.13	0.19	0.13	0.29	0.17	0.21
ENSG00000010256	0.23	0.25	0.17	0.36	0.19	0.12	0.28	0.44	0.4	0.5	0.36	0.39
ENSG00000010270	0.2	0.15	0.16	0.23	0.14	0.14	0.21	0.12	0.16	0.26	0.34	0.25
ENSG00000010278	0.24	0.12	0.24	0.38	0.3	0.17	0.23	0.2	0.18	0.27	0.13	0.11
ENSG00000010292	0.26	0.23	0.19	0.18	0.26	0.2	0.23	0.16	0.18	0.14	0.12	0.1
ENSG00000010295	0.27	0.14	0.21	0.34	0.2	0.22	0.21	0.26	0.36	0.2	0.28	0.09
ENSG00000010318	0.31	1.52	3.5	3.03	2	0.55	2.22	1.57	0.68	1.68	1.77	0.22
ENSG00000010322	0.15	0.22	0.15	0.13	0.08	0.08	0.12	0.27	0.23	0.15	0.1	0.1
ENSG00000010327	0.42	0.23	1.19	2.12	3.05	2.9	5.92	4.41	5.38	5.25	3.68	4.21
ENSG00000010361	4.74	3.57	6.83	6.67	7	4.64	5.35	6.03	5.94	7.42	5.54	8.46
ENSG00000010404	0.34	0.23	0.19	0.21	0.22	0.26	0.27	0.28	0.25	0.26	0.23	0.17
ENSG00000010539	0.13	0.15	0.11	0.21	0.1	0.12	0.21	0.08	0.15	0.19	0.12	0.12
ENSG00000010610	1.14	0.73	1.21	0.81	0.83	0.65	0.45	0.45	0.35	0.23	0.26	0.12
ENSG00000010626	36.81	62.35	53.59	69.11	36.44	35.28	37.43	80.56	40.54	64.07	60.68	44.46
ENSG00000010671	3.52	6.82	5.21	5.6	6.81	6.46	5.77	6.61	5.45	4.74	4.21	5.46
ENSG00000010803	3.72	0.92	0.83	0.49	0.91	2.9	0.24	0.52	0.4	0.32	0.29	0.19
ENSG00000010810	0.17	0.16	0.13	0.15	0.11	0.1	0.12	0.15	0.15	0.19	0.13	0.11
ENSG00000010818	104.55	100.39	108.51	100.25	100.06	122.45	117.79	107.93	121.21	111.8	83.4	84.87
ENSG00000011007	0.14	0.08	0.19	0.1	0.09	0.17	0.13	0.15	0.12	0.11	0.14	0.11
ENSG00000011009	0.22	0.12	0.19	0.21	0.14	0.15	0.2	0.32	0.23	0.19	0.15	0.22
ENSG00000011021	16.96	10.7	13.28	15.19	14.07	16.96	24.07	28.69	32.95	41.3	47.29	54.04
ENSG00000011028	0.18	0.23	0.27	0.18	0.16	0.18	0.15	0.13	0.22	0.38	0.28	0.18
ENSG00000011052	0.16	0.09	0.18	0.17	0.15	0.18	0.13	0.2	0.15	0.13	0.05	0.15
ENSG00000011105	0.21	0.24	0.15	0.26	0.19	0.19	0.15	0.16	0.15	0.12	0.1	0.13
ENSG00000011114	1.98	1.05	0.71	0.78	1.18	1.2	0.57	0.78	0.37	0.37	0.4	0.33
ENSG00000011132	0.17	0.14	0.33	0.22	1.84	0.26	0.26	1.27	0.76	1.78	1.36	0.19
ENSG00000011143	0.15	0.17	0.1	0.14	0.19	0.1	0.17	0.2	0.19	0.14	0.16	0.2
ENSG00000011198	0.14	0.24	0.19	0.17	0.3	0.15	0.12	0.21	0.14	0.15	0.23	0.1
ENSG00000011243	3.55	3	0.91	3.06	0.92	1.08	0.6	1.08	2.62	0.62	0.18	0.21
ENSG00000011258	2.88	3.83	5.24	12.44	7.49	6.1	5.59	5.61	4.98	12.02	16.91	18.7
ENSG00000011260	5.98	6.57	6.17	3.97	7.1	4.68	7.84	4.68	5.49	6.95	6.31	4.08
ENSG00000011275	0.14	0.15	0.09	0.18	0.14	0.12	0.08	0.14	0.11	0.09	0.07	0.1
ENSG00000011295	0.12	0.2	0.19	0.13	0.15	0.26	0.23	0.25	0.27	0.19	0.13	0.13
ENSG00000011304	0.24	0.18	0.26	0.26	0.14	0.21	0.2	0.21	0.15	0.18	0.1	0.17
ENSG00000011376	0.13	0.11	0.17	0.11	0.11	0.14	0.12	0.07	0.1	0.13	0.17	0.22
ENSG00000011405	0.19	0.46	0.21	0.22	0.2	0.17	1.8	2.21	4.14	2.23	1.66	0.15
ENSG00000011422	0.22	0.11	0.37	0.19	0.26	0.42	2.01	2.28	0.54	0.55	0.53	0.94
ENSG00000011426	0.12	0.17	0.1	0.12	0.16	0.1	0.06	0.12	0.07	0.11	0.2	0.29
ENSG00000011451	0.32	0.1	0.16	0.23	0.26	0.24	0.37	0.35	0.43	0.26	0.17	0.2
ENSG00000011454	0.21	0.59	0.19	0.19	0.26	0.31	0.16	0.12	0.19	0.22	0.22	0.16
ENSG00000011478	0.22	0.19	0.36	0.29	0.23	0.35	0.39	0.49	0.2	0.31	0.12	0.22
ENSG00000011485	0.4	1.05	0.34	0.53	0.31	0.24	0.27	0.27	0.2	0.21	0.08	0.1
ENSG00000011523	0.7	0.32	0.4	0.39	0.72	0.82	0.32	0.41	0.39	0.37	0.86	1.51
ENSG00000011566	0.18	0.27	0.19	0.19	0.25	0.2	0.27	0.2	0.21	0.17	0.2	0.15
ENSG00000011600	0.2	0.16	0.18	0.26	0.14	0.22	0.21	0.21	0.41	0.57	0.48	0.25
ENSG00000011638	0.11	0.17	0.19	0.21	0.15	0.14	0.16	0.12	0.11	0.1	0.21	0.1
ENSG00000012048	6.88	5.93	2.96	3.05	2.44	5.51	4.11	3.9	2.41	4.3	6.64	6.69
ENSG00000012061	0.11	0.11	0.17	0.1	0.12	0.21	0.14	0.2	0.13	0.17	0.12	0.05
ENSG00000012124	4.36	4.26	3.23	3.71	0.91	1.27	3.26	1.91	2.1	0.48	0.21	0.28
ENSG00000012174	0.2	0.17	0.16	0.12	0.15	0.16	0.11	0.12	0.1	0.09	0.12	0.59
ENSG00000012211	38.46	49.42	46.93	50.47	42.32	43.19	49.96	42.49	34.33	28.11	26.61	23.69
ENSG00000012232	0.1	0.15	0.09	0.07	0.06	0.08	0.09	0.11	0.14	0.16	0.12	0.1
ENSG00000012660	0.18	0.14	0.15	0.1	0.19	0.12	0.15	0.18	0.09	0.17	0.12	0.18
ENSG00000012779	0.83	1.29	2.84	1.78	2.02	1.89	2.05	2.24	1.54	0.53	0.58	1.07
ENSG00000012822	0.18	0.11	0.15	0.12	0.15	0.11	0.13	0.15	0.1	0.14	0.16	0.16
ENSG00000012963	0.26	0.51	0.32	0.37	2.33	2.36	0.33	0.28	0.26	0.24	0.28	0.47
ENSG00000012983	0.19	0.12	0.14	0.11	0.15	0.14	0.18	0.21	0.12	0.15	0.18	0.19
ENSG00000013016	0.18	0.1	0.11	0.13	0.18	0.15	0.14	0.2	0.11	0.15	0.16	0.17
ENSG00000013275	0.13	0.3	0.15	0.21	0.26	0.22	0.18	0.18	0.13	0.21	0.28	0.12
ENSG00000013288	0.17	0.22	0.14	0.21	0.22	0.19	0.17	0.22	0.17	0.19	0.17	0.14
ENSG00000013293	0.1	0.22	0.11	0.09	0.17	0.15	0.13	0.11	0.07	0.11	0.13	0.25
ENSG00000013306	3.24	0.38	1.34	0.37	0.54	0.4	0.6	0.45	0.89	0.31	0.47	0.85
ENSG00000013364	91.19	97.25	82.59	91.41	91.45	92.08	97.08	102.62	93.55	93.1	74.32	83.56
ENSG00000013374	0.15	0.17	0.2	0.12	0.1	0.14	0.18	0.17	0.13	0.14	0.17	0.19
ENSG00000013375	0.06	0.11	0.09	0.18	0.17	0.12	0.08	0.17	0.12	0.11	0.22	0.16
ENSG00000013441	0.26	0.23	0.26	0.2	0.28	0.24	0.22	0.37	0.34	0.48	0.51	0.48
ENSG00000013503	0.1	0.17	0.12	0.14	0.14	0.21	0.12	0.14	0.12	0.14	0.11	0.11
ENSG00000013523	0.19	0.26	0.12	0.12	0.21	0.18	0.22	0.16	0.15	0.21	0.14	0.17
ENSG00000013561	0.29	0.12	0.28	0.26	0.58	0.62	0.77	0.62	0.33	3.12	2.79	1.61
ENSG00000013563	0.2	0.12	0.16	0.12	0.15	0.1	0.14	0.16	0.11	0.11	0.15	0.1
ENSG00000013573	0.19	0.13	0.2	0.12	0.13	0.08	0.19	0.16	0.19	0.1	0.1	0.12
ENSG00000013583	0.11	0.36	0.23	0.25	1.81	0.28	1.37	1.28	1.53	1.09	2.01	2.46
ENSG00000013810	5.08	5.92	5.47	4.25	4.38	4.23	4.25	4.19	3.28	3.43	2.29	3.18
ENSG00000014123	0.19	0.28	0.2	0.12	0.07	0.26	0.14	0.1	0.13	0.22	0.24	0.26
ENSG00000014138	0.12	0.14	0.12	0.12	0.15	0.15	0.16	0.13	0.11	0.07	0.17	0.13
ENSG00000014164	0.23	0.24	0.27	0.36	0.4	0.17	0.2	0.15	0.25	0.25	0.35	0.38
ENSG00000014216	0.13	0.19	0.11	0.12	0.16	0.15	0.17	0.08	0.18	0.08	0.15	0.11
ENSG00000014257	0.21	0.17	0.19	0.19	0.23	0.27	0.25	0.08	0.25	0.22	0.42	0.38
ENSG00000014641	0.19	0.18	0.13	0.41	0.24	0.37	0.17	0.24	0.13	0.18	0.19	0.19
ENSG00000014824	0.15	0.14	0.13	0.15	0.18	0.14	0.2	0.22	0.15	0.12	0.17	0.32
ENSG00000014914	0.18	0.26	0.12	0.12	0.13	0.15	0.07	0.26	0.28	0.26	0.34	0.27
