H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000004777chr19:35766226-35767998	24.34	23.12	25.65	23.63	27.44	20.01	21.89	17.13	12.94	14.99	13.18	11.12
ENSG00000004779chr16:23570827-23571788	0.09	0.05	0.03	0.34	0.28	1.35	1.82	11.73	15.04	12.7	10.47	8.99
ENSG00000004809chr6:110484206-110484805	0.48	1.45	2.58	2.73	4.03	3.44	7.96	2.98	3.32	1.87	3.49	4.91
ENSG00000004864chr7:96314055-96314828	0.16	0.19	1.16	0.47	0.95	0.4	0.73	0.52	0.44	1.38	5.89	6.41
ENSG00000004866chr7:116970138-116970637	0.36	1.08	1.42	1.28	0.82	2.08	1.29	1.31	1.77	2.55	2.65	3.05
ENSG00000004897chr17:47204570-47206244	45.53	49.08	38.91	39.09	36.39	40.83	38.35	32.12	31.38	33.73	30.76	28.47
ENSG00000004961chrX:11138665-11139659	0.25	0.15	0.13	0.39	0.2	0.2	0.17	0.11	0.04	0.12	0.23	0.11
ENSG00000004975chr17:7213829-7215354	25.06	23.41	23.03	23.35	23.67	20.95	22.24	27.74	27.7	21	24.97	19.13
ENSG00000005007chr19:18846705-18847629	12.74	11.1	9.22	9.58	9.32	10.53	10.05	7.82	7.54	13.61	13.09	14.87
ENSG00000005022chrX:119481940-119483357	13.07	13.96	11.43	12.28	12.74	12.39	7.72	8.44	8.08	6.07	4.35	5.11
ENSG00000005059chr4:109547806-109549072	4.49	6.44	5.53	4.84	5.83	5.84	7.82	6.18	6.74	11.47	7.38	12.4
ENSG00000005073chr7:27192237-27194080	1.61	1.7	1.46	1.38	1.28	4.96	1.29	4.75	3.73	6.15	11.98	10.04
ENSG00000005156chr17:34998136-34998635	0.91	0.6	0.68	0.44	0.12	1.14	0.17	4.05	1.48	2.09	0.55	4.75
ENSG00000005175chr12:47697581-47698484	0.06	0.47	0.11	0.06	0.02	0.11	0.27	0.28	1.04	2.31	2.54	1.6
ENSG00000005194chr16:57416414-57417461	25.59	25.93	22.36	23.13	20.35	19.48	20.51	18.96	22.99	26.42	17.75	30.2
ENSG00000005206chr19:2338190-2341798	17.86	15.16	13.05	18.36	11.9	11.4	8.16	11.67	6.79	4.48	2.77	3.53
ENSG00000005249chr7:107035300-107035865	0.24	0.05	0.86	0.51	1.7	2.42	3.12	4.38	3.93	4.93	1.66	0.9
ENSG00000005302chrX:11749980-11750493	0.01	0.03	0.02	0.03	0.03	0.04	0.04	0.06	0.2	0.2	0.19	0.15
ENSG00000005339chr16:3868412-3869933	4.98	5.77	4.21	5.3	4.43	5	2.99	3.36	3.22	2.74	3.05	5.7
ENSG00000005379chr17:58335793-58339864	50.43	56.8	53.79	49.43	52.75	52.03	53.73	53.97	53.61	60.79	62.27	43.06
ENSG00000005381chr17:58272928-58273849	0.4	0.35	0.24	0.39	0.12	0.36	0.23	1.86	0.69	0.39	0.35	0.49
ENSG00000005448chr2:74441090-74442711	4.68	4.63	4.92	5.37	5.24	5.05	7.06	3.66	3.9	3.46	2.44	4.2
ENSG00000005471chr7:87491676-87492175	0.22	0.59	0.84	0.36	0.48	1.14	0.9	0.18	0.23	0.09	0.23	0.23
ENSG00000005483chr7:104943545-104945722	33.01	28.69	32.14	26.28	32.63	32.39	36.38	30.18	31.76	35.05	42.03	33.71
ENSG00000005486chr7:75847605-75848230	0.55	0.2	1.63	5.09	2.83	5.8	5.69	7.92	11.25	10.63	6.17	8.46
ENSG00000005801chr11:3421687-3423843	25.29	23.06	29.54	26.55	30.93	31.55	28.73	24.28	22.44	21.04	23.61	28.19
ENSG00000005810chr13:77338313-77340265	16.19	19.34	15.46	17.65	16.19	20.55	23.58	16.73	25.35	21.52	17.1	18.98
ENSG00000005812chr13:77034814-77035539	0.09	0.06	0.13	0.08	0.24	0.12	0.12	0.07	0.19	0.22	0.22	0.22
ENSG00000005844chr16:30458665-30459621	25.08	32.78	28.97	33.44	23.71	31.72	28.36	35.18	27	39.27	29.34	20.3
ENSG00000005882chr17:50087180-50088098	0.27	0.02	0.46	0.22	0.16	0.05	0.03	0.05	0.07	0.06	0.13	0.04
ENSG00000005893chrX:120476366-120477332	0.1	0.07	0.19	0.16	0.08	0.06	0.05	0.18	0.12	0.09	0.04	0.06
ENSG00000006015chr19:18596634-18597197	9.46	11.18	6.89	8.24	8.69	7	5.74	11.77	8.33	9.19	13.87	10.84
ENSG00000006025chr17:47813385-47814108	0.15	0.04	0.02	0.03	0.04	0.05	0.05	0.02	0.03	0.07	0.02	0.04
ENSG00000006042chr17:32935172-32935671	0.08	0.08	0.07	0.08	0.1	0.02	0.04	0.1	0.2	0.04	0.08	0.16
ENSG00000006059chr17:41339146-41339645	4.23	4.19	3.54	8.21	9.38	12.99	16.2	8.72	13.83	18.25	17.29	16.19
ENSG00000006062chr17:45307210-45308619	11.98	16.18	11.44	13.12	19.05	12.99	12.58	16.55	13.35	13.55	16.04	25.17
ENSG00000006118chr11:60931485-60937239	8.09	9.93	8.66	9.53	7.94	7.52	6.59	3.56	1.98	1.31	1.48	2.81
ENSG00000006282chr17:50554136-50554749	0.05	0.09	0.86	0.11	0.18	0.04	0.04	0.07	0.1	0.05	0.03	0.03
ENSG00000006327chr16:3027860-3028842	31.14	19.12	24.33	24.99	16.66	12.86	11.58	13.85	11.16	6.42	8.74	10.92
ENSG00000006377chr7:96996435-96998925	1.35	0.43	0.35	0.73	0.2	0.31	0.28	0.24	0.1	0.1	0.06	0.04
ENSG00000006451chr7:39608720-39610311	8.33	7.32	9.32	7.83	8.7	10.47	6.4	6.48	5.84	7.8	9.19	9.34
ENSG00000006459chr7:140209809-140210709	10.15	14.76	13.28	15.03	22.02	27.36	25.47	33.94	33.35	43.14	36.84	40.9
ENSG00000006530chr7:141558546-141559086	2.19	1.38	1.4	0.41	0.52	0.48	1.58	0.49	0.53	1.16	0.98	0.44
ENSG00000006534chr11:68001969-68003025	45.49	41.87	48.38	45.44	49.45	51.54	54.75	51.29	54.48	58.8	53.03	45.12
ENSG00000006576chr7:77812254-77812755	0.31	0.03	0.61	0.08	0.04	0.51	0.16	0.11	0.32	0.86	3.8	2.15
ENSG00000006607chr2:241372982-241374994	10.65	11.08	9.76	9.46	9.95	7.73	7.21	9	4.88	4.76	1.96	1.89
ENSG00000006634chr7:87886822-87887321	0.03	0.01	0.04	0.01	0.01	0.05	0.04	0.01	0.01	0.02	0.02	0.03
ENSG00000006652chr7:112414811-112415356	3.3	3.28	0.37	0.42	2.12	2.25	1.94	1.4	1.78	0.89	0.84	0.28
ENSG00000006695chr17:14061804-14062303	0.69	0.03	0.02	0.03	0.28	0.07	0.14	0.12	0.08	0.04	0.01	0.03
ENSG00000006704chr7:74445944-74446449	0.4	0.28	1	0.28	0.35	0.07	0.07	0.13	0.11	0.03	0.09	0.04
ENSG00000006712chr19:39401507-39403169	41.53	40.34	40.96	36.68	41.7	39.35	42.74	41.09	37.81	35.4	25.68	33.29
ENSG00000006715chr7:38895594-38896207	0.03	0.02	0.06	0.02	0.02	0.08	0.07	0.04	0.01	0.04	0.02	0.05
ENSG00000006744chr17:13030367-13031261	1.08	0.89	1.48	0.49	0.52	0.71	0.73	0.48	0.16	0.12	0.06	0.33
ENSG00000006756chrX:2921596-2922187	0.08	0.05	0.07	0.08	0.05	0.19	0.09	0.19	1.18	1.11	0.81	1.28
ENSG00000006831chr12:1702684-1703183	0.19	0.16	0.29	0.06	0.1	0.22	0.8	0.07	0.53	0.34	1.19	1.99
ENSG00000007038chr16:2824570-2825069	1.36	0.06	0.61	0.21	0.94	0.42	0.09	0.34	0.2	0.15	0.13	0.21
ENSG00000007080chr19:17946232-17946769	5.4	5.15	3.65	3.65	2.06	0.97	2.14	0.8	0.6	1.61	0.39	0.18
ENSG00000007129chr19:41541918-41542694	4.69	6.52	6.14	5.61	5.12	2.37	4.44	3.51	5.13	2.73	4.59	5.64
ENSG00000007168chr17:2624255-2624827	11.76	8.28	8.65	12.52	10.83	13.29	17.95	18.52	14.31	23.3	24.38	18
ENSG00000007237chr17:10173849-10174368	4.74	4.15	3.89	5.22	7.35	5.14	8	7.72	8.39	11.63	14.29	6.95
ENSG00000007255chr19:45164502-45165067	32.19	27.11	27.14	29.94	27.91	23.75	25.13	34.28	23.94	32.31	24.01	20.92
ENSG00000007312chr17:63939649-63941191	4.17	5.36	3.92	4	3.28	4.32	1.11	2.04	1.59	1.45	0.86	0.48
ENSG00000007341chr1:112700395-112701627	49.47	47.81	44.83	43.4	48.35	51.85	40.38	51.25	56.72	47.18	40.87	30.74
ENSG00000007384chr16:83663-85697	35.61	39.04	38.51	39.69	42.43	43.69	50.96	52.12	43.7	47.77	28.85	25.57
ENSG00000007520chr16:1342126-1343951	43.86	37.84	40.42	36.78	40.83	35.21	28.51	34.14	38.8	32.34	33.81	21.57
ENSG00000007541chr16:577626-579536	11.63	7.82	10.99	9.86	11.4	7.84	5.99	3.33	5.42	0.8	4.84	6.04
ENSG00000007545chr16:1621828-1622380	0.88	1.52	0.66	0.6	0.19	0.28	0.31	0.3	0.21	0.24	0.02	0.08
ENSG00000007923chr1:6719925-6720444	0.09	0.07	0.27	0.28	0.13	0.06	0.05	0.09	0.08	0.13	0.05	0.13
ENSG00000007944chr6:16136427-16137198	8.09	8.83	7.49	3.31	6.1	5.9	5.6	3.27	7.45	6.75	21.57	10.71
ENSG00000007968chr1:23522505-23523063	6.78	6.9	11.34	15.85	13.09	14.16	12.55	8.79	10.04	4.01	1.73	1.53
ENSG00000008083chr6:15253544-15254946	26.8	26.85	26.62	23.19	26.11	20.98	22.82	21.17	21.46	17.19	17.03	14.92
ENSG00000008130chr1:1763841-1764684	3.6	3.98	4.71	4.56	7.78	6.56	4.51	3.54	3.03	3.31	1.05	0.33
ENSG00000008256chr7:6258370-6259675	26.99	30.46	25.27	19.69	24.23	20.41	21.21	12.51	17.45	9.25	12.15	8.12
ENSG00000008282chr7:106071196-106072424	42.3	41.14	31.96	35.89	35.2	40.12	45.78	40.95	37.37	40.86	24.8	12.08
ENSG00000008283chr17:63437450-63438370	3.31	2.48	3.12	3.71	1.21	4.88	1.92	3.22	2.88	3.64	4.35	7.17
ENSG00000008294chr17:51127969-51128535	0.5	0.35	0.17	0.03	0.32	0.34	0.03	0.29	0.26	0.4	0.97	1.55
ENSG00000008311chr7:122136774-122137273	12.73	10.67	8.58	7.53	7.14	5.44	5.86	1.96	2.58	2.46	4.07	5.45
ENSG00000008324chr3:42590045-42591437	20.8	24.3	25.38	26.5	24.39	27.92	26.51	26.75	22.72	26.07	26.4	26.34
ENSG00000008382chr19:4352330-4353035	0.44	0.31	0.31	0.22	0.28	0.11	0.27	0.1	0.11	0.12	0.08	0.33
ENSG00000008405chr12:107104234-107105141	0.18	0.06	0.03	0.05	0.07	0.06	0.09	0.09	0.02	0.03	0.13	0.17
ENSG00000008441chr19:12987723-12988320	19.36	16.03	21.15	23.04	20.81	18.51	13.9	8.67	4.84	1.57	0.33	0.38
ENSG00000008513chr8:133564259-133564758	3.54	4.66	3.37	3.8	3.22	3.03	5.03	1.9	1.62	0.88	7.83	8.9
ENSG00000008710chr16:2143187-2144314	4.1	2.19	2.96	2.77	2.49	3.1	1.39	0.99	0.34	0.29	0.12	0.14
ENSG00000008838chr17:40074839-40075996	35.31	33.52	36.73	25.78	21.81	30.49	30.3	26.64	23.68	18.6	20.61	23.55
ENSG00000008853chr8:22978578-22979116	5.09	5.11	6.2	0.85	6.47	14.32	10.14	0.49	6.91	9.3	2.95	3.56
ENSG00000008952chr3:169953799-169954847	8.4	7.83	8.21	8.79	11.32	7.86	6.69	7.74	9.6	9.72	13.04	15.74
ENSG00000008988chr8:56060050-56060549	0.47	0.13	0.08	0.11	0.15	0.35	0.07	0.08	0.01	0.27	0.11	0.31
ENSG00000009765chr6:150335074-150335573	0.77	0.1	0.04	0.42	0.09	0.01	0.08	0.1	0.02	0.05	0.03	0.04
ENSG00000009790chr1:209746588-209748509	5.13	4.14	1.75	3.63	1.35	3.01	1.16	3.17	2	1.93	2.91	4.13
ENSG00000010017chr6:13702717-13703872	5.55	8.21	7.79	8.55	8.48	10.86	10.73	12.39	12.84	11.89	18.01	14.35
ENSG00000010072chr1:231359047-231359554	0.06	0.16	1.49	0.9	0.8	1.05	1.03	0.64	1.85	0.5	0.2	0.35
ENSG00000010165chr1:171742979-171743487	20.57	21.8	20.75	19.09	16.86	16.16	21.11	13.35	22.63	24.62	36.74	15.97
ENSG00000010219chr12:4555727-4556260	0.08	0.03	0.01	0.04	0.03	0.04	0.03	0.01	0.08	0.06	0.22	0.14
ENSG00000010256chr3:48597599-48598554	10.55	7.6	7.23	7.65	6.44	3.49	5.03	2.48	1.48	0.98	0.79	0.45
ENSG00000010270chr7:38169807-38170350	1.51	4.63	1.7	2.72	4.84	12.97	16.17	16.9	19.67	18.01	31.37	22.81
ENSG00000010278chr12:6192587-6193183	4.13	6.42	6.36	4.6	4.12	2.92	3.76	4.29	2.55	2.82	4.85	8.39
ENSG00000010292chr12:6538468-6540636	16.62	20.17	14.81	17.87	19.17	20.21	16.63	26.03	23.64	24.46	12.04	18.11
ENSG00000010295chr12:6563345-6564066	0.9	0.88	0.73	1.53	1.32	0.32	0.69	0.59	0.83	0.45	0.67	0.42
ENSG00000010318chr3:52446551-52447717	2.31	2.35	1.68	1.96	3.81	1.3	0.94	2.33	1.61	1.56	0.5	0.66
ENSG00000010322chr3:52446521-52447717	2.33	2.37	1.72	1.94	3.76	1.29	0.93	2.28	1.59	1.56	0.5	0.67
ENSG00000010327chr3:52486500-52488181	3.74	4.88	7.78	9.67	9	8.51	8.85	17.64	15.44	15.38	6.68	6.01
ENSG00000010361chr19:49801039-49802396	11.33	7.33	6.74	5.94	4.44	4.94	4.6	4.74	2.08	2.35	0.26	0.2
ENSG00000010404chrX:149513449-149514590	6.24	5.15	5.37	5.7	3.91	5.19	5.26	6.46	5.52	3.45	2.67	1.73
ENSG00000010539chr16:3242635-3243595	0.14	0.08	0.31	0.2	0.12	0.65	0.39	0.72	0.23	0.38	0.36	0.19
ENSG00000010610chr12:6779969-6781045	6.15	7.26	6.87	6.82	5.08	3.9	4.82	3.75	2.58	3.39	2.33	5.32
ENSG00000010626chr12:6890662-6891834	29.85	35.11	27.82	34.13	26.89	31.08	31.32	28.66	26.63	27.19	32.76	32.21
ENSG00000010671chrX:101402708-101403227	0.02	0.05	0.04	0.04	0.03	0.37	0.45	0.91	0.94	1.17	1.17	1.42
ENSG00000010803chr1:41259167-41259703	0.04	0.07	0.08	0.52	0.08	0.08	0.1	0.07	0.3	1.1	1.25	4.07
ENSG00000010810chr6:111852687-111853212	4.95	5.6	4.27	5.07	4.22	3.13	4.6	2.72	2.07	1.82	1	1.89
ENSG00000010818chr6:142952484-142953089	4.95	5.67	6.04	4.43	5.22	4.67	2.18	2.82	1.05	2.61	5.39	3.58
ENSG00000011007chr1:23750887-23751988	0.35	0.79	0.3	0.63	0.19	0.26	0.19	0.13	0.05	0.09	0.12	0.18
ENSG00000011009chr1:23799330-23799908	38.33	48.55	46.93	54.76	50.45	46.67	33.48	61.73	49.92	67.87	75.22	59.75
ENSG00000011021chr1:11814426-11815530	21.26	20.61	19.25	18.37	18.45	22.62	23.82	27.54	19.36	15.15	19.35	20.69
ENSG00000011028chr17:62618929-62620371	0.63	1.28	0.97	1.44	0.74	0.5	0.78	0.28	0.29	0.08	0.13	0.12
ENSG00000011052chr17:51121681-51122218	21.19	20.26	20.43	21.97	20.79	24.23	24.99	23.64	25.1	19.22	22.4	27.67
ENSG00000011105chr12:3084734-3086061	2.47	2.21	1.69	1.56	1.85	0.72	0.58	0.3	0.68	0.16	0.09	0.09
ENSG00000011114chr14:93322927-93324061	0.28	0.62	0.24	0.59	0.5	0.59	0.4	0.62	0.9	3.93	9.73	12.12
ENSG00000011143chr17:58231284-58232102	5.87	6.43	6.17	6.76	11.07	8.41	14.22	10.45	12.97	16.08	14.83	10.86
ENSG00000011198chr3:43707962-43708488	0.06	0.29	0.26	0.99	0.61	0.22	0.27	0.66	0.26	0.27	1.19	1.8
ENSG00000011243chr19:15431887-15433899	35.32	32.62	30.06	29.17	30.49	25.61	29.22	29.32	30.63	22.84	33.43	35.88
ENSG00000011258chr17:51270482-51270984	0.08	0.28	0.45	0.11	0.32	0.69	0.33	0.48	0.41	0.57	1.96	3.14
ENSG00000011260chr17:51270482-51270984	0.08	0.28	0.45	0.11	0.32	0.69	0.33	0.48	0.41	0.57	1.96	3.14
ENSG00000011275chr7:5758898-5759405	2.77	2.59	3.66	4.33	4.23	6.24	6.32	6.31	5.66	2.03	1.04	2.55
ENSG00000011295chr17:15966051-15967327	38.73	45.26	43.37	40.33	45.02	37.66	48.38	45.51	41.54	56.82	53.6	55.07
ENSG00000011376chr3:45362667-45363166	0.34	0.44	0.22	0.58	0.46	0.79	0.11	1	0.83	4.51	7.89	12.1
ENSG00000011422chr19:43662372-43662871	1.21	1.16	2.07	0.35	0.7	2.86	1.86	1.31	2.32	2.07	0.88	0.38
ENSG00000011426chr7:36378523-36379520	1.1	0.35	0.46	0.85	0.86	0.78	0.47	2.29	0.57	1.03	0.39	0.5
ENSG00000011451chr19:15457010-15458881	10.23	7.11	9.18	8.39	6.51	5.82	1.61	1.89	0.6	0.23	0.07	0.05
ENSG00000011478chr19:45716678-45718204	44.11	35.37	38.97	36.59	39.49	44.84	47.1	34.08	45.62	33.03	39.5	49.96
ENSG00000011523chr2:65064650-65066021	10.89	7.93	10.79	9.74	10.18	12.15	14.37	13.01	16.18	23.93	18.5	21.4
ENSG00000011566chr2:39488408-39488907	0.24	1.04	1.64	0.27	1.35	1.47	3.03	2.26	3.93	7.76	13.43	10.88
ENSG00000011600chr19:35915333-35915890	0.08	0.07	0.04	0.46	0.91	0.33	1.96	1.45	6.95	12.35	13.03	6.05
ENSG00000011638chr16:21150165-21151139	2.7	4.4	4.97	3.04	2.64	1.86	1.82	2.61	1.18	1.59	3.38	6.05
ENSG00000012061chr19:45468802-45470678	39.39	42.9	43.07	46.17	49.45	45.93	47.98	46.6	47.82	40.75	36.19	30.36
ENSG00000012124chr19:35311430-35314234	26.34	24.54	24.73	26.89	21.84	18.36	13.1	16.28	15.26	20.07	20.56	26.98
ENSG00000012211chrX:49176946-49179192	0.38	0.44	0.3	0.17	0.24	0.2	0.27	2.17	4.82	4.2	4.87	6.21
ENSG00000012232chr8:28621579-28623246	69.92	53.21	61.89	51.96	50.64	49.58	55.56	51.33	56.29	48.49	59.06	51.26
ENSG00000012660chr6:53358365-53360207	33.77	42.89	37.09	34.03	34.03	35.32	34.67	30.22	30.81	31.04	41.14	40.9
ENSG00000012779chr10:45382673-45383172	0.33	0.17	0.53	0.24	0.9	0.2	0.85	1.9	1.11	1.74	5.34	7.12
ENSG00000012822chr12:53736765-53740049	1.6	3.62	5.37	4.48	1.07	0.66	0.42	0.58	2.74	0.32	3.7	5.84
ENSG00000012963chr14:93186431-93186939	17.5	20.04	26.75	23.9	21.42	21.28	21.92	13.67	17.94	16.56	39.03	40.49
ENSG00000012983chr14:50521388-50522315	0.22	0.5	0.37	0.46	0.33	1.42	0.85	0.36	0.5	0.88	0.54	1.52
ENSG00000013016chr2:31241418-31242525	22.37	28.52	22.99	28.7	23.88	21.79	17.54	14.74	10.58	7.17	2.46	3.42
ENSG00000013275chr19:39941450-39942205	31.46	28.22	21.09	21.09	25.95	24.31	27.45	22.59	22.52	25.22	21.78	13.49
ENSG00000013288chr4:6582750-6583585	0.08	0.42	0.11	0.43	0.18	0.16	0.04	0.08	0.13	0.04	0.03	0.11
ENSG00000013293chr3:170633448-170634183	5.72	5.51	7.11	5.5	6.88	6.19	4.16	2.37	2.26	2.5	1.89	0.82
ENSG00000013306chr17:44314785-44316860	7.61	4.65	6.02	5.46	2.06	1.65	1.31	3.41	3.91	2	3.46	2.22
ENSG00000013364chr16:29811056-29811585	66.52	44.76	53.01	53.51	39.42	47.03	58.88	48.26	49.13	42.38	41.31	30.76
ENSG00000013374chr7:151349424-151350711	34.26	40.07	36.1	36	34.94	28.96	33.08	32.37	31.95	35.03	26.9	39.38
ENSG00000013523chr14:76832550-76833468	0.09	0.3	0.28	0.18	0.15	0.84	0.68	0.28	0.57	0.54	1.63	3.22
ENSG00000013561chr5:142024900-142025399	16.58	18.5	12.77	16.89	14.52	16.67	9.36	15.5	18.75	12.41	18.73	23.86
ENSG00000013563chrX:154398635-154399162	6.8	9.1	3.86	4.58	3.13	5.25	4.03	2.99	2.93	2.19	2.88	2.37
ENSG00000013583chr12:12992337-12993228	5.42	10.44	14.11	18.47	14.55	16.26	23.54	15.31	17.27	22.84	28.64	30.28
ENSG00000014123chr6:96532295-96532871	6.24	8.41	6.06	5.78	4.65	3.76	5.46	3.46	1.75	1.75	1.64	1.49
ENSG00000014138chr11:65290661-65291201	20.21	14.8	10.49	12.88	18.73	14.14	12.07	15.54	14.23	8.64	9.58	10.6
ENSG00000014164chr8:143549264-143550333	4.78	5.13	4.9	5.47	3.73	4.84	3.79	3.67	2.18	7.26	4.19	8.04
ENSG00000014216chr11:65150619-65151158	4.12	5.18	2.56	4.71	5.28	4.33	5.34	10.94	6.4	15.29	9.43	17.75
ENSG00000014257chr3:132325584-132326083	0.12	0.12	0.16	0.29	0.15	0.19	0.73	0.44	1.21	2.64	2.13	2.59
ENSG00000014914chr1:149943377-149945251	0.43	0.39	0.72	0.39	0.11	0.32	0.22	0.25	0.29	0.2	0.17	0.23
ENSG00000015153chr12:42255355-42256286	0.14	0.04	0.02	0.04	0.08	0.02	0.05	0.09	0.07	0.05	0.07	0.06
ENSG00000015171chr10:126811-127310	0.7	0.8	1.67	2.15	1.91	2.48	0.93	1.72	1.44	1.05	0.69	0.19
ENSG00000015285chrX:48667429-48668430	0.03	0.18	0.46	0.13	0.31	0.04	0.07	0.22	0.19	0.15	0.2	0.17
ENSG00000015413chr16:89604467-89606375	34.02	35.04	33	33.15	28.34	21.49	13.56	13.19	10.91	4.52	2.87	0.71
ENSG00000015475chr22:17781564-17782155	19.75	19.84	21.13	28.29	23.34	32.56	27.45	32.59	30.11	33.12	32.08	41.27
ENSG00000015479chr5:139262556-139263086	4.58	3.34	4.94	5.09	2.73	4.74	2.54	2.2	1.71	2.96	4.2	1.37
ENSG00000015532chr17:50353616-50355217	0.08	0.09	0.14	0.11	0.07	0.1	0.05	0.08	0.1	0.06	0.04	0.08
ENSG00000015676chr7:44477274-44477829	1.81	0.57	0.16	0.58	0.38	0.73	0.35	0.59	0.09	0.45	0.12	0.21
ENSG00000017260chr3:130839912-130840411	3.62	3.64	4.23	3.15	5.72	2.37	5.41	1.82	2.38	1.52	5.24	8.02
ENSG00000017483chrX:48462638-48463148	4.51	4.09	5.42	4.04	5.14	2.35	2.21	2.05	0.68	0.4	0.14	0.06
ENSG00000018189chr4:70712816-70713324	3.54	4.23	4.19	4.08	4.66	4.4	6.19	9.64	19.55	26.53	19.65	17.76
ENSG00000018280chr2:218389415-218390130	12.51	10.91	13.38	9.47	10.75	7.31	8.34	8.23	7.24	9.27	6.44	9.31
ENSG00000018510chr2:177416104-177416603	0.59	0.2	0.09	0.06	0.17	0.06	0.07	0.02	0.08	0.05	0.04	0.12
ENSG00000019144chr11:118616071-118616570	0.15	0.1	0.72	0.5	0.59	0.12	0.29	0.44	0.35	0.52	1.07	2.16
