H000	H003	H006	H009	H012	H018	H024	H036	H048	H072	H120	H168
ENSG00000002822chr7:2219612-2221691	0.15	0.2	0.18	0.1	0.15	0.1	0.11	0.08	0.11	0.09	0.11	0.11
ENSG00000002834chr17:38898084-38899958	26.21	27.68	27.21	30.98	30.63	30.74	30.71	32.78	33.75	38.58	38.36	45.59
ENSG00000002919chr17:48131167-48131666	0.05	0.11	0.11	0.06	0.07	0.25	0.15	0.08	0.35	0.12	2.7	6.29
ENSG00000003147chr7:8253884-8255255	0.09	0.15	0.18	0.21	0.03	0.08	0.1	0.09	0.16	0.18	0.28	0.71
ENSG00000003400chr2:201174869-201175368	0.76	0.37	1.01	1.01	0.34	0.58	1.37	1.94	0.81	0.44	0.41	0.83
ENSG00000003402chr2:201123555-201126280	11.08	12.69	13.05	8.51	10.51	11.11	10.74	13.72	13.38	21.96	24.36	24.16
ENSG00000003509chr2:37197949-37199102	14.68	12.91	13.47	13.69	15.24	11.55	9.51	9.26	5.82	7	6.57	7.18
ENSG00000003756chr3:50120690-50121989	7.65	6.06	7.98	11.23	3.33	2.31	3.51	3.25	2.75	0.38	0.13	0.22
ENSG00000004139chr17:28380141-28380649	6.62	3.9	4.24	7.13	5.08	3.8	2	2.63	2.37	0.45	0.44	0.44
ENSG00000004399chr3:129614367-129615325	15.44	14.52	11.81	10.61	8.74	11.7	11.86	17.3	21.54	23.94	37.65	31.22
ENSG00000004455chr1:33055119-33056245	11.16	16.28	13.42	15.41	10.7	8.3	5.76	8.63	5.99	2.83	1.28	0.7
ENSG00000004468chr4:15769084-15769583	3.85	6.33	5.55	5.53	4.33	2.28	1.75	1.78	1.02	0.57	0.09	0.21
ENSG00000004478chr12:2783292-2784862	3.47	2.74	3.59	5.14	2.72	4.73	3	1.74	3.78	0.8	0.49	0.46
ENSG00000004487chr1:23010672-23011613	1.08	1.6	1.75	3.15	1.7	2.77	2.11	4.18	5.73	7.83	4.58	2.79
ENSG00000004534chr3:49947210-49947709	3.29	4.38	1.95	1.39	1.99	1.04	2.85	2.6	0.52	2.55	4.44	6.41
ENSG00000004766chr7:93224459-93225262	0.01	0.02	0.02	0.03	0.03	0.04	0.25	0.03	0.05	0.01	0.14	0.14
ENSG00000004777chr19:35766226-35767998	16.3	19.9	17.62	16.44	23.29	14.77	15.81	14.48	11.48	12.58	9.07	4.88
ENSG00000004779chr16:23570827-23571788	0.38	0.24	0.21	0.15	1.26	1.57	3.54	8.01	15.3	18.48	18.02	19.77
ENSG00000004809chr6:110484206-110484805	0.64	3.48	2.66	2.66	3.31	4.25	6.15	5.29	3.59	4.06	8.66	7.34
ENSG00000004864chr7:96314055-96314828	1.07	0.5	0.68	0.68	0.36	1.37	0.72	1.74	1.58	4.25	15.22	15.28
ENSG00000004866chr7:116970138-116970637	2.37	1.06	1.48	0.55	1.25	2.05	0.5	2.84	4.88	5.52	11.18	11.03
ENSG00000004897chr17:47204570-47206244	13.8	16.54	18.12	18.28	19.16	24.42	28.5	24.02	19.28	18.19	16.15	19.57
ENSG00000004961chrX:11138665-11139659	0.07	0.32	0.09	0.09	0.05	0.08	0.06	0.13	0.07	0.11	0.21	0.07
ENSG00000004975chr17:7213829-7215354	6.76	9.66	6.11	7.45	10.07	7.53	8.07	11.83	9.99	9.97	5.98	3.42
ENSG00000005007chr19:18846705-18847629	13.97	12.2	10.33	10.88	11.82	11.32	13.98	13.66	14.25	16.93	15.99	14.63
ENSG00000005022chrX:119481940-119483357	8.97	8.13	7.58	10.21	7.5	7.32	6.47	6.61	6.36	4.92	4.17	3.39
ENSG00000005059chr4:109547806-109549072	7.17	5.84	6.69	5.24	7.53	7.34	9.3	7.02	7.12	9.23	13.75	11.02
ENSG00000005073chr7:27192237-27194080	0.76	0.74	1.33	1.6	0.52	0.88	0.68	2.56	1.98	2.15	3.6	4.63
ENSG00000005156chr17:34998136-34998635	0.29	1.05	0.91	1.71	0.63	2.23	0.78	4.84	4.07	2.92	5.04	3.06
ENSG00000005175chr12:47697581-47698484	0.26	0.55	0.14	0.11	0.13	0.18	0.28	1.57	2.47	5.26	8.81	6.92
ENSG00000005194chr16:57416414-57417461	10.79	13.33	11.94	10.36	11.12	9.68	7.04	8.47	12.86	5.9	4.92	2.5
ENSG00000005206chr19:2338190-2341798	19.28	15.72	15.57	14.05	12.91	11.45	11.34	13.73	10.68	6.47	4.57	5.23
ENSG00000005249chr7:107035300-107035865	0.23	0.22	0.64	1.01	1.18	1.88	4.06	6.96	6.23	7.95	5.79	2.79
ENSG00000005302chrX:11749980-11750493	0.02	0.06	0.04	0.03	0.02	0.06	0.2	0.05	0.13	0.17	0.2	0.19
ENSG00000005339chr16:3868412-3869933	6.87	6.13	5.7	4.89	7.15	5.08	3.47	4.83	4.16	6.1	9.84	7.1
ENSG00000005379chr17:58335793-58339864	7.4	10.94	11.91	14.26	16.57	18.62	17.74	17.42	15.35	22.51	15.33	16.06
ENSG00000005381chr17:58272928-58273849	0.23	0.09	0.77	0.22	0.37	0.65	0.25	1.55	0.93	0.85	1.14	0.61
ENSG00000005448chr2:74441090-74442711	4.05	4.38	5.28	4.16	5.62	4.94	4.92	2.7	4.08	4.86	5.81	4.7
ENSG00000005471chr7:87491676-87492175	0.08	0.23	0.28	0.18	0.46	0.22	0.11	0.22	0.11	0.36	0.22	0.29
ENSG00000005483chr7:104943545-104945722	8.67	10.66	8.56	8.83	9.4	11.86	8.91	6.62	5.7	5.97	4.23	2.96
ENSG00000005486chr7:75847605-75848230	0.62	0.58	1.62	3.39	2.98	5.34	9.21	11.46	13.32	15.57	11.75	13.9
ENSG00000005801chr11:3421687-3423843	5.31	6.74	6.45	5.17	4.17	4.93	3.08	4.78	3.44	1.86	3.09	0.53
ENSG00000005810chr13:77338313-77340265	15.52	17.29	15.9	14.35	14.42	18.62	24.85	16.54	16.32	17.24	18.25	17.3
ENSG00000005812chr13:77034814-77035539	0.04	0.39	0.27	0.08	0.06	0.02	0.04	0.3	0.13	0.31	0.32	0.24
ENSG00000005844chr16:30458665-30459621	25.22	28.81	29.87	29.53	25.07	28.37	31.52	31.45	33.91	32.84	39.9	25.93
ENSG00000005882chr17:50087180-50088098	0.29	0.19	0.51	0.21	0.04	0.08	0.1	0.14	0.12	0.09	0.13	0.02
ENSG00000005893chrX:120476366-120477332	0.09	0.47	0.11	0.13	0.37	0.12	0.16	0.49	0.1	0.24	0.09	0.1
ENSG00000006015chr19:18596634-18597197	10.02	6.59	5.66	4.78	7.97	5.38	3.48	6.61	7	4.96	7.56	5.68
ENSG00000006025chr17:47813385-47814108	0.13	0.25	0.04	0.19	0.03	0.1	0.06	0.19	0.36	0.1	0.04	0.12
ENSG00000006042chr17:32935172-32935671	0.49	0.53	0.51	0.26	0.16	0.58	0.02	0.15	0.13	0.13	0.19	0.18
ENSG00000006059chr17:41339146-41339645	5.53	6.17	5.64	4.5	8.57	9.88	9.31	9.2	6.4	11.21	7.68	15.95
ENSG00000006062chr17:45307210-45308619	18.77	20.2	15.46	16.5	21.27	20.35	18.71	21.01	20.22	19.52	26.07	24.33
ENSG00000006118chr11:60931485-60937239	10.07	11.52	10.69	7.03	6.8	6.4	5.6	6.12	7.57	2.7	2.73	3.57
ENSG00000006282chr17:50554136-50554749	0.05	0.11	0.15	0.06	0.16	0.02	0.07	0.04	0.24	0.05	0.07	0.02
ENSG00000006327chr16:3027860-3028842	16.92	21.23	21.73	24.12	13.26	14.9	13.92	9.6	9.82	3.16	5.6	6.69
ENSG00000006377chr7:96996435-96998925	0.45	0.23	0.52	0.42	0.38	0.25	0.09	0.07	0.09	0.1	0.04	0.09
ENSG00000006451chr7:39608720-39610311	4.35	4.31	4.72	4.43	5.58	6.24	4.42	4.65	3.26	3.79	4.23	4.93
ENSG00000006459chr7:140209809-140210709	12.99	10.4	13.92	17.23	21.97	26.26	37.43	38.43	59.06	52.6	43.7	37.12
ENSG00000006530chr7:141558546-141559086	2.89	0.9	2.76	0.8	3	1.01	2.07	0.58	0.26	3.72	2.81	2.17
ENSG00000006534chr11:68001969-68003025	10.59	12.22	16.82	14.2	14.31	19.06	13.18	9.11	12.1	7.37	7.87	10.92
ENSG00000006576chr7:77812254-77812755	0.11	0.14	0.02	0.04	0.09	0.15	0.18	0.13	0.2	2.53	6.8	5.65
ENSG00000006607chr2:241372982-241374994	19.21	18.95	17.07	15.41	15.49	15.46	11.62	11.34	12.01	10.67	5.14	4.22
ENSG00000006634chr7:87886822-87887321	0.02	0.07	0.02	0.01	0.02	0.02	0.05	0.01	0.02	0.01	0.02	0.05
ENSG00000006652chr7:112414811-112415356	2.93	3.74	2.86	0.09	0.35	2.67	4.66	1.94	2.09	1.67	2.44	1.37
ENSG00000006695chr17:14061804-14062303	0.38	0.32	0.14	0.05	0.31	0.28	0.24	0.06	0.09	0.07	0.1	0.18
ENSG00000006704chr7:74445944-74446449	1.5	0.26	0.91	0.39	0.52	0.69	0.19	0.29	0.05	0.1	0.08	0.04
ENSG00000006712chr19:39401507-39403169	34.06	26.16	32.45	32.58	27.76	35.92	33.78	29.83	45.05	28.09	20.73	20.04
ENSG00000006715chr7:38895594-38896207	0.11	0.03	0.08	0.06	0.16	0.14	0.03	0.06	0.05	0.05	0.13	0.1
ENSG00000006744chr17:13030367-13031261	1.66	1.42	1.22	0.27	2.73	1.74	1.16	0.95	0.94	0.3	0.09	0.56
ENSG00000006756chrX:2921596-2922187	0.08	0.13	0.14	0.07	0.06	0.06	0.48	0.31	1.58	1.65	2.23	1.97
ENSG00000006831chr12:1702684-1703183	0.24	0.45	0.74	0.19	0.77	0.43	1.56	0.75	1.24	0.91	5.72	4
ENSG00000007038chr16:2824570-2825069	1.19	0.12	0.5	1.57	0.75	1.15	0.26	0.56	0.43	0.22	0.1	0.58
ENSG00000007080chr19:17946232-17946769	6.64	4.78	4.9	6.89	2.99	4.49	2.16	1.91	3.47	1.14	1.46	1.16
ENSG00000007129chr19:41541918-41542694	4.01	4.99	4.41	5.29	6	4.15	4.74	2.63	4.4	5.04	3.36	3.31
ENSG00000007168chr17:2624255-2624827	12.73	8.67	9.03	9.25	10.8	7.74	12.35	10	11.2	10.61	12.36	8.96
ENSG00000007237chr17:10173849-10174368	4.39	5.04	6.87	8.26	8.94	14.56	16.93	17.43	18.62	35.2	26.85	26.25
ENSG00000007255chr19:45164502-45165067	22.08	20.98	24.27	24.17	24.08	17.99	18.79	24.29	23.86	25.13	19.16	18.88
ENSG00000007312chr17:63939649-63941191	6.71	6.99	6.77	5.67	4.44	3.77	4.36	5.32	5.41	1.84	1.8	1.47
ENSG00000007341chr1:112700395-112701627	20.46	23.9	21.64	24.24	24.74	22.55	18.4	18.68	20.16	16.98	24.12	29.82
ENSG00000007384chr16:83663-85697	30.08	31.69	37.96	34.13	37.22	32.06	33.68	38.06	38.87	43.98	38.39	29.25
ENSG00000007520chr16:1342126-1343951	32.71	28.65	34.47	24.88	27.28	22.58	21.74	18.39	17.18	11.1	9.37	10.03
ENSG00000007541chr16:577626-579536	18.93	11.56	20.78	12.5	10.71	9.42	7.18	7.43	5.64	2.68	2.94	1.18
ENSG00000007545chr16:1621828-1622380	2.82	1.9	2.08	1.36	1.46	1.3	1.01	0.81	0.21	0.5	0.15	0.2
ENSG00000007923chr1:6719925-6720444	1.01	0.38	1.19	0.29	0.33	0.46	0.16	0.22	0.08	0.19	0.08	0.09
ENSG00000007944chr6:16136427-16137198	8.12	11.72	10.17	6.24	8.4	8.92	8.82	5.99	7.93	10.58	20.98	17.07
ENSG00000007968chr1:23522505-23523063	9.55	12.17	11.54	12.3	11.39	12.6	11	8.01	10.99	10.71	4.73	2.56
ENSG00000008083chr6:15253544-15254946	23.64	23.13	22.16	18.17	17.9	21.16	20.57	15.66	16.96	18.91	17.78	18.28
ENSG00000008130chr1:1763841-1764684	3.87	7.74	6.06	8.43	9.07	7.38	7.91	7.79	6.78	3.1	2.2	1.33
ENSG00000008256chr7:6258370-6259675	16.67	17.69	15.22	14.44	16.12	17.99	17.46	11.7	11.51	12.61	12.72	12.87
ENSG00000008282chr7:106071196-106072424	15.67	19.94	21.53	23.79	20.51	21.57	19.85	19.55	23.21	22.58	19.14	20.33
ENSG00000008283chr17:63437450-63438370	3.53	3.69	3.61	2.33	1.03	2.68	3.95	5.25	10.85	6.84	4.98	5.89
ENSG00000008294chr17:51127969-51128535	0.46	0.3	0.14	0.08	0.33	0.42	0.16	0.22	0.15	0.86	1.75	3.7
ENSG00000008311chr7:122136774-122137273	5.47	5.66	3.82	3.9	3.53	3.29	2.91	1.4	1.39	1.42	2.59	4.08
ENSG00000008324chr3:42590045-42591437	7.46	11.76	11.17	13.24	9.09	8.73	7.66	9.56	10.34	6.61	3.65	5.75
ENSG00000008382chr19:4352330-4353035	0.62	0.8	0.17	0.58	0.55	0.31	0.25	0.57	0.43	0.29	0.2	0.49
ENSG00000008405chr12:107104234-107105141	0.34	0.14	0.08	0.04	0.17	0.04	0.09	0.11	0.05	0.3	0.15	0.21
ENSG00000008441chr19:12987723-12988320	29.04	22.68	29.69	34.19	28.25	21.5	19.78	15.23	9.25	3.21	0.83	0.62
ENSG00000008513chr8:133564259-133564758	4.6	8.34	9.13	6.81	6.97	5.39	7.86	3.27	4.36	2.79	8.75	16.57
ENSG00000008710chr16:2143187-2144314	5.12	5.89	4.82	3.6	2.81	2.06	2.65	1.41	1.56	0.6	0.33	0.09
ENSG00000008838chr17:40074839-40075996	11.36	15.1	22.11	16.53	14.12	19.69	16.08	23.58	20.87	18.3	23.11	13.97
ENSG00000008853chr8:22978578-22979116	11.35	10.56	4.89	1.72	6.28	5.94	8.84	6.28	0.7	5.44	4.39	9.7
ENSG00000008952chr3:169953799-169954847	7.43	8.98	7.37	6.5	7.72	9.2	7.09	6.33	9.21	9.32	9.8	11.58
ENSG00000008988chr8:56060050-56060549	0.54	0.77	0.21	0.55	0.35	0.21	0.08	0.27	0.15	0.18	0.31	0.46
ENSG00000009765chr6:150335074-150335573	0.73	0.42	0.42	0.12	0.21	0.03	0.44	0.04	0.04	0.1	0.02	0.03
ENSG00000009790chr1:209746588-209748509	1.06	0.86	0.62	0.94	0.46	0.68	0.41	1.84	2.7	3.74	1.88	2.97
ENSG00000010017chr6:13702717-13703872	6.58	7.05	7.8	9.79	8.13	12.29	9.21	9.88	13.14	18.91	19.27	21.76
ENSG00000010072chr1:231359047-231359554	0.09	0.2	2.58	1.81	1.84	2.34	1.02	5.76	3.72	1.68	1.38	0.92
ENSG00000010165chr1:171742979-171743487	10.53	9.33	8.32	8.85	9.99	10.23	8.66	8.05	5.38	6.06	4.28	4.14
ENSG00000010219chr12:4555727-4556260	0.13	0.02	0.04	0.26	0.11	0.03	0.07	0.05	0.05	0.07	0.36	0.21
ENSG00000010256chr3:48597599-48598554	9.28	14.97	8.35	10.82	9.05	7.96	6.38	5.17	2.11	1.7	2.82	3.25
ENSG00000010270chr7:38169807-38170350	1.38	3.36	2.08	4.5	5.21	13.32	21.02	15.23	21.09	26.53	27.59	34.76
ENSG00000010278chr12:6192587-6193183	3.65	5.37	5.82	5.77	5.85	5.87	5.86	6.15	4.43	5.55	8.18	13.69
ENSG00000010292chr12:6538468-6540636	17.26	13.8	11.48	14.85	12.64	13.8	13.74	16.29	14.08	15.46	12.93	9.42
ENSG00000010295chr12:6563345-6564066	1.33	2.18	0.95	1.89	3.33	0.53	1.54	0.81	2.47	0.93	1.05	1.6
ENSG00000010318chr3:52446551-52447717	2.27	2.18	1.44	1.17	1.47	3.79	0.99	2.49	2.76	0.62	0.53	0.56
ENSG00000010322chr3:52446521-52447717	2.23	2.16	1.44	1.16	1.48	3.79	0.98	2.49	2.68	0.62	0.53	0.55
ENSG00000010327chr3:52486500-52488181	4.07	6.16	7.83	10.22	10.65	13.63	19.43	24.31	30.67	32.72	22.69	12.97
ENSG00000010361chr19:49801039-49802396	10.69	4.79	5.04	4.97	5.05	4.7	4.32	6.79	2.98	2.73	0.6	0.33
ENSG00000010404chrX:149513449-149514590	6.03	4.95	5.71	5.32	4.18	7.93	5.67	8.24	6.87	5.65	7.96	3.83
ENSG00000010539chr16:3242635-3243595	0.16	0.1	0.04	0.2	0.08	0.3	0.17	0.49	0.47	0.49	0.75	0.47
ENSG00000010610chr12:6779969-6781045	7.73	7.09	6.37	8.04	6.09	6.24	4.69	4.33	3.79	3.4	5.46	10.16
ENSG00000010626chr12:6890662-6891834	10.15	16.88	14.28	15.05	15.96	11.79	19.86	11.75	16.25	12.36	8.95	8.89
ENSG00000010671chrX:101402708-101403227	0.04	0.12	0.05	0.08	0.06	0.45	0.64	0.66	1.21	1.45	3.36	3.37
ENSG00000010803chr1:41259167-41259703	0.3	0.07	0.11	0.02	0.03	0.26	0.36	0.19	0.28	0.73	1.33	3.29
ENSG00000010810chr6:111852687-111853212	8.98	9.94	7.16	7.17	8.74	5.83	5.6	3.18	2.95	3.26	3.87	1.73
ENSG00000010818chr6:142952484-142953089	6.94	10.25	8.43	4.69	5.16	5.89	3.64	3.16	3.46	2.91	8.71	9.48
ENSG00000011007chr1:23750887-23751988	1.03	2.09	1.42	1.25	0.61	0.44	0.28	0.28	0.22	0.22	0.14	0.25
ENSG00000011009chr1:23799330-23799908	24.29	22.37	20.38	29.97	24.97	18.96	21.24	24.6	21.5	18.9	16.6	16.04
ENSG00000011021chr1:11814426-11815530	11.66	14.2	18.12	15.13	13.93	17.19	24.36	14.01	21.49	16.33	15.73	10.09
ENSG00000011028chr17:62618929-62620371	1.4	1.23	3.02	2.77	2.3	1.53	1.69	2.66	2.03	0.45	0.3	0.31
ENSG00000011052chr17:51121681-51122218	5.41	11.29	10.13	10.82	6.54	11.75	11.14	7.02	9.93	4.36	3.49	3.35
ENSG00000011105chr12:3084734-3086061	1.9	2.07	1.6	2.68	1.13	0.68	1.25	0.34	0.25	0.13	0.16	0.08
ENSG00000011114chr14:93322927-93324061	1.17	1.15	1.04	1.26	0.74	1.73	1.16	3.39	1.06	8.31	11.47	17.51
ENSG00000011143chr17:58231284-58232102	6.91	5.51	6.85	6.49	8.68	6.4	14.48	12.85	11.46	16.02	21.59	17
ENSG00000011198chr3:43707962-43708488	0.08	0.17	0.44	0.52	0.22	0.22	0.28	0.18	0.59	0.91	3.2	2.92
ENSG00000011243chr19:15431887-15433899	13.68	18.98	14.9	15.25	12.99	17.93	8.41	10.1	13.91	9.04	7.15	3.59
ENSG00000011258chr17:51270482-51270984	0.57	0.78	0.12	0.4	1.48	1.21	0.41	0.93	1.05	3.12	6.92	8.72
ENSG00000011260chr17:51270482-51270984	0.57	0.78	0.12	0.4	1.48	1.21	0.41	0.93	1.05	3.12	6.92	8.72
ENSG00000011275chr7:5758898-5759405	5.49	4.54	4.37	5.69	6.47	5.76	5.95	8.17	10.49	4.54	5.75	9.24
ENSG00000011295chr17:15966051-15967327	21.91	23.12	25.66	24.78	26.88	22.75	24.48	23.45	22.6	25.3	17.1	16.04
ENSG00000011376chr3:45362667-45363166	0.02	0.03	0.13	0.29	0.45	0.42	0.6	0.23	0.76	2.52	6.06	11.76
ENSG00000011422chr19:43662372-43662871	2.67	4.17	2.54	2.13	3.88	3.96	2.77	2.97	1.56	1.83	2.39	1.74
ENSG00000011426chr7:36378523-36379520	1.58	0.79	0.71	0.79	0.63	0.56	0.46	0.53	1.93	2.08	1.88	0.73
ENSG00000011451chr19:15457010-15458881	10.12	10.14	9.68	8.75	5.83	5.33	6.12	3.71	1.71	0.22	0.12	0.15
ENSG00000011478chr19:45716678-45718204	12.87	9.91	12.95	13.62	13.02	16.49	11.81	8.35	9.6	10.22	7.43	9.53
ENSG00000011523chr2:65064650-65066021	8.45	8.33	9.8	7.93	11.21	11.81	12.02	8.35	8.57	14.25	14.51	14.17
ENSG00000011566chr2:39488408-39488907	0.24	0.39	0.76	0.93	1.95	2.08	1.74	3.77	4	7.18	11.15	12.99
ENSG00000011600chr19:35915333-35915890	0.11	0.33	0.04	0.83	0.78	1.42	1.49	3.78	6.88	19.55	16.23	11
ENSG00000011638chr16:21150165-21151139	5.18	3.11	5.56	5.56	4.17	2.95	3.01	2.1	3.27	1.41	3.58	5.56
ENSG00000012061chr19:45468802-45470678	15.98	19.1	14.59	15.23	15.89	15.25	16.64	18.6	20.17	14.11	8.54	8.71
ENSG00000012124chr19:35311430-35314234	30.05	27.47	27.38	28.39	26.47	26.44	18.79	22.86	17.52	23.63	24.1	30.15
ENSG00000012211chrX:49176946-49179192	0.56	0.59	0.4	0.21	0.2	0.38	0.39	4.23	6.7	4.75	11.79	10.84
ENSG00000012232chr8:28621579-28623246	7.53	7.11	9.99	5.67	6.86	4.9	4.94	5.29	7.31	3.56	2.58	3.86
ENSG00000012660chr6:53358365-53360207	14.08	18.03	13.66	13.99	8.4	8.87	9.26	8.3	12.04	12.68	7.66	4.63
ENSG00000012779chr10:45382673-45383172	0.61	0.3	0.39	0.99	0.39	1.35	1.06	2.47	3.34	9.51	15.37	15.11
ENSG00000012822chr12:53736765-53740049	0.94	1.03	3.94	3.66	0.42	0.59	0.42	1.78	1.79	0.24	0.41	2.84
ENSG00000012963chr14:93186431-93186939	14.06	14.47	12.26	13.73	18.59	12.64	15.51	10.36	9.8	7.32	2.57	2.9
ENSG00000012983chr14:50521388-50522315	1.32	1.3	0.98	0.65	1.07	1.79	0.9	0.68	0.79	1.72	2.72	2.21
ENSG00000013016chr2:31241418-31242525	26.54	30.4	28.64	31.7	23.19	23.93	21.92	18.43	12.12	8.92	6.1	5.12
ENSG00000013275chr19:39941450-39942205	8.29	13.01	10.64	11.74	8.83	11.1	11.86	11.72	10.41	7.49	7.39	10.93
ENSG00000013288chr4:6582750-6583585	0.39	0.12	0.27	0.2	0.49	0.21	0.19	0.21	0.07	0.05	0.02	0.07
ENSG00000013293chr3:170633448-170634183	9.22	9.18	7.99	9.54	9.76	6.21	4.39	2.87	2.21	2.62	4.18	1.4
ENSG00000013306chr17:44314785-44316860	1.78	1.97	4.47	5.89	5.21	1.36	1.84	1.11	2.15	0.62	0.72	0.71
ENSG00000013364chr16:29811056-29811585	11.94	9.77	12.76	17.87	12.23	12.58	16.36	10.77	8.22	4.8	6.53	8.17
ENSG00000013374chr7:151349424-151350711	16.8	22.77	13.57	15.19	17.19	15.39	17.43	15.49	11.62	7.72	12.11	4.78
ENSG00000013523chr14:76832550-76833468	0.15	0.27	0.09	0.53	0.33	0.31	0.25	0.65	0.53	0.62	2.49	5.44
ENSG00000013561chr5:142024900-142025399	5.21	6.21	4.15	6.47	4.82	4.29	4.23	3.6	2.43	2.45	1.69	2.12
ENSG00000013563chrX:154398635-154399162	0.02	0.02	0.01	0.01	0.03	0.03	0.01	0.03	0.01	0.03	0	0.01
ENSG00000013583chr12:12992337-12993228	6.27	7.72	9.72	10.75	9.67	6.22	7.21	5.35	6.69	7.32	15.28	14.93
ENSG00000014123chr6:96532295-96532871	6.47	10.07	3.82	4.18	4.88	5.01	4.06	3.23	2.55	2.61	4.2	2.71
ENSG00000014138chr11:65290661-65291201	9.1	7.46	7.35	8.03	7.57	7.96	8.2	8.14	5.79	5.02	5.46	6.55
ENSG00000014164chr8:143549264-143550333	6.18	5.97	4.36	7.43	5.86	4.55	4	8.01	6.92	8.21	11.11	9.9
ENSG00000014216chr11:65150619-65151158	5.11	5.32	5.45	4.9	5.33	8.42	5.06	7.03	9.36	16.94	8.28	14.95
ENSG00000014257chr3:132325584-132326083	0.07	0.19	0.23	0.26	0.22	0.29	0.82	0.98	2.87	3.59	3.09	3.68
ENSG00000014914chr1:149943377-149945251	0.15	0.5	0.21	0.14	0.23	0.2	0.1	0.16	0.2	0.13	0.19	0.16
ENSG00000015153chr12:42255355-42256286	0.14	0.02	0.03	0.08	0.03	0.05	0.03	0.03	0.04	0.05	0.11	0.09
ENSG00000015171chr10:126811-127310	0.78	1.48	1.75	1.13	3.37	2.73	2.97	2.47	2.08	2.16	2.01	0.72
ENSG00000015285chrX:48667429-48668430	0.06	0.15	0.14	0.06	0.34	0.21	0.17	0.18	0.13	0.3	0.33	0.35
ENSG00000015413chr16:89604467-89606375	38.66	35.75	34.88	36.18	32.95	25.99	23.61	20.07	12.86	6.39	3.31	2.67
ENSG00000015475chr22:17781564-17782155	35.67	21.19	21.38	19.69	29.31	32.91	27.84	34.92	20.66	23.21	20.65	23.84
ENSG00000015479chr5:139262556-139263086	6.44	5.04	6.18	8.25	4.86	4.22	3.4	5.3	1.34	3.2	5.21	4.12
ENSG00000015532chr17:50353616-50355217	0.53	0.58	0.33	0.21	0.28	0.29	0.12	0.34	0.14	0.17	0.17	0.08
ENSG00000015676chr7:44477274-44477829	1.9	2.1	1.45	1.65	1.5	1.13	1.2	2.1	2.61	0.74	0.28	0.86
ENSG00000017260chr3:130839912-130840411	3.86	5.89	6.5	4.55	5.95	6.42	3.96	3.27	1.9	3.22	10.29	18.78
ENSG00000017483chrX:48462638-48463148	3.04	3.58	4.44	3.64	3.43	4.6	2.56	1.84	1.36	0.82	0.57	0.41
ENSG00000018189chr4:70712816-70713324	3.78	3.82	6.09	5.9	6.02	9.41	5.76	13.18	11.97	25.77	31.19	31.95
ENSG00000018280chr2:218389415-218390130	12.2	10.7	12.51	11	9.54	8.63	7.31	12.36	11.51	10.85	9.53	9.31
ENSG00000018510chr2:177416104-177416603	0.23	0.89	0.09	0.13	0.16	0.25	0.08	0.19	0.03	0.07	0.13	0.26
ENSG00000019144chr11:118616071-118616570	0.2	0.18	0.24	0.36	0.58	0.2	0.17	0.41	2.06	0.64	2.1	2.86
